title_id,source_start_line,source_end_line,source_line_count,mod_start_line,mod_end_line,mod_line_count,source_sha256,mod_sha256
b_FIC_Mong_Chulereg,38898,38902,5,41327,41331,5,c129733210f9e56755ed27de53c228479059034fb35a489e533dcca93f434c13,928e60bb3a155516abfd2324311ea255e7bc981fbac6c8bc989243f6e81a4c0a
b_FIC_Mong_Doodonon,38907,38911,5,41336,41340,5,7944f2e8fc63468cdda446f68e3508bf7b487e0e71c74eecb2edef70b2a2501b,01d56c154c70cff56a0e22530a47ff71c5ca379149659808013e52a16b9c42a6
b_FIC_Mong_Elsenurud,39051,39055,5,41480,41484,5,53f332782c11f7d6b014bfa0a684c6ce87c01ac5066776971262802d9e4886e0,6fedeb1b5b586ea3f233e419698c4a1dd5289fb8db953c3c4fa12f59c6b3f9fe
b_FIC_Mong_Emurgol,129871,129875,5,88856,88860,5,e196dccf71bd7f942b44c950d5efc6313044d30b16d53bc72dece2a69ed449b4,f901c4a882c44b12cec44f91eb662d325ef4d7eead6a1aa88775c4c546b8663f
b_FIC_Mong_Ergunegol,39016,39020,5,41445,41449,5,5b16b479f62032d5ca3904c0454a3d3376e5ed018d1b9f6921b1bcd5bf9a2dc7,397a2c9bb4d656089177fae907921a11e5399d0f3e15c356b23c158ce59bfe06
b_FIC_Mong_Gangoluul,129886,129890,5,88871,88875,5,7e55999a8765eec80bf24767f33f252b41971149959e56ad3f48a76c328b3e3e,7219674fa29e8047f20eb3a0ae4d7aef37c8d207df8ca799d104713d3e750fbe
b_FIC_Mong_Gantsaardal,39066,39070,5,41495,41499,5,6432aa5be5502e7a2b42936c28adef1e2124cf516f0c3dc688f52c216c5b95fa,ff57aa616d05827e3d1be778683ab226e93ab28b6798ccf60bbf06123164a4b0
b_FIC_Mong_Gaoxuanya,129906,129910,5,88891,88895,5,f505d8d9643ddbb442865a6ce70a0edb04f1ed729e7f37e74f71e53840e92aa0,3dc070a8f5a26e77c203068aa10ead7cb7b53be518852bf8efd1b4639d34233f
b_FIC_Mong_Gasimur,39119,39123,5,41548,41552,5,c02fe518aab8edd03af29f2c95ea95858ba885c4b4783be08cf47366fdcb74bf,abb90d9fd281bc2afdbbe0a21ae2465b7f772212b03658eea90635d20b730a5f
b_FIC_Mong_Gasunur,39099,39103,5,41528,41532,5,34674ac3e2ad4b8e94af8c53b06105fb0d4e6835519ff373fca40f2929815ced,a28beb888592edd00a678d3c61e3e870bc4bc51e840677a8c51a5b4b5bc2b335
b_FIC_Mong_Genhegol,129821,129825,5,88806,88810,5,b8ec42350ff3107bdc691749e36b7776ddee1ac8a9c320257f2a25f8311c4056,dc4037bf012e55a577ebc72b5b4007f0dd2901a0cc2e581e8eb8ad709471118c
b_FIC_Mong_Hailarekh,129911,129915,5,88896,88900,5,396da552aaeac8142e0a5766d4c2e4695f8c84a47ea20f378bf130e97b8fcec8,4d1cf5a780022846a03fcc8e383bf96c22519a520030ad3a9261661fa937791a
b_FIC_Mong_Hailargol,129901,129905,5,88886,88890,5,abdd9d0eef3d1e99863bb6160325cc9a871072c88750a8ccf7d9e39b1c1c21b8,de1f62424bde5cea198c7bcffbaed19f05132015c751c072788f927ac4ad082e
b_FIC_Mong_Huraalin,129861,129865,5,88846,88850,5,6864dd8e372a9fe138a653fa0434d4cfeb9de45faf2a4b962ca5fbd8d42ef20d,0e33109c1adb0d3c01a7d32a0d2898e50293383d19358907b4900edfd6f17a9d
b_FIC_Mong_Ilkuriuul,129846,129850,5,88831,88835,5,7aa82ecbd9a714303b919246b0f2393713e29f7fb771de1ac91ea904b56cccba,0b82adfe269b66b5922bfcff2b030cb05a31d4793997b75224f3e8f0fe302efa
b_FIC_Mong_Ingedei,38893,38897,5,41322,41326,5,6c698cd4082e3199486cfaa4137ac25b7bc3e56f32b34e12ccdb3ede043d10be,682ba7dd3391ec054e3cd3af6b4cec1dfda34541e5df4df80062741d9f7cba9e
b_FIC_Mong_Kamaraekh,129841,129845,5,88826,88830,5,f6c8555153a222a692287ec3045ebf7975470ff2b13548c9c33690d3187b78d2,58091fda24afd854141547b56a5beb278ce3b28a53cc255ce7515031ced00e6c
b_FIC_Mong_Khailangol,129789,129793,5,43472,43476,5,a147cd656684eeb3ac6b61ab39572cb8f3bfe897a8b8b9d7e19009deef369a3a,7e7ccaaa4a19b9d00f3729b724e84fbe03fa15a18b24194d176b2c235be9db90
b_FIC_Mong_Khaldun,38827,38831,5,41256,41260,5,1889bdf5cd261fd78d34d3d54cc23e59232abefef6c6ac3b34a154d79853644c,bed609c837228ee8b69696cee35032aba68dcbbb8fc33c3c5b9aa5d857316056
b_FIC_Mong_Khalkagol,129799,129803,5,43482,43486,5,2c566bed84474f089a761f912a87a8b438fc83c0bf79baba02cf87f88058f99c,18c2ffc036ad420ea321efac71621aa5bf74da4b53d06c5c27d283c461de550b
b_FIC_Mong_Khanabaruun,38972,38976,5,41401,41405,5,0f2cacd17f92ac8f3c3afb5a58855df9670346d0b369bbe4370ee9339cb51742,41f691345e7fdb051f28136358f7d3aa725eacbe9cac4403693ee01d9e393a06
b_FIC_Mong_Khanazuun,38962,38966,5,41391,41395,5,6bffec200e1bc9a04201652dac30d67ad5a7f52fba70892cf53959151cda7932,3f2797a92fcd3f5bdc60ee7c79236828dbc318c14f164eee95deaaa2835f4be8
b_FIC_Mong_Kharbelcheer,38912,38916,5,41341,41345,5,572eed554e1f5ea70d7393b04cca8a0018b28d496dfb9f629abf0f729b58122d,52ed0ee060dd8e396462862f508d3d76b86ddefd51d4908198632e0fc056443f
b_FIC_Mong_Kharbuir,129794,129798,5,43477,43481,5,fded04eaee5b0d9d979410cd54a245bb59895814ec265071445da860a63ffaae,96c65a61658cad23b9602fee175903e83638127cdd1ab6b856fb4129f02af39a
b_FIC_Mong_Khiltsaiz,39129,39133,5,41558,41562,5,ff9a272eb9bf475f5d8d2fb24bf221dff684948dbf2292a28a56122651d496cf,e89f9443317a8ded90dbe6c214381eb49a5fd95b32fe03a4410613e1cd8941bc
b_FIC_Mong_Khoyorgol,38927,38931,5,41356,41360,5,939da6f46dd6b3add10d61115e31abaffa64bda742558a690ff077893299d2f6,af6fbf6ce2a64db705294be6d7c4217531d62d02673a13386e002c277e206ea6
b_FIC_Mong_Khurtskhandii,38937,38941,5,41366,41370,5,7b2904761bcf3e106dd8c24d552e57e79d7e88aec54de1538ff4d24f89ef6a53,c5c880567801e5e990b30e058c399c5d4110203ab5a6bb611f3d63990d5896a2
b_FIC_Mong_Kurumnuur,38967,38971,5,41396,41400,5,9e57c28c8e94063f8e29510f98dff3b083d829897ace6fe39b83a9d9031d3f97,24d15d18d29c0560ff11764cef0b96f2c591ac41452f7bb5ff23257024199fbb
b_FIC_Mong_Kyursugol,38977,38981,5,41406,41410,5,a0208d4c80f2e2abcbd134cac627dac5628bac077878fcb6a9bf0176f903954e,4c60f8c529e5f72592002be839e51561f2c5b33cf03c76f1899cf77ade8e4821
b_FIC_Mong_Mongotalbai,39109,39113,5,41538,41542,5,46dda748f74465ed9f2824f6f574aedb3f26180bd28484cc986ffdc703625fba,c67646abdd4374778777c0e0dd2353f7e695fa40c46409c6e648c70d6377211f
b_FIC_Mong_Nanchezi,129773,129777,5,43457,43461,5,e8d99b1d2f354e3f1a7fbb05bb5026584e028182eed1e9b106e7125f9038bf01,4b1e133242418c184cb77cb316fa5ed97af03cd95d208ebacafdc33478fecaf0
b_FIC_Mong_Nogoontoos,39071,39075,5,41500,41504,5,2c702ddd4f8fb5dc0f331ba35bffb84893197a4c4ad946fb49579543ca5606c5,e0ec132b8f003dbc00b15d20e42076ea96424c562c32ab0893329b507872f6fc
b_FIC_Mong_Nuurkhoid,39031,39035,5,41460,41464,5,814dc4cb5450e9e5abbf0e2f22e048139f8337f4663214b25ff445967416217d,1d2320ef680717d43ba1aa60ed00e019489977c389c7d9df4e50c1d520380f9f
b_FIC_Mong_Nyurgol,129891,129895,5,88876,88880,5,c736c9f46d21cbeb3dd3e08a7c9dacc16f3c9368993d9d82788206fb8d5c8215,021257c940507db64d6c2e15d8e40e48c8a26e67960976764c9385e4d2268dd5
b_FIC_Mong_Olanuur,129826,129830,5,88811,88815,5,793269daef6d6f906fed2257b3fdb6c1bff7bc2ac85bdfdde0cc6dd0b7196519,d582a6c6703d95963ba463f1c69c278d4b24f01350f89e645de322bf84f11b70
b_FIC_Mong_Olongoluud,38842,38846,5,41271,41275,5,772a5631e9cc2d7297b4243116ffbc389b87c83be0d38d621ed3768500d7d504,ec9dafc6016702e8865292b28d8a8779c116da10369936b6630bcc6190d592ca
b_FIC_Mong_Ononekh,38832,38836,5,41261,41265,5,fa4ec431a4e85b14cfe35bc2daac110e1bf98c9dc844b32a01fadb98653ecff9,e5c6198780f215605eb3cded551229a373ad12bfb09c2f23757cd7a122055aa7
b_FIC_Mong_Ononum,38987,38991,5,41416,41420,5,a4eb1ac753e554431c8cc6739560f8878b70dd167ed9094dc78654acc390b2e3,44211c40ca98a58b5bb896dcb633b494535426a54f30668da54430cff65acb46
b_FIC_Mong_Orgilalkham,38992,38996,5,41421,41425,5,9ea1d033e588b62d2b1eac35b18328faa83ba08fec0351302f37500be7cf6165,c95c5d4ce0b3fd7f438cd48ffcf3ccc1b1ffb812f82a6fbb274db4e2be9ef689
b_FIC_Mong_Oyuhulun,129784,129788,5,43467,43471,5,6b104c538aac22dddc459df58d0e1a70cbd3e953f4e418659c10c6af2733b24f,af4d30e06406a9383d923ed7c04c2e0146eaa0fdb93f0ffe695b395c17d3c416
b_FIC_Mong_Oyuulvzar,129866,129870,5,88851,88855,5,de2e35812011fbf6c9a2dbb452d3a7ff2ad07306f7b6cf3665e2a090f525a3fd,04926cc69d373ea287ab6d89e5fcfef75111f72be0d6501f180ea92d0da33384
b_FIC_Mong_Paljigol,38888,38892,5,41317,41321,5,2ec05681a1b60806acd41664fc1e1164c8739d75105e64f1433e4add602a52e5,65408ead2eccf713b44ef2dd64a48238a96a0a7443ed301d532cfbd613cc1be0
b_FIC_Mong_Shankortsol,39134,39138,5,41563,41567,5,c4dd6e87cdd0bf8dd49a315cd87099a169847d7a7be2047e8c5876ff9796add4,33559c64a082c44216e2e4c56bf592cefa2eabb4a2f89eef89e0fae8e976c606
b_FIC_Mong_Shaqiu,39026,39030,5,41455,41459,5,d17ae1697a4de2c53dcb87b4b92f60d675c26f4f2cc9c897c9c3a766e72f2eff,c1b2e31e88709cbbd80120c47927686997156e4876ed21d4b39f1f81df71f277
b_FIC_Mong_Shargazar,39041,39045,5,41470,41474,5,1c3aa8c76f6f813b50738d5abef6d94407ff166401a3070dd1799bc15caf7c5e,48634ef538d7c4ed551df071da41480661c2fb04ec8f4a7c5e5d5307e74761e3
b_FIC_Mong_Shilkagol,39094,39098,5,41523,41527,5,b80f8e26829823e93cd6d41bb849879105a323587de259e47c5dcc07864a9106,9bc784a90820688aa64359140633dcb7a1f0114fbb9311d238cb429c2a5b48fa
b_FIC_Mong_Shitagol,38917,38921,5,41346,41350,5,ed24732f4d0c8ce882983fe9cfd9efcef63c467b75a088a29fe14b1a36d088fe,3bec8c8559672df6c5f7256e097d1ef07eb1c8fea06d2fd39985650af55fd9cc
b_FIC_Mong_Tazimurekh,39021,39025,5,41450,41454,5,0a82eeeb751373d562b32f6cf5353a2fda7f0eff1eedf4d2892ed57bab2e0a28,9b1c3e4f75c0f234922b2b150e1a051c05d8941c38ce816861c7ccc0d07f4e7a
b_FIC_Mong_Telburgol,129881,129885,5,88866,88870,5,e7311e7e71cff07bebadca33cac049eac964b27e4f7e9b9026e05985bfd75437,44841107ef0607ecd3908588f2251241033e5df5e8210e50228d9b6f2277243d
b_FIC_Mong_Tomorels,39114,39118,5,41543,41547,5,da6fba68c6e6dbd2960e8e1012b91af4a3da1ced5fce3c286fa16c37cf6f04ae,2eec79769c0586e916d417f63e994af90f2f1279731423ba4cddaa856a9d0450
b_FIC_Mong_Toostoigol,39046,39050,5,41475,41479,5,544f24ef88d0958cc1482e13ce901211f75bd451930a4b08d972a200848156f3,a1d0264e4c813bc1a67bd55afe700602d7ca7aaca12da970fdc88063edd2657a
b_FIC_Mong_Ulajagol,38997,39001,5,41426,41430,5,890aea13271a565c3b18d636226fe944c816f420fda287f36cbd68044865a509,a8c7dfa9115afa99add81a3e7965d736453c1b3d8d18a43e210b0a5c977a391c
b_FIC_Mong_Ulaondor,38837,38841,5,41266,41270,5,4ef19ae790008b638c2193ed2db9b217e659e926aae4f34467171eb411e2c857,b3829d8aecf310b55e219a0812e8b839e7c9e0234caee291d3e134e19494ea13
b_FIC_Mong_Urtolgod,39061,39065,5,41490,41494,5,120f78c16b336ceb73404da3758e2055468290aa7fb4237ac9b370ff29b316a4,20474ff4ff75a20df79d802564d40b0da25282fa5f7caa1d3c7fc20f66dc1961
b_FIC_Mong_Xiailehuli,129851,129855,5,88836,88840,5,242a3392dc589fc994c15d3bc021403de0265a14b61c043eb8063e3a1bcfdaf1,86e407c0277c25c5e32685af8639b9bd14a366db8e17cd0df4ce5b971c075861
b_FIC_Mong_Xisaiyin,129763,129767,5,43447,43451,5,8c95140a0fbb10159b80be4ecd6054ce72f039455da49574634494201eeaa66c,8345030c9e578121b1b77ebcd9eafe9de36d838e77c11efa8a95c92ba3db5ac8
b_FIC_Mong_Zatalbar,38932,38936,5,41361,41365,5,ce5611b44602a310392b1e30364e6398eb22bd8130915539cec94c294f0bd417,83e8393fa3694a56b6a5479a35e54a4070c3d9a0e32866749bf3d6ba9c795d86
b_FIC_Mong_Zuunbuir,129758,129762,5,43442,43446,5,e6153c5b1e26ac18d8321654ac2876d5866179cadfd07f6bf681d8a3b5630772,3b65d41720478ec1f260a6876e3a23c7b8fdff5afc61f5ab1521e00d86d63159
b_Goryeo_Bukgye_Cheolju,126554,126558,5,103532,103536,5,5701083b50248e4ccc6f28b27fda977983b9cc6177d3e543974e01b4b25a4550,6b4e8d30ee21e8cc6ce41cf7a3cef831b384952e646be8107f464b6437dbad54
b_Goryeo_Bukgye_Deokju,126670,126674,5,103648,103652,5,4c135d74aa5c52e3dec67b6e07f35aae087e9e0350d08040dbf3a8b5130fc2ab,4455d794a6851ea068ad2b2538c1f36fd4d7f35a31c6e441849a3d202572a3f4
b_Goryeo_Bukgye_Gaju,126574,126578,5,103552,103556,5,464497b4beee993b6ab7ca0d148829996583b7a0dc76985f565d4b9e57a56237,38b620373c4923570d133fb5f31e192dc1fcca994c870e8ccfb882748fa35101
b_Goryeo_Bukgye_Gwiju,126564,126568,5,103542,103546,5,c149604b10fa97596086f006a0586a8bcff3d4e7d0525d70b035f9d69f7c28e6,5c05596c78caf65b13508cf108ea513cbe11ac5e851e82e03ab683721337cf0f
b_Goryeo_Bukgye_Isan,126650,126654,5,103628,103632,5,40e4937ca8273b283703b5d2bb4195bc6fba5b50138da9b1e8e3d6af0e602806,e66829b4eb9bb8a714de8c4a1e915c2b13f57262d8a1af30abe95e70bd9b3888
b_Goryeo_Bukgye_Jaju,126640,126644,5,103618,103622,5,3a7e1fdb1311d5c9ef8a15bbb7df446a49aeefe885c21695e8666d630610eb73,d0b70f98743b0b954605c8081c923a86904fc6a26be3fed5a605bc9ce0373177
b_Goryeo_Bukgye_Jangjeong,126529,126533,5,103507,103511,5,b3661230937ae65ef7dc359a78fe9912c9f91354f6c012a81b1516993c8af4a2,1a7b3e0b46e919f7d9ca4dd062815da0c1456236f5c4f7d2f654b89d869f822b
b_Goryeo_Bukgye_Muju,126665,126669,5,103643,103647,5,a2d6719aed917abafe8797626657d64c59e4ac056dacf4845bde5f6120ad9888,8066fc3259c0aa163d45a9b404d8f698d6109686be35838b2d815def8c3d756c
b_Goryeo_Bukgye_Sakju,126534,126538,5,103512,103516,5,1ad6006f2852eafbb70a4ba4a138e8e962a0849c1db5193e7f5b25027df1710b,375282f655e3cd029ac1451cfd582fb7653c9db4543c81f3293fcdfd9b7ae375
b_Goryeo_Bukgye_Samhwa,126620,126624,5,103598,103602,5,f4cbe99f101ba26f3629d6cf43fc9591f61140f6ad445503a4c20c68c7588dd3,28fa7dddb6e19e61b038d985ec975691587ac9b5c3d8f8ac48afd34ccb4cb5de
b_Goryeo_Bukgye_Seogyeong,126610,126614,5,103588,103592,5,be827669f22f947aec39d4b4f47cead80b8fb78d742f5a012355bd6fff234647,198eacf2b168959ab4319d140fe2313f7d121d64b174c519ceb131d8c9af8263
b_Goryeo_Bukgye_Seongju,126635,126639,5,103613,103617,5,3cdca21608eb4aec0711067030189b41d918df360597cd98e089a9df33730f8d,d09b07e9249aa6896763faad213cf0d8b39d8f4b69096e08563db90ff760127b
b_Goryeo_Bukgye_Seonju,126569,126573,5,103547,103551,5,61f9232667eb917f425388b58dec3e0fa6107bf678e11912b5fade64c8cc5916,69a45007733c8224fd47c9cb9e1b44019ff6b0f20fa0dcc7a8c0527d49990280
b_Goryeo_Bukgye_Sukju,126589,126593,5,103567,103571,5,976735e7d2b7d8b26209bb643d797be0c1e37db60a263339977773369901f462,feaa3a0612cdbe3b5507564c3de54b0c58c6419d2305ee5d5f5980c4150ddbf7
b_Goryeo_Bukgye_Taeju,126584,126588,5,103562,103566,5,ed4534fb744eae952edcc344669991b5146edec991b3c9a9442dc6e702a6bf2f,52d8480c75d7cef0d51421d164c2b4bb803546f1eec9c33f87356d07ccc4e2f0
b_Goryeo_Bukgye_Tonghae,126615,126619,5,103593,103597,5,84b2cbf8ce27a1c959225c76a14d1af1daab558b0c03e6419553d1ed9a05cf14,296e5c10f0323b7ec9ddacdce6652d2bdf379720a75e0f4cbeee10d2e7276d10
b_Goryeo_Bukgye_Uiju,126549,126553,5,103527,103531,5,6d1fddcc1a8a5844b0762257506be5dbf473c683be8090531410f3dc3ce74287,d480663cad6148ddd95d042a812d9cb837dad86fc1d205ace6f5fc3b4ede511e
b_Goryeo_Bukgye_Wiju,126594,126598,5,103572,103576,5,37488c503e1ad972615324f690fba8afd22f094119e43d8dfa89762cd35fea0e,46a5bced4bc315381e746c75291dc9a4717fe24c3c4dfb999b9109f45a1f5204
b_Goryeo_Bukgye_Yangam,126645,126649,5,103623,103627,5,2dacdbe1aa4dcb52246e3affb30863e93298d4d7963d44e3da44c76432a13a6a,b06321e9f1e95103c9de578c612ea3e97f111a662773073be584369a401b194b
b_Goryeo_Bukgye_Yeongwon,126660,126664,5,103638,103642,5,4b796a277d3b97139e4c11e8ee54d1e17793ac868e77f29b3cb70dd8a2960a39,00e7a1da2013e86a4b3907b07f35b2117cf82e656b7177e99dc4642d98b0df2a
b_Goryeo_Bukgye_Yonggang,126625,126629,5,103603,103607,5,6ac915cec595b3aec739a8ef251204620599e1d4e566453a4f1890b5ddca8c8a,902da29750d8defc1db6fdc1eb55031b22f8f8defd1230368a92316d38fa4dd3
b_Goryeo_Donggye_Ganseong,126973,126977,5,103961,103965,5,031a0f4cdbe3f8f21e33a479daa9b60689f28ec74c2d17118724581a2b92a7de,0c511cd10c70376aeee1e4aad5590a16045b5960c7bc59d25da9149c99c5efad
b_Goryeo_Donggye_Goseong,126968,126972,5,103956,103960,5,5332dc1331b053519a4b0db6deb1e6e5cadaafbcb93327ca058b1acb345d94e7,ca0a0ee4306b7e7c9ac35b5c121082aec3c6d642b6d9509d983f0fac521f1e70
b_Goryeo_Donggye_Heupgok,126983,126987,5,103971,103975,5,7e04c9064b3a28010d47f920319b19ac5033b1c7d87cdcaae87415a1d1cecfc4,51ead76148d2bcffd4c824f79528c0a5f1f4121ae405195834132796a2c696ad
b_Goryeo_Donggye_Ingnyeong,126953,126957,5,103941,103945,5,0e208078c8a3cf23b17f55a6ae45c3c428b50d08e43e616bc35b6b10ac489cc1,f110882d6fb7b90b595cc48731852263825b98caf80cca1be5b4a25d539f3f11
b_Goryeo_Donggye_Samcheok,126948,126952,5,103936,103940,5,ed8d7b2b0d9e2b8b5b7ba01b3f3c086f537d7ab607c6fa50c0b29f3176a36e47,8cba94661e57e9c8d8666062cf7696ff2bf2b2acc2ff2ca22397a558ce6d699d
b_Goryeo_Donggye_Tongcheon,126978,126982,5,103966,103970,5,eb7560d7d2b0fc0e07c0776faceec8491de1b9fcb53f625536d7ed3f968ef2ec,7b40ed88650104b99881cf66f7deb98e56d8ad5c090cd07bda8f032d3759a3b3
b_Goryeo_Donggye_Ulleung,127033,127037,5,104036,104040,5,c9a8dde24876112314f63aaa4ee10cd20dbe1d63ed9612f0fcf6944d75350cf5,85822db99243ac83b013ebeab40c00f1e5ea64691fecb3088bca52450089afe6
b_Goryeo_Donggye_Yeju,126993,126997,5,103986,103990,5,8341bafd00431f92dfa61619e9ceb2127be76513be91dc6d56c171bc347c67ff,e098d475a31da37b09df54b5d356844b0f5c71fd908b84c418eb1b83019af6b9
b_Goryeo_Gaeseong_Chuiljeon,126316,126320,5,103294,103298,5,45f27479443ae32a683b5ab1255fa1631701a8393667a2c2e4bd014256582dad,33f31d98060aa448f910a704556fbb5da771fcf15c27f9b11af3d68eb81b4026
b_Goryeo_Gaeseong_Gaeseong,126306,126310,5,103284,103288,5,6ab9d31b4aa863e31e3291ac20dc0b81281f37278a348ab94c623b99f2421b01,1bfc89ae31560ab52b86ea6aaa7616e556ff081617adbbc58e52886a616518e9
b_Goryeo_Gaeseong_Tosan,126311,126315,5,103289,103293,5,d1b44b8aedf29d4ff7270b0f596c9b7a096ca424620bcc866e4c68cb50019982,265a7af7228d67005fd214345493aca0daa57be44d702c6e17a7629e0ecc93d0
b_Goryeo_Gyeongsang_Andong,126796,126800,5,103779,103783,5,cbe4c90f9361e743f099df6429fd4b1636efd5250f201954e27a476fa14581de,ccfb3e6fcb0c9a69da904066f008edc3bccda2c43a67623d16e2ef104487bed3
b_Goryeo_Gyeongsang_Boryeong,127088,127092,5,104091,104095,5,34aaeac8d66fbbde0442c613ae398d32f8307aa60c99f27718a42abe0f52ea4c,4481593ef13a3f0bc75b1e3dd5d27b10e592fd0a691106feab7cbfbc852d62f2
b_Goryeo_Gyeongsang_Dain,126821,126825,5,103804,103808,5,645878cd000e1b2c3a2905e40ddc98477cca0c69e8d2d928d7d2ce2f48dfe70f,1f3238149c81347d5d0bb3e794e5480b0d04d147e0efcc0e752c7b60d9a6c858
b_Goryeo_Gyeongsang_Gaeryeong,126841,126845,5,103824,103828,5,b903706b70bf9f97e580920518a04129a4f9876ef6d9579f82b076f10ae59fd4,51cf54fb7d8b52f95a115df0885e6097e199fc2a28e8210d48372a480aff91c9
b_Goryeo_Gyeongsang_Geochang,126907,126911,5,103890,103894,5,6d2d47e43d2ff1eee999c2313869c0bd3e4dfd133499e78fc3106546d0763729,6459014ab405055132f06c88e5b8854e50c6ab862e09644cabdbdb7e908def3a
b_Goryeo_Gyeongsang_Geoje,126872,126876,5,103855,103859,5,2ca0cddfc57f9879fc52bb4088ec56e3d11f96711793c00d448ba5dbfdc44855,54209ee6f51a9945b8497f96c9250ed0354cd64fee28a4ebc83d0dfc5b836e99
b_Goryeo_Gyeongsang_Gijang,126887,126891,5,103870,103874,5,7de73888b634aed2a7fcd70d6b30a3c9221fc688f03ad014789990ae7d46bbcc,9a678f3f4cfaa0ad2c469177159179c1987fcb3ed06d46d36805827162770ad1
b_Goryeo_Gyeongsang_Giju,126826,126830,5,103809,103813,5,930959d5eb5878bf61352c1e73b0abfc297c276507b681626ed27a0a0c3e6209,ac6dbdcd0773b00aa5c79b8cc42140f5f8848637204572ff1905d0671fad348b
b_Goryeo_Gyeongsang_Guemju,126927,126931,5,103910,103914,5,4186a19186fb4db0296f98716669ae24b3943bc7b6c62a5c346fdef6b9fff08f,4b287dcf8d8e3269b8a6c56eaa6efbaeef7d56d50055f3260b784a9505cd3f2f
b_Goryeo_Gyeongsang_Gyeongju,126776,126780,5,103759,103763,5,41c800767d06ad9162106425bce097c769c8c4e6c176d47cf2640a2feb552780,fb2d6de973cbd8c8028b2aa581fff00d1870c293bd87001ea8e1dc123d508851
b_Goryeo_Gyeongsang_Gyeongsanbu,126912,126916,5,103895,103899,5,a89d3e8ddae1f2f098d74b84bfd6a7a8849c6fa33a05e5ed8ffa81273f35bcff,42a8da17bd7a279ac192fc24a28885f5c983921ab19ed78d2f77cea284a5a59a
b_Goryeo_Gyeongsang_Hadong,126867,126871,5,103850,103854,5,bc45b63a19e2bcdcf66f97768cc4dc413e1d664f8a13de81c4e10d57765923bc,80efadc21706bf5cd59f9a1d02946e0a435f00ab53c5a5cfbdddd62aa116cc2a
b_Goryeo_Gyeongsang_Hamyang,126902,126906,5,103885,103889,5,6c011cf74c1ee913300da6d0a99559daaa0370c6748941d0cde90c5c48e3d9b9,00326a57eaf9697c55a890d9295522051174b9cbea3256cc9795626411f0955d
b_Goryeo_Gyeongsang_Hapcheon,126917,126921,5,103900,103904,5,e3c146e9b463e20e5a5f23655574751e207f1879bb865e0c31cff57ccd5ff62e,43dcb1c539515f6e5b269bd5643f643287f2939ad9e1648f464d6b225bd6d944
b_Goryeo_Gyeongsang_Ilseon,126836,126840,5,103819,103823,5,e06a9a7b80b3eb7d6bc4cb740e20fb054fecbaa9d14ec7717eee1c45912696c2,4a1a197fbbf17eff512fbf9134e10c6fcd4b88b6bc67b44567d34d6904b23a2c
b_Goryeo_Gyeongsang_Jaesan,126806,126810,5,103789,103793,5,0769209312216d5dc22c70b9b2b2169259afe70a0bc94ff4538c64a15ce7eab0,6d19e00569d5dc1a9c68214c78b8a49284810c120b6f71ade4835e031ae64dff
b_Goryeo_Gyeongsang_Janggi,126781,126785,5,103764,103768,5,dee1ddd4c41c9d48c38e46aab1e9220089790f4bdf7b48efd64760b893c9f204,d2fc6751bf375b79da87329bf8639b9d52552578a585e40c93f9cc8ea870dda6
b_Goryeo_Gyeongsang_Jinju,126862,126866,5,103845,103849,5,09830bbfa8c9542514ba0127cf3263e749b7b21e0ea440e85669740061543d2d,59533759bf31b190cdddcfc6ddc16f32ad034b52ee23b93077cbcaaf994a259b
b_Goryeo_Gyeongsang_Milseong,126892,126896,5,103875,103879,5,583d6ac7d7d9b449f4094ea5c62004ec81c2ba47e9e09ed8b4fb10af82f1b171,9c599b1e3fb607b6e3fd04925af00ddb841875aa8aa9df93ddfaaa1361a8d77d
b_Goryeo_Gyeongsang_Sangju,126816,126820,5,103799,103803,5,86642703d70cc94daa160b39488206bee7a562f9a9e0b540faf969b8881a4729,c5ab5782fadace2c2ae71148486b4ce1fc3ebae8a385bb14f456119f420c2d9d
b_Goryeo_Gyeongsang_Sunan,126801,126805,5,103784,103788,5,70d6592c610012065db4af52b10293f266cb874daeccdcfdced289ea2424dcd0,29a1692da485370e35bc0a7baaca0ba7ce7c1e1dd1925ff2a75a244f05326792
b_Goryeo_Gyeongsang_Uljin,126958,126962,5,103946,103950,5,079f2187862a8486727fed948c25146de39c7394cff1811a80fba915440a8f94,81d29d15901f7a101d609e73be9a3b2baec64d598c89a9d7db3f588c111d5ec1
b_Goryeo_Gyeongsang_Ulju,126882,126886,5,103865,103869,5,fc474e45f3a8d4322ef974dbe43be7ed5b0a8ed7b8bfbc459a10477cb747fbfb,6eed20706bc0a4cdb0bf2613bcb9f8cce62668eb8ce7708d4387c3b252161ddb
b_Goryeo_Gyeongsang_Yeju,126786,126790,5,103769,103773,5,c484fe0d5e98ab29890f0932f502cde706b5850fa091f5b233fcac6869f73b00,664f842b800af449c823b1d8a543af6f837074e8b5ea6b098ca87480604f1213
b_Goryeo_Gyeongsang_Yeongju,126846,126850,5,103829,103833,5,fae2103ee29f5fdd16f6c064660343e47363e0de86cff49589e7c94354990195,3ba9d2ebc061759dd95e7d70cd5f0345f53cd166c96cfccd88d7f517dd114038
