"subset_name","source_label","rgb","r","g","b","present_in_png","present_in_definition","source_id","source_name","definition_path","image_path"
"modlu_dogu","modlu","45,111,25","45","111","25","True","True","12032","CangzhouQingchi","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","45,131,182","45","131","182","True","True","13502","Sulawesi Sea","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","45,132,174","45","132","174","True","True","12273","Neijiang","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","45,149,88","45","149","88","True","True","11313","Yang Wen Dun","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","45,154,213","45","154","213","True","True","14394","FIC_EMan_Zhonganyuan","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","45,179,136","45","179","136","True","True","12149","Xujiang_Jianglangshan","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","45,204,51","45","204","51","True","True","14219","Goryeo_Gyoju_Hoengcheon","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","45,239,31","45","239","31","True","True","12227","Goryeo_Bukgye_Deokju","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,28,56","46","28","56","True","True","11647","Mountains","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,35,140","46","35","140","True","True","13374","Koh Kong","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,38,65","46","38","65","True","True","11633","Mountains","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,40,119","46","40","119","True","True","13451","Pedir","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,59,35","46","59","35","True","True","11551","Mountains","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,84,80","46","84","80","True","True","13808","Oki","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,92,97","46","92","97","True","True","10991","10991","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,94,39","46","94","39","True","True","11229","Tomohon","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,115,82","46","115","82","True","True","10664","Kainggyaung","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,162,180","46","162","180","True","True","13194","Thai Nguyen","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,165,29","46","165","29","True","True","10469","13025","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,181,165","46","181","165","True","True","13127","Yen Minh","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,199,100","46","199","100","True","True","14423","FIC_Mong_Huraalin","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","46,216,217","46","216","217","True","True","13925","Coast of Wonsan","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,26,27","47","26","27","True","True","11634","Mountains","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,40,126","47","40","126","True","True","11417","Upper Mekong","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,48,253","47","48","253","True","True","12856","Longzhouqianyuan","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,61,29","47","61","29","True","True","12945","Longchuan_Xunzhou","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,61,42","47","61","42","True","True","12152","Fanshi","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,73,92","47","73","92","True","True","13649","Kazuno","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,93,74","47","93","74","True","True","10977","10977","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,93,171","47","93","171","True","True","11431","Phibun Mangsahan","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,96,238","47","96","238","True","True","12718","Susuhai","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,97,21","47","97","21","True","True","13849","Yuki","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,103,109","47","103","109","True","True","11002","11002","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,160,195","47","160","195","True","True","13456","Takengon","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,169,139","47","169","139","True","True","12620","Jinggu","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,195,144","47","195","144","True","True","13458","Langsa","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,195,183","47","195","183","True","True","10743","Karo","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,204,105","47","204","105","True","True","12474","Pengzhou_Dayin","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,204,113","47","204","113","True","True","11923","XingzhouLonggang","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,213,223","47","213","223","True","True","13015","Hsenwi","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,237,95","47","237","95","True","True","14654","CirLZJ_Qinglonghe","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,244,159","47","244","159","True","True","11774","Huachi","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","47,249,248","47","249","248","True","True","12181","Qiongdongzhou","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,22,248","48","22","248","True","True","14049","14049","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,39,171","48","39","171","True","True","13813","Iwata","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,47,208","48","47","208","True","True","13358","Chonburi","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,50,194","48","50","194","True","True","11305","Ramulog","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,51,75","48","51","75","True","True","12698","HongKong","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,76,182","48","76","182","True","True","12714","Ziwugudao1","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,97,122","48","97","122","True","True","12075","Langu","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,108,61","48","108","61","True","True","11298","Na Sao","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,108,99","48","108","99","True","True","11297","Wang Saphung","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,143,10","48","143","10","True","True","13759","Koyu","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,149,112","48","149","112","True","True","14544","GOBI_Liaoli","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,150,132","48","150","132","True","True","13723","Hei","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,169,39","48","169","39","True","True","11652","Kalalaw","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,176,200","48","176","200","True","True","13969","Maynila","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,194,139","48","194","139","True","True","11379","Muang Quan","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,200,137","48","200","137","True","True","13972","Pulilan","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,203,177","48","203","177","True","True","14323","FIC_EMan_Shangkhor","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,214,218","48","214","218","True","True","11611","Mengtong","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,228,126","48","228","126","True","True","12183","Hengshan","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","48,233,37","48","233","37","True","True","14062","14062","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,20,240","49","20","240","True","True","12182","Jilizhou","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,31,29","49","31","29","True","True","11593","Mawkmai Mountains","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,35,34","49","35","34","True","True","14147","Qi","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,37,62","49","37","62","True","True","10426","Barisan Mountains","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,39,182","49","39","182","True","True","13523","Yellow River","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,59,7","49","59","7","True","True","14407","Liao_Nanjing","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,59,92","49","59","92","True","True","13730","Osumi","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,65,140","49","65","140","True","True","10862","Vi Xuyen","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,82,14","49","82","14","True","True","12231","Qianwei","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,84,48","49","84","48","True","True","7696","Oungo","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,86,37","49","86","37","True","True","13295","Phon Phaeng","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,90,92","49","90","92","True","True","13132","Ba Be","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,101,44","49","101","44","True","True","13246","Haripunjaya","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,104,17","49","104","17","True","True","10876","An Bang","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,117,158","49","117","158","True","True","13498","Straits of Makassar","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,118,103","49","118","103","True","True","11034","11034","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
"modlu_dogu","modlu","49,122,41","49","122","41","True","True","11293","Chon Daen","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\definition_modlu.csv","F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\map_data\provinces_modlu_dogu.png"
