"path","category","priority","reason","evidence"
"history/titles/00_ASIA_MIDDLE_EAST.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/00_ASIA_NORTH.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/00_ASIA_SOUTH.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/00_ERE.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/00_EUROPE.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/00_LANDLESS.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/00_OTHER.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/00_other_titles.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/01_admin_titles.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/01_admin_titles_tgp.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/01_laamp_titles.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/02_japan_noble_family.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/02_korea_noble_family.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/02_other_noble_family.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/d_barghawata.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_china.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_chinese_mongolia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_goryeo.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_irian.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_japan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_java.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_kalimantan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_khmer.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_maluku.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_panyupayana.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_seasia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_srivijaya.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/e_sulawesi.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/EEE_fixes.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/gelug.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_abyssinia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_adal.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_africa.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_ajuraan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_akan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_alodia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_altai.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_amdo.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_amgun.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_aminanan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_amur.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_anatolia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_anbiya.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_andalusia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_andhra.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_angara.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_annam.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_aquitaine.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_arabia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_aragon.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_arakan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_armenia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_aynumosir.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_badajoz.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_bale.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_balhae.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_bashkiria.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_bavaria.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_bengal.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_bihar.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_bjarmaland.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_blemmyia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_bohemia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_borgu.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_borneo.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_brittany.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_bulgaria.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_burgundy.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_buryatia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_caspian_steppe.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_castille.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_caucasus.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_champa.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_chanyu.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_chenla.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_croatia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_cuman.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_cyprus.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_dacia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_dagestan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_damot.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_darfur.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_daylam.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_delhi.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_denmark.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_dingnan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_dvaravati.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_dzungaria.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_east_francia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_egypt.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_england.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_epirus.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_esthonia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_finland.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_france.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_frisia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_galicia-volhynia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_georgia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_ghana.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_gobi.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_goguryeo.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_gondwana.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_goryeo.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_greater_zichia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_guge.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_guinea.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_gujarat.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_gur.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_gurma.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_gyalrong.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_haripunjaya.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_hausaland.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_hellas.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_heshui.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_himalaya.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_hitakami.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_hujung_medini.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_hungary.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_igbo-benue.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_ireland.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_isana.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_italy.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_jazira.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_jenne.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_jerusalem.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kaabu.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kabisayaan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kabulistan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kamarupa.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kanem.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_karnata.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kashmir.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_khakassia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kham.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_khamag.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_khitan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_khorasan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_khotan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kimek.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kipchak.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kong.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_kosala.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_krete.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_langkasuka.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_lanka.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_laos.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_lavapura.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_leon.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_lhomon.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_lingnan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_lithuania.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_liuqiu.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_lotharingia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_luzhen.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_luzon.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_maghreb.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_maharastra.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_makran.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_malayadvipa.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_mali.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_maluku.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_malwa.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_maryul.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_melayu.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_mesopotamia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_micronesia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_moldavia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_mongolia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_mordvinia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_naimania.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_nanzhao.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_navarra.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_nikaea.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_norway.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_novgorod.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_nubia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_ob.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_oghuz_il.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_opolye.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_orissa.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_otuken.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_outer_ajuraan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_pagan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_pahang.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_palembang.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_permia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_persia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_philippines.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_poland.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_pomerania.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_pontic_steppe.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_pontus.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_portugal.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_punjab.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_qara_dala.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_qianzhong.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_rajputana.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_romagna.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_ruthenia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_sahara.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_samudera.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_sao.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_sapmi.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_sardinia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_saryarka.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_scotland.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_serbia.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_shan.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_shiwei.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_sibir.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_sicily.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
"history/titles/k_sindh.txt","history_titles","core","Title history province baglantili de-jure, capital ve holder akisini etkiler.","capital / de_jure_liege / title history"
