"policy_name","old_id","old_rgb","old_name","old_source","old_subset","final_new_id","final_rgb","final_name","row_type","source_origin","candidate_type","primary_status","rgb_resolution_status","source_id_conflict_status","final_id_status","keeps_current_id","id_changed","rgb_changed","partner_orijinal_old_id","partner_orijinal_old_rgb","partner_orijinal_old_name","notes"
"preserve_old_ids","3058","129,15,29","LEGNICA","modlu","modlu_kalan","3058","129,15,29","LEGNICA","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3059","171,18,157","SWINY","modlu","modlu_kalan","3059","171,18,157","SWINY","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3060","3,21,30","SADOWEL","modlu","modlu_kalan","3060","3,21,30","SADOWEL","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3061","45,24,158","MILIEZ","modlu","modlu_kalan","3061","45,24,158","MILIEZ","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3062","87,27,31","OLESNICA","modlu","modlu_kalan","3062","87,27,31","OLESNICA","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3063","129,30,159","GLOGOW","modlu","modlu_kalan","3063","129,30,159","GLOGOW","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3064","171,33,32","GRUNBERG","modlu","modlu_kalan","3064","171,33,32","GRUNBERG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3065","3,36,160","BYTOM","modlu","modlu_kalan","3065","3,36,160","BYTOM","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3066","45,39,33","ZAGAN","modlu","modlu_kalan","3066","45,39,33","ZAGAN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3067","87,42,161","SPROTTAU","modlu","modlu_kalan","3067","87,42,161","SPROTTAU","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3068","129,45,34","PRZEMKOW","modlu","modlu_kalan","3068","129,45,34","PRZEMKOW","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3069","171,48,162","WLEN","modlu","modlu_kalan","3069","171,48,162","WLEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3070","3,51,35","NOWOGRODZIEC","modlu","modlu_kalan","3070","3,51,35","NOWOGRODZIEC","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3071","45,54,163","KUNLUNSHAN","modlu","modlu_kalan","3071","45,54,163","KUNLUNSHAN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3072","87,57,36","LEONFELDEN","modlu","modlu_kalan","3072","87,57,36","LEONFELDEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3073","129,60,164","FREISTADT","modlu","modlu_kalan","3073","129,60,164","FREISTADT","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3074","171,63,37","GMUND","modlu","modlu_kalan","3074","171,63,37","GMUND","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3075","3,66,165","WILD","modlu","modlu_kalan","3075","3,66,165","WILD","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3076","45,69,38","ZWETTL","modlu","modlu_kalan","3076","45,69,38","ZWETTL","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3077","87,72,166","HORN","modlu","modlu_kalan","3077","87,72,166","HORN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3078","129,75,39","HAUGSDORF","modlu","modlu_kalan","3078","129,75,39","HAUGSDORF","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3079","171,78,167","LAA","modlu","modlu_kalan","3079","171,78,167","LAA","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3080","3,81,40","MIKULOV","modlu","modlu_kalan","3080","3,81,40","MIKULOV","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3081","45,84,168","HOHENAU","modlu","modlu_kalan","3081","45,84,168","HOHENAU","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3082","87,87,41","MISTELBACH","modlu","modlu_kalan","3082","87,87,41","MISTELBACH","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3083","129,90,169","SPITTAL","modlu","modlu_kalan","3083","129,90,169","SPITTAL","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3084","171,93,42","FLORIDSDORF","modlu","modlu_kalan","3084","171,93,42","FLORIDSDORF","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3085","3,96,170","ERNSTBRUNN","modlu","modlu_kalan","3085","3,96,170","ERNSTBRUNN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3086","45,99,43","VIENNA","modlu","modlu_kalan","3086","45,99,43","VIENNA","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3087","87,102,171","BRUCK","modlu","modlu_kalan","3087","87,102,171","BRUCK","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3088","129,105,44","KREMS","modlu","modlu_kalan","3088","129,105,44","KREMS","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3089","171,108,172","SANKT POLTEN","modlu","modlu_kalan","3089","171,108,172","SANKT POLTEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3090","3,111,45","SPITZ","modlu","modlu_kalan","3090","3,111,45","SPITZ","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3091","45,114,173","PADUN","modlu","modlu_kalan","3091","45,114,173","PADUN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3092","87,117,46","PITTEN","modlu","modlu_kalan","3092","87,117,46","PITTEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3093","129,120,174","AMSTETTEN","modlu","modlu_kalan","3093","129,120,174","AMSTETTEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3094","171,123,47","WIESELBURG","modlu","modlu_kalan","3094","171,123,47","WIESELBURG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3095","3,126,175","RIBNICA","modlu","modlu_kalan","3095","3,126,175","RIBNICA","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3096","45,129,48","LJUBLJANA","modlu","modlu_kalan","3096","45,129,48","LJUBLJANA","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3097","87,132,176","DOBOVEC","modlu","modlu_kalan","3097","87,132,176","DOBOVEC","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3098","129,135,49","RUDOLFSWERDE","modlu","modlu_kalan","3098","129,135,49","RUDOLFSWERDE","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3099","171,138,177","VILLACH","modlu","modlu_kalan","3099","171,138,177","VILLACH","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3100","3,141,50","KRANJ","modlu","modlu_kalan","3100","3,141,50","KRANJ","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3101","45,144,178","KAMNIK","modlu","modlu_kalan","3101","45,144,178","KAMNIK","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3102","87,147,51","KRSKO","modlu","modlu_kalan","3102","87,147,51","KRSKO","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3103","129,150,179","MARIBOR","modlu","modlu_kalan","3103","129,150,179","MARIBOR","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3104","171,153,52","KUNLUNSHAN","modlu","modlu_kalan","3104","171,153,52","KUNLUNSHAN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3105","3,156,180","KLAGENFURT","modlu","modlu_kalan","3105","3,156,180","KLAGENFURT","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3106","45,159,53","WINDISCHE BUHEL","modlu","modlu_kalan","3106","45,159,53","WINDISCHE BUHEL","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3107","87,162,181","ENGELBERG","modlu","modlu_kalan","3107","87,162,181","ENGELBERG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3108","129,165,54","WOLFSBERG","modlu","modlu_kalan","3108","129,165,54","WOLFSBERG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3109","171,168,182","LEIBNITZ","modlu","modlu_kalan","3109","171,168,182","LEIBNITZ","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3110","3,171,55","LEOBEN","modlu","modlu_kalan","3110","3,171,55","LEOBEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3111","45,174,183","KOFLACH","modlu","modlu_kalan","3111","45,174,183","KOFLACH","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3112","87,177,56","JUDENBURG","modlu","modlu_kalan","3112","87,177,56","JUDENBURG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3113","129,180,184","SANKT VEIT","modlu","modlu_kalan","3113","129,180,184","SANKT VEIT","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3114","171,183,57","MURAU","modlu","modlu_kalan","3114","171,183,57","MURAU","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3115","3,186,185","TAMSWEG","modlu","modlu_kalan","3115","3,186,185","TAMSWEG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3116","45,189,58","FELDBACH","modlu","modlu_kalan","3116","45,189,58","FELDBACH","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3117","87,192,186","GRAZ","modlu","modlu_kalan","3117","87,192,186","GRAZ","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3118","129,195,59","KAPFENBERG","modlu","modlu_kalan","3118","129,195,59","KAPFENBERG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3119","171,198,187","FURSTENFELD","modlu","modlu_kalan","3119","171,198,187","FURSTENFELD","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3120","3,201,60","OBERWART","modlu","modlu_kalan","3120","3,201,60","OBERWART","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3121","45,204,188","MURZZUSCHLAG","modlu","modlu_kalan","3121","45,204,188","MURZZUSCHLAG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3122","87,207,61","MARIAZELL","modlu","modlu_kalan","3122","87,207,61","MARIAZELL","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3123","129,210,189","KUNLUNSHAN","modlu","modlu_kalan","3123","129,210,189","KUNLUNSHAN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3124","171,0,62","WAIDHOFEN","modlu","modlu_kalan","3124","171,0,62","WAIDHOFEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3125","3,3,190","KNITTELFELD","modlu","modlu_kalan","3125","3,3,190","KNITTELFELD","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3126","45,6,63","ADMONT","modlu","modlu_kalan","3126","45,6,63","ADMONT","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3127","87,9,191","FELDKIRCHEN","modlu","modlu_kalan","3127","87,9,191","FELDKIRCHEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3128","129,12,64","KAMMERSBERG","modlu","modlu_kalan","3128","129,12,64","KAMMERSBERG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3129","171,15,192","IRDNING","modlu","modlu_kalan","3129","171,15,192","IRDNING","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3130","3,18,65","LIEZEN","modlu","modlu_kalan","3130","3,18,65","LIEZEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3131","45,21,193","LINZ","modlu","modlu_kalan","3131","45,21,193","LINZ","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3132","87,24,66","STEYR","modlu","modlu_kalan","3132","87,24,66","STEYR","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3133","129,27,194","WELS","modlu","modlu_kalan","3133","129,27,194","WELS","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3134","171,30,67","LIENZ","modlu","modlu_kalan","3134","171,30,67","LIENZ","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3135","3,33,195","HALLSTATT","modlu","modlu_kalan","3135","3,33,195","HALLSTATT","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3136","45,36,68","SPREMBERG","modlu","modlu_kalan","3136","45,36,68","SPREMBERG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3137","87,39,196","OBERVELLACH","modlu","modlu_kalan","3137","87,39,196","OBERVELLACH","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3138","129,42,69","FORST","modlu","modlu_kalan","3138","129,42,69","FORST","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3139","171,45,197","SORGE","modlu","modlu_kalan","3139","171,45,197","SORGE","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3140","3,48,70","SPREEWALD","modlu","modlu_kalan","3140","3,48,70","SPREEWALD","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3141","45,51,198","KAMENZ","modlu","modlu_kalan","3141","45,51,198","KAMENZ","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3142","87,54,71","ODERFRANKFURT","modlu","modlu_kalan","3142","87,54,71","ODERFRANKFURT","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3143","129,57,199","NAUMBERG","modlu","modlu_kalan","3143","129,57,199","NAUMBERG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3144","171,60,72","CROSSEN","modlu","modlu_kalan","3144","171,60,72","CROSSEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3145","3,63,200","SCHWIEBUS","modlu","modlu_kalan","3145","3,63,200","SCHWIEBUS","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3146","45,66,73","SIEDLISCHO","modlu","modlu_kalan","3146","45,66,73","SIEDLISCHO","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3147","87,69,201","RZEPIN","modlu","modlu_kalan","3147","87,69,201","RZEPIN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3148","129,72,74","SULECIN","modlu","modlu_kalan","3148","129,72,74","SULECIN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3149","171,75,202","LEBUS","modlu","modlu_kalan","3149","171,75,202","LEBUS","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3150","3,78,75","KUNLUNSHAN","modlu","modlu_kalan","3150","3,78,75","KUNLUNSHAN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3151","45,81,203","DRIESEN","modlu","modlu_kalan","3151","45,81,203","DRIESEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3152","87,84,76","LANDSBERG","modlu","modlu_kalan","3152","87,84,76","LANDSBERG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3153","129,87,204","KOSTSCHIN","modlu","modlu_kalan","3153","129,87,204","KOSTSCHIN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3154","171,90,77","SOLDIN","modlu","modlu_kalan","3154","171,90,77","SOLDIN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3155","3,93,205","GRYFINO","modlu","modlu_kalan","3155","3,93,205","GRYFINO","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3156","45,96,78","ARNSWALDE","modlu","modlu_kalan","3156","45,96,78","ARNSWALDE","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3157","87,99,206","POTSDAM","modlu","modlu_kalan","3157","87,99,206","POTSDAM","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3158","129,102,79","BERLIN","modlu","modlu_kalan","3158","129,102,79","BERLIN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3159","171,105,207","STORKOW","modlu","modlu_kalan","3159","171,105,207","STORKOW","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3160","3,108,80","PRENZLAU","modlu","modlu_kalan","3160","3,108,80","PRENZLAU","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3161","45,111,208","EBERSWALDE","modlu","modlu_kalan","3161","45,111,208","EBERSWALDE","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3162","87,114,81","SCHWEDT","modlu","modlu_kalan","3162","87,114,81","SCHWEDT","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3163","129,117,209","TEMPLIN","modlu","modlu_kalan","3163","129,117,209","TEMPLIN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3164","171,120,82","BOTZOW","modlu","modlu_kalan","3164","171,120,82","BOTZOW","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3165","3,123,210","ROSENFELDE","modlu","modlu_kalan","3165","3,123,210","ROSENFELDE","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3166","45,126,83","BRANDENBURG","modlu","modlu_kalan","3166","45,126,83","BRANDENBURG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3167","87,129,211","LINDOW","modlu","modlu_kalan","3167","87,129,211","LINDOW","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3168","129,132,84","RUPPIN","modlu","modlu_kalan","3168","129,132,84","RUPPIN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3169","171,135,212","NOWEN","modlu","modlu_kalan","3169","171,135,212","NOWEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3170","3,138,85","TANGERMUNDE","modlu","modlu_kalan","3170","3,138,85","TANGERMUNDE","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3171","45,141,213","MOCKERN","modlu","modlu_kalan","3171","45,141,213","MOCKERN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3172","87,144,86","ZERBST","modlu","modlu_kalan","3172","87,144,86","ZERBST","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3173","129,147,214","WITTENBERG","modlu","modlu_kalan","3173","129,147,214","WITTENBERG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3174","171,150,87","BELIZI","modlu","modlu_kalan","3174","171,150,87","BELIZI","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3175","3,153,215","BRENE","modlu","modlu_kalan","3175","3,153,215","BRENE","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3176","45,156,88","GOMMERN","modlu","modlu_kalan","3176","45,156,88","GOMMERN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3177","87,159,216","LEHNIN","modlu","modlu_kalan","3177","87,159,216","LEHNIN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3178","129,162,89","DAHME","modlu","modlu_kalan","3178","129,162,89","DAHME","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3179","171,165,217","KUNLUNSHAN","modlu","modlu_kalan","3179","171,165,217","KUNLUNSHAN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3180","3,168,90","JUTERBOG","modlu","modlu_kalan","3180","3,168,90","JUTERBOG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3181","45,171,218","COTTBUS","modlu","modlu_kalan","3181","45,171,218","COTTBUS","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3182","87,174,91","LUBBEN","modlu","modlu_kalan","3182","87,174,91","LUBBEN","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3183","129,177,219","KREUZ","modlu","modlu_kalan","3183","129,177,219","KREUZ","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3184","171,180,92","DRAMBERG","modlu","modlu_kalan","3184","171,180,92","DRAMBERG","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3185","3,183,220","BELGARD","modlu","modlu_kalan","3185","3,183,220","BELGARD","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","3186","45,186,93","PILA","modlu","modlu_kalan","3186","45,186,93","PILA","candidate","modlu","single_source","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
