county_id,county_path,county_line,province_id,rgb,province_name,province_source,in_final_map
c_kalliopolis,e_byzantium > k_thessalonika > d_thrace > c_kalliopolis,15255,9823,"135,75,139",Madytos,mod_kalan,yes
c_selymbria,e_byzantium > k_thessalonika > d_thrace > c_selymbria,15274,3761,"109,82,210",Selymbria,mod_kalan,yes
c_selymbria,e_byzantium > k_thessalonika > d_thrace > c_selymbria,15274,3762,"56,29,87",Herakleia Perinthos,mod_kalan,yes
c_selymbria,e_byzantium > k_thessalonika > d_thrace > c_selymbria,15274,3764,"52,148,133",Raidestos,mod_kalan,yes
c_selymbria,e_byzantium > k_thessalonika > d_thrace > c_selymbria,15274,3758,"150,155,254",Salmydessus,mod_kalan,yes
c_selymbria,e_byzantium > k_thessalonika > d_thrace > c_selymbria,15274,3759,"8,23,177",Bizye,mod_kalan,yes
c_brysis,e_byzantium > k_thessalonika > d_thrace > c_brysis,15310,3760,"128,132,202",Arkadiopolis,mod_kalan,yes
c_brysis,e_byzantium > k_thessalonika > d_thrace > c_brysis,15310,3763,"44,138,97",Chariopolis,mod_kalan,yes
c_brysis,e_byzantium > k_thessalonika > d_thrace > c_brysis,15310,497,"84,0,176",Thrake,mod_kalan,yes
c_brysis,e_byzantium > k_thessalonika > d_thrace > c_brysis,15310,9825,"9,81,140",Tzouroulos,mod_kalan,yes
c_mosynopolis,e_byzantium > k_thessalonika > d_strymon > c_mosynopolis,15347,492,"84,198,46",Strymon,mod_kalan,yes
c_mosynopolis,e_byzantium > k_thessalonika > d_strymon > c_mosynopolis,15347,3767,"230,103,53",Xanthia,mod_kalan,yes
c_mosynopolis,e_byzantium > k_thessalonika > d_strymon > c_mosynopolis,15347,3769,"162,61,22",Thasos,mod_kalan,yes
c_mosynopolis,e_byzantium > k_thessalonika > d_strymon > c_mosynopolis,15347,3554,"167,224,180",Rodopi,mod_kalan,yes
c_traianopolis,e_byzantium > k_thessalonika > d_strymon > c_traianopolis,15376,3768,"245,192,174",Traianopolis,mod_kalan,yes
c_traianopolis,e_byzantium > k_thessalonika > d_strymon > c_traianopolis,15376,3627,"211,80,35",Didymoteichon,mod_kalan,yes
c_traianopolis,e_byzantium > k_thessalonika > d_strymon > c_traianopolis,15376,3622,"155,57,23",Byalgrad,mod_kalan,yes
c_serres,e_byzantium > k_thessalonika > d_strymon > c_serres,15402,3771,"233,52,45",Serres,mod_kalan,yes
c_serres,e_byzantium > k_thessalonika > d_strymon > c_serres,15402,3770,"9,93,11",Siderokastron,mod_kalan,yes
c_serres,e_byzantium > k_thessalonika > d_strymon > c_serres,15402,3772,"26,240,122",Drama,mod_kalan,yes
c_serres,e_byzantium > k_thessalonika > d_strymon > c_serres,15402,3773,"9,93,81",Kavala,mod_kalan,yes
c_naxos,e_byzantium > k_thessalonika > d_aegean_islands > c_naxos,15438,484,"168,174,42",Naxos,mod_kalan,yes
c_naxos,e_byzantium > k_thessalonika > d_aegean_islands > c_naxos,15438,3757,"202,109,18",Thera,mod_kalan,yes
c_naxos,e_byzantium > k_thessalonika > d_aegean_islands > c_naxos,15438,3755,"16,97,94",Andros,mod_kalan,yes
c_naxos,e_byzantium > k_thessalonika > d_aegean_islands > c_naxos,15438,3756,"131,147,146",Tinos,mod_kalan,yes
c_kyzikos,e_byzantium > k_thessalonika > d_aegean_islands > c_kyzikos,15469,743,"126,99,199",Kyzikos,mod_kalan,yes
c_kyzikos,e_byzantium > k_thessalonika > d_aegean_islands > c_kyzikos,15469,3748,"44,117,54",Pagaea,mod_kalan,yes
c_abydos,e_byzantium > k_thessalonika > d_aegean_islands > c_abydos,15493,744,"168,102,72",Abydos,mod_kalan,yes
c_abydos,e_byzantium > k_thessalonika > d_aegean_islands > c_abydos,15493,3749,"45,33,124",Lampsakos,mod_kalan,yes
c_abydos,e_byzantium > k_thessalonika > d_aegean_islands > c_abydos,15493,3750,"30,81,98",Ilion,mod_kalan,yes
c_abydos,e_byzantium > k_thessalonika > d_aegean_islands > c_abydos,15493,3751,"187,210,218",Alexandria Troas,mod_kalan,yes
c_lesbos,e_byzantium > k_thessalonika > d_aegean_islands > c_lesbos,15523,487,"84,183,171",Lesbos,mod_kalan,yes
c_lesbos,e_byzantium > k_thessalonika > d_aegean_islands > c_lesbos,15523,3752,"149,12,189",Lemnos,mod_kalan,yes
c_lesbos,e_byzantium > k_thessalonika > d_aegean_islands > c_lesbos,15523,3753,"156,70,181",Skyros,mod_kalan,yes
c_chios,e_byzantium > k_thessalonika > d_aegean_islands > c_chios,15547,486,"42,180,43",Chios,mod_kalan,yes
c_chios,e_byzantium > k_thessalonika > d_aegean_islands > c_chios,15547,3754,"225,76,11",Samos,mod_kalan,yes
c_thessalonika,e_byzantium > k_thessalonika > d_thessalonika > c_thessalonika,15572,490,"0,192,45",Thessalonike,mod_kalan,yes
c_thessalonika,e_byzantium > k_thessalonika > d_thessalonika > c_thessalonika,15572,3778,"255,197,240",Gynaikokastron,mod_kalan,yes
c_thessalonika,e_byzantium > k_thessalonika > d_thessalonika > c_thessalonika,15572,3779,"148,13,8",Langades,mod_kalan,yes
c_thessalonika,e_byzantium > k_thessalonika > d_thessalonika > c_thessalonika,15572,3780,"248,226,140",Mavrouda,mod_kalan,yes
c_thessalonika,e_byzantium > k_thessalonika > d_thessalonika > c_thessalonika,15572,3774,"148,113,45",Chrysopolis,mod_kalan,yes
c_chalkidike,e_byzantium > k_thessalonika > d_thessalonika > c_chalkidike,15608,491,"42,195,173",Chalkidike,mod_kalan,yes
c_chalkidike,e_byzantium > k_thessalonika > d_thessalonika > c_chalkidike,15608,3775,"166,175,57",Rendina,mod_kalan,yes
c_chalkidike,e_byzantium > k_thessalonika > d_thessalonika > c_chalkidike,15608,3777,"43,170,73",Kassandreia,mod_kalan,yes
c_chalkidike,e_byzantium > k_thessalonika > d_thessalonika > c_chalkidike,15608,3776,"71,67,238",Ierrisos,mod_kalan,yes
c_veria,e_byzantium > k_thessalonika > d_thessalonika > c_veria,15639,3784,"153,223,114",Veria,mod_kalan,yes
c_veria,e_byzantium > k_thessalonika > d_thessalonika > c_veria,15639,3781,"64,75,162",Maglen,mod_kalan,yes
c_veria,e_byzantium > k_thessalonika > d_thessalonika > c_veria,15639,3782,"179,65,86",Sthlanitza,mod_kalan,yes
c_veria,e_byzantium > k_thessalonika > d_thessalonika > c_veria,15639,3783,"157,15,60",Voden,mod_kalan,yes
c_veria,e_byzantium > k_thessalonika > d_thessalonika > c_veria,15639,3785,"236,160,186",Kalyvia,mod_kalan,yes
c_thessalia,e_byzantium > k_thessalonika > d_thessaly > c_thessalia,15682,489,"168,189,172",Thessalia,mod_kalan,yes
c_thessalia,e_byzantium > k_thessalonika > d_thessaly > c_thessalia,15682,3786,"25,37,77",Platamon,mod_kalan,yes
c_thessalia,e_byzantium > k_thessalonika > d_thessaly > c_thessalia,15682,3787,"207,170,54",Servia,mod_kalan,yes
c_thessalia,e_byzantium > k_thessalonika > d_thessaly > c_thessalia,15682,3788,"0,89,133",Elasson,mod_kalan,yes
c_demetrias,e_byzantium > k_thessalonika > d_thessaly > c_demetrias,15712,488,"126,186,44",Demetrias,mod_kalan,yes
c_demetrias,e_byzantium > k_thessalonika > d_thessaly > c_demetrias,15712,3789,"89,238,226",Velestino,mod_kalan,yes
c_demetrias,e_byzantium > k_thessalonika > d_thessaly > c_demetrias,15712,3790,"10,155,176",Halmyros,mod_kalan,yes
c_neopatras,e_byzantium > k_thessalonika > d_thessaly > c_neopatras,15736,3793,"20,148,92",Neopatras,mod_kalan,yes
c_neopatras,e_byzantium > k_thessalonika > d_thessaly > c_neopatras,15736,3791,"17,54,38",Domokos,mod_kalan,yes
c_neopatras,e_byzantium > k_thessalonika > d_thessaly > c_neopatras,15736,3792,"119,160,194",Gardikia,mod_kalan,yes
c_neopatras,e_byzantium > k_thessalonika > d_thessaly > c_neopatras,15736,3794,"131,211,165",Zetouni,mod_kalan,yes
c_neopatras,e_byzantium > k_thessalonika > d_thessaly > c_neopatras,15736,3570,"71,83,78",Pharsalos,mod_kalan,yes
c_thessaliotis,e_byzantium > k_thessalonika > d_thessaly > c_thessaliotis,15772,3797,"215,91,227",Trikala,mod_kalan,yes
c_thessaliotis,e_byzantium > k_thessalonika > d_thessaly > c_thessaliotis,15772,3795,"148,246,134",Grevena,mod_kalan,yes
c_thessaliotis,e_byzantium > k_thessalonika > d_thessaly > c_thessaliotis,15772,3796,"103,177,210",Stagoi,mod_kalan,yes
c_nicopolis,e_byzantium > k_epirus > d_epirus > c_nicopolis,15825,473,"126,141,164",Arta,mod_kalan,yes
c_nicopolis,e_byzantium > k_epirus > d_epirus > c_nicopolis,15825,3699,"145,251,255",Sivista,mod_kalan,yes
c_nicopolis,e_byzantium > k_epirus > d_epirus > c_nicopolis,15825,3700,"30,97,200",Angelokastron,mod_kalan,yes
c_nicopolis,e_byzantium > k_epirus > d_epirus > c_nicopolis,15825,3701,"42,79,137",Vonitsa,mod_kalan,yes
c_epeiros,e_byzantium > k_epirus > d_epirus > c_epeiros,15855,3708,"220,40,30",Ioannina,mod_kalan,yes
c_epeiros,e_byzantium > k_epirus > d_epirus > c_epeiros,15855,3706,"222,170,30",Konitsa,mod_kalan,yes
c_epeiros,e_byzantium > k_epirus > d_epirus > c_epeiros,15855,3707,"193,128,36",Vella,mod_kalan,yes
c_epeiros,e_byzantium > k_epirus > d_epirus > c_epeiros,15855,3709,"157,49,35",Grava,mod_kalan,yes
c_aetolia,e_byzantium > k_epirus > d_epirus > c_aetolia,15885,475,"0,147,165",Hellas,mod_kalan,yes
c_aetolia,e_byzantium > k_epirus > d_epirus > c_aetolia,15885,3697,"109,158,233",Prousos,mod_kalan,yes
c_aetolia,e_byzantium > k_epirus > d_epirus > c_aetolia,15885,3698,"26,108,118",Lidoriki,mod_kalan,yes
c_metzovo,e_byzantium > k_epirus > d_epirus > c_metzovo,15909,3702,"120,15,9",Metzovo,mod_kalan,yes
c_metzovo,e_byzantium > k_epirus > d_epirus > c_metzovo,15909,3703,"215,191,30",Gardiki,mod_kalan,yes
c_metzovo,e_byzantium > k_epirus > d_epirus > c_metzovo,15909,3704,"143,85,197",Vrestenitsa,mod_kalan,yes
c_metzovo,e_byzantium > k_epirus > d_epirus > c_metzovo,15909,3705,"36,57,90",Agrafa,mod_kalan,yes
c_dyrrachion,e_byzantium > k_epirus > d_dyrrachion > c_dyrrachion,15946,470,"0,132,35",Dyrrachion,mod_kalan,yes
c_dyrrachion,e_byzantium > k_epirus > d_dyrrachion > c_dyrrachion,15946,3717,"0,153,74",Savra,mod_kalan,yes
c_dyrrachion,e_byzantium > k_epirus > d_dyrrachion > c_dyrrachion,15946,3719,"213,0,113",Lezhe,mod_kalan,yes
c_arbanon,e_byzantium > k_epirus > d_dyrrachion > c_arbanon,15970,3720,"228,30,32",Kruje,mod_kalan,yes
c_arbanon,e_byzantium > k_epirus > d_dyrrachion > c_arbanon,15970,3718,"252,128,130",Mat,mod_kalan,yes
c_arbanon,e_byzantium > k_epirus > d_dyrrachion > c_arbanon,15970,3721,"140,40,41",Hiskampis,mod_kalan,yes
c_debar,e_byzantium > k_epirus > d_dyrrachion > c_debar,15994,3724,"149,0,0",Debar,mod_kalan,yes
c_debar,e_byzantium > k_epirus > d_dyrrachion > c_debar,15994,3723,"228,246,20",Peshkopi,mod_kalan,yes
c_debar,e_byzantium > k_epirus > d_dyrrachion > c_debar,15994,3722,"92,230,134",Kukes,mod_kalan,yes
c_antipatreia,e_byzantium > k_epirus > d_dyrrachion > c_antipatreia,16018,3713,"241,166,167",Antipatreia,mod_kalan,yes
c_antipatreia,e_byzantium > k_epirus > d_dyrrachion > c_antipatreia,16018,3714,"168,78,112",Skrapar,mod_kalan,yes
c_antipatreia,e_byzantium > k_epirus > d_dyrrachion > c_antipatreia,16018,3715,"227,2,80",Argyrokastron,mod_kalan,yes
c_antipatreia,e_byzantium > k_epirus > d_dyrrachion > c_antipatreia,16018,3716,"173,0,64",Klisura,mod_kalan,yes
c_antipatreia,e_byzantium > k_epirus > d_dyrrachion > c_antipatreia,16018,3520,"220,24,43",Valamara,mod_kalan,yes
c_avlonas,e_byzantium > k_epirus > d_dyrrachion > c_avlonas,16054,3711,"232,230,0",Avlonas,mod_kalan,yes
c_avlonas,e_byzantium > k_epirus > d_dyrrachion > c_avlonas,16054,3712,"193,187,0",Himara,mod_kalan,yes
c_cephalonia,e_byzantium > k_epirus > d_cephalonia > c_cephalonia,16079,474,"168,144,37",Cephalonia,mod_kalan,yes
c_cephalonia,e_byzantium > k_epirus > d_cephalonia > c_cephalonia,16079,3696,"221,242,161",Zakynthos,mod_kalan,yes
c_buthrotum,e_byzantium > k_epirus > d_cephalonia > c_buthrotum,16097,472,"84,138,36",Epeiros,mod_kalan,yes
c_buthrotum,e_byzantium > k_epirus > d_cephalonia > c_buthrotum,16097,3710,"63,95,34",Corfu,mod_kalan,yes
c_attica,e_byzantium > k_hellas > d_athens > c_attica,16144,482,"84,168,41",Atheniai,mod_kalan,yes
c_attica,e_byzantium > k_hellas > d_athens > c_attica,16144,3731,"55,107,28",Megara,mod_kalan,yes
c_attica,e_byzantium > k_hellas > d_athens > c_attica,16144,9831,"51,99,143",Oropioi,mod_kalan,yes
c_boeotia,e_byzantium > k_hellas > d_athens > c_boeotia,16168,3730,"16,135,196",Thebes,mod_kalan,yes
c_boeotia,e_byzantium > k_hellas > d_athens > c_boeotia,16168,3728,"178,120,180",Levadia,mod_kalan,yes
c_boeotia,e_byzantium > k_hellas > d_athens > c_boeotia,16168,3727,"117,47,165",Boudounitsa,mod_kalan,yes
c_boeotia,e_byzantium > k_hellas > d_athens > c_boeotia,16168,3729,"95,40,79",Amfissa,mod_kalan,yes
c_euboea,e_byzantium > k_hellas > d_athens > c_euboea,16199,485,"0,177,170",Euboia,mod_kalan,yes
c_euboea,e_byzantium > k_hellas > d_athens > c_euboea,16199,3725,"128,128,128",Skopelos,mod_kalan,yes
c_euboea,e_byzantium > k_hellas > d_athens > c_euboea,16199,3726,"12,121,117",Oreoi,mod_kalan,yes
c_achaia,e_byzantium > k_hellas > d_achaia > c_achaia,16230,476,"42,150,38",Achaia,mod_kalan,yes
c_achaia,e_byzantium > k_hellas > d_achaia > c_achaia,16230,3801,"84,219,79",Vostitsa,mod_kalan,yes
c_achaia,e_byzantium > k_hellas > d_achaia > c_achaia,16230,3737,"21,122,18",Andravida,mod_kalan,yes
c_achaia,e_byzantium > k_hellas > d_achaia > c_achaia,16230,3738,"79,132,77",Kalavryta,mod_kalan,yes
c_arcadia,e_byzantium > k_hellas > d_achaia > c_arcadia,16261,3732,"21,213,218",Nikli,mod_kalan,yes
c_arcadia,e_byzantium > k_hellas > d_achaia > c_arcadia,16261,3733,"147,190,242",Karytaina,mod_kalan,yes
c_arcadia,e_byzantium > k_hellas > d_achaia > c_arcadia,16261,3734,"36,107,195",Arcadia,mod_kalan,yes
c_korinthos,e_byzantium > k_hellas > d_achaia > c_korinthos,16287,481,"42,165,168",Korinthos,mod_kalan,yes
c_korinthos,e_byzantium > k_hellas > d_achaia > c_korinthos,16287,3798,"17,128,131",Argos,mod_kalan,yes
c_korinthos,e_byzantium > k_hellas > d_achaia > c_korinthos,16287,3799,"88,233,190",Damala,mod_kalan,yes
c_messenia,e_byzantium > k_hellas > d_achaia > c_messenia,16311,477,"84,153,166",Methone,mod_kalan,yes
c_messenia,e_byzantium > k_hellas > d_achaia > c_messenia,16311,3800,"53,177,200",Kalamata,mod_kalan,yes
c_laconia,e_byzantium > k_hellas > d_achaia > c_laconia,16330,3736,"194,241,57",Mistra,mod_kalan,yes
c_laconia,e_byzantium > k_hellas > d_achaia > c_laconia,16330,478,"126,156,39",Monemvasia,mod_kalan,yes
c_laconia,e_byzantium > k_hellas > d_achaia > c_laconia,16330,3735,"150,191,30",Lacedaemonia,mod_kalan,yes
c_chandax,e_byzantium > k_krete > d_krete > c_chandax,16391,480,"0,162,40",Chandax,mod_kalan,yes
c_chandax,e_byzantium > k_krete > d_krete > c_chandax,16391,3745,"20,45,139",Agios Nikolaos,mod_kalan,yes
c_chandax,e_byzantium > k_krete > d_krete > c_chandax,16391,3746,"20,126,139",Ierapetra,mod_kalan,yes
c_chania,e_byzantium > k_krete > d_krete > c_chania,16417,479,"168,159,167",Kaneia,mod_kalan,yes
c_chania,e_byzantium > k_krete > d_krete > c_chania,16417,3743,"101,219,226",Rethymno,mod_kalan,yes
c_chania,e_byzantium > k_krete > d_krete > c_chania,16417,3744,"222,82,154",Paleohora,mod_kalan,yes
c_zachlumia,e_byzantium > k_serbia > d_usora > c_zachlumia,16473,466,"42,120,33",Zachlumia,mod_kalan,yes
c_zachlumia,e_byzantium > k_serbia > d_usora > c_zachlumia,16473,3557,"111,179,128",Konjic,mod_kalan,yes
c_zachlumia,e_byzantium > k_serbia > d_usora > c_zachlumia,16473,3559,"200,114,22",Obalj,mod_kalan,yes
c_zachlumia,e_byzantium > k_serbia > d_usora > c_zachlumia,16473,3560,"14,29,129",Gacko,mod_kalan,yes
c_zachlumia,e_byzantium > k_serbia > d_usora > c_zachlumia,16473,3561,"28,72,23",Nevesinje,mod_kalan,yes
c_zachlumia,e_byzantium > k_serbia > d_usora > c_zachlumia,16473,3563,"25,186,44",Kljuc,mod_kalan,yes
c_zachlumia,e_byzantium > k_serbia > d_usora > c_zachlumia,16473,3558,"144,137,85",Mostar,mod_kalan,yes
c_hum,e_byzantium > k_serbia > d_usora > c_hum,16528,3568,"117,99,204",Rogatica,mod_kalan,yes
c_hum,e_byzantium > k_serbia > d_usora > c_hum,16528,3566,"88,167,35",Srebrenica,mod_kalan,yes
c_hum,e_byzantium > k_serbia > d_usora > c_hum,16528,3581,"93,108,31",Visegrad,mod_kalan,yes
c_podrinje,e_byzantium > k_serbia > d_usora > c_podrinje,16554,3583,"52,58,23",Hotca,mod_kalan,yes
c_podrinje,e_byzantium > k_serbia > d_usora > c_podrinje,16554,3584,"211,247,45",Prijepolje,mod_kalan,yes
c_podrinje,e_byzantium > k_serbia > d_usora > c_podrinje,16554,3585,"175,204,39",Breznica,mod_kalan,yes
c_podrinje,e_byzantium > k_serbia > d_usora > c_podrinje,16554,3586,"209,39,75",Brskovo,mod_kalan,yes
c_podrinje,e_byzantium > k_serbia > d_usora > c_podrinje,16554,3582,"139,162,33",Gorazde,mod_kalan,yes
c_rashka,e_byzantium > k_serbia > d_rashka > c_rashka,16597,502,"84,15,51",Rashka,mod_kalan,yes
c_rashka,e_byzantium > k_serbia > d_rashka > c_rashka,16597,3591,"71,107,196",Sjenica,mod_kalan,yes
c_rashka,e_byzantium > k_serbia > d_rashka > c_rashka,16597,3592,"206,168,9",Budlimlje,mod_kalan,yes
c_rashka,e_byzantium > k_serbia > d_rashka > c_rashka,16597,3588,"127,116,0",Zica,mod_kalan,yes
c_rashka,e_byzantium > k_serbia > d_rashka > c_rashka,16597,3587,"107,147,0",Gradac,mod_kalan,yes
c_rashka,e_byzantium > k_serbia > d_rashka > c_rashka,16597,3589,"185,184,174",Arilje,mod_kalan,yes
c_rashka,e_byzantium > k_serbia > d_rashka > c_rashka,16597,3590,"79,221,96",Rujno,mod_kalan,yes
c_sumadija,e_byzantium > k_serbia > d_rashka > c_sumadija,16643,3598,"141,162,221",Krusevac,mod_kalan,yes
c_sumadija,e_byzantium > k_serbia > d_rashka > c_sumadija,16643,3599,"74,42,192",Koznik,mod_kalan,yes
c_sumadija,e_byzantium > k_serbia > d_rashka > c_sumadija,16643,3600,"61,130,222",Prokuplje,mod_kalan,yes
c_hvosno,e_byzantium > k_serbia > d_rashka > c_hvosno,16667,3596,"155,108,56",Pristina,mod_kalan,yes
c_hvosno,e_byzantium > k_serbia > d_rashka > c_hvosno,16667,3597,"175,136,42",Prizren,mod_kalan,yes
c_hvosno,e_byzantium > k_serbia > d_rashka > c_hvosno,16667,3595,"64,114,45",Pec,mod_kalan,yes
c_hvosno,e_byzantium > k_serbia > d_rashka > c_hvosno,16667,3594,"35,155,75",Zvecan,mod_kalan,yes
c_hvosno,e_byzantium > k_serbia > d_rashka > c_hvosno,16667,3593,"121,80,36",Podujevo,mod_kalan,yes
c_macva,e_byzantium > k_serbia > d_macva > c_macva,16710,3604,"57,42,94",Macva,mod_kalan,yes
c_macva,e_byzantium > k_serbia > d_macva > c_macva,16710,3605,"185,0,134",Debrc,mod_kalan,yes
c_macva,e_byzantium > k_serbia > d_macva > c_macva,16710,3606,"35,198,177",Krupanj,mod_kalan,yes
c_macva,e_byzantium > k_serbia > d_macva > c_macva,16710,3607,"172,187,1",Uzice,mod_kalan,yes
c_beograd,e_byzantium > k_serbia > d_macva > c_beograd,16740,505,"0,24,180",Belgrade,mod_kalan,yes
c_beograd,e_byzantium > k_serbia > d_macva > c_beograd,16740,3601,"28,65,101",Smederevo,mod_kalan,yes
c_beograd,e_byzantium > k_serbia > d_macva > c_beograd,16740,3602,"0,111,160",Rudnik,mod_kalan,yes
c_beograd,e_byzantium > k_serbia > d_macva > c_beograd,16740,3603,"32,140,187",Kragujevac,mod_kalan,yes
c_duklja,e_byzantium > k_serbia > d_duklja > c_duklja,16777,469,"168,129,162",Zeta,mod_kalan,yes
c_duklja,e_byzantium > k_serbia > d_duklja > c_duklja,16777,503,"126,18,179",Hum,mod_kalan,yes
c_duklja,e_byzantium > k_serbia > d_duklja > c_duklja,16777,3578,"229,69,103",Drivast,mod_kalan,yes
c_duklja,e_byzantium > k_serbia > d_duklja > c_duklja,16777,3579,"239,164,255",Danj,mod_kalan,yes
c_duklja,e_byzantium > k_serbia > d_duklja > c_duklja,16777,3580,"236,76,242",Skadar,mod_kalan,yes
c_duklja,e_byzantium > k_serbia > d_duklja > c_duklja,16777,3577,"43,227,239",Moraca,mod_kalan,yes
c_pomorje,e_byzantium > k_serbia > d_duklja > c_pomorje,16819,3575,"17,83,18",Antivari,mod_kalan,yes
c_pomorje,e_byzantium > k_serbia > d_duklja > c_pomorje,16819,3576,"170,76,250",Ulcinj,mod_kalan,yes
c_pomorje,e_byzantium > k_serbia > d_duklja > c_pomorje,16819,3574,"133,158,228",Kotor,mod_kalan,yes
c_travunia,e_byzantium > k_serbia > d_duklja > c_travunia,16843,3572,"205,6,26",Trebinje,mod_kalan,yes
c_travunia,e_byzantium > k_serbia > d_duklja > c_travunia,16843,3571,"83,9,123",Onogost,mod_kalan,yes
c_travunia,e_byzantium > k_serbia > d_duklja > c_travunia,16843,3573,"94,74,8",Risan,mod_kalan,yes
c_vidin,e_byzantium > k_bulgaria > d_vidin > c_vidin,16917,506,"42,27,53",Vidin,mod_kalan,yes
c_vidin,e_byzantium > k_bulgaria > d_vidin > c_vidin,16917,3667,"239,70,249",Kladovo,mod_kalan,yes
c_vidin,e_byzantium > k_bulgaria > d_vidin > c_vidin,16917,3668,"104,44,149",Zajecar,mod_kalan,yes
c_vidin,e_byzantium > k_bulgaria > d_vidin > c_vidin,16917,3669,"179,89,230",Petrus,mod_kalan,yes
c_vidin,e_byzantium > k_bulgaria > d_vidin > c_vidin,16917,3670,"129,29,204",Belogradchik,mod_kalan,yes
c_branicevo,e_byzantium > k_bulgaria > d_vidin > c_branicevo,16953,3664,"113,130,237",Branicevo,mod_kalan,yes
c_branicevo,e_byzantium > k_bulgaria > d_vidin > c_branicevo,16953,3665,"23,45,190",Kucevo,mod_kalan,yes
c_branicevo,e_byzantium > k_bulgaria > d_vidin > c_branicevo,16953,3666,"63,178,228",Ravno,mod_kalan,yes
c_turnovo,e_byzantium > k_bulgaria > d_turnovo > c_turnovo,16984,499,"168,6,177",Tyrnovo,mod_kalan,yes
c_turnovo,e_byzantium > k_bulgaria > d_turnovo > c_turnovo,16984,3682,"184,26,62",Cherven,mod_kalan,yes
c_turnovo,e_byzantium > k_bulgaria > d_turnovo > c_turnovo,16984,3683,"24,192,19",Elena,mod_kalan,yes
c_turnovo,e_byzantium > k_bulgaria > d_turnovo > c_turnovo,16984,3684,"91,20,115",Gabrovo,mod_kalan,yes
c_sredets,e_byzantium > k_bulgaria > d_turnovo > c_sredets,17014,500,"0,9,50",Serdica,mod_kalan,yes
c_sredets,e_byzantium > k_bulgaria > d_turnovo > c_sredets,17014,3671,"0,25,177",Meldi,mod_kalan,yes
c_sredets,e_byzantium > k_bulgaria > d_turnovo > c_sredets,17014,3673,"19,38,123",Stipon,mod_kalan,yes
c_sredets,e_byzantium > k_bulgaria > d_turnovo > c_sredets,17014,3674,"249,177,211",Rila,mod_kalan,yes
c_sredets,e_byzantium > k_bulgaria > d_turnovo > c_sredets,17014,3681,"82,102,193",Samundzhievo,mod_kalan,yes
c_nikopolis,e_byzantium > k_bulgaria > d_turnovo > c_nikopolis,17050,507,"84,30,181",Nikopolis,mod_kalan,yes
c_nikopolis,e_byzantium > k_bulgaria > d_turnovo > c_nikopolis,17050,3679,"131,116,244",Pliven,mod_kalan,yes
c_nikopolis,e_byzantium > k_bulgaria > d_turnovo > c_nikopolis,17050,3680,"19,5,130",Lovech,mod_kalan,yes
c_dorostorum,e_byzantium > k_bulgaria > d_turnovo > c_dorostorum,17074,3689,"243,75,103",Preslav,mod_kalan,yes
c_dorostorum,e_byzantium > k_bulgaria > d_turnovo > c_dorostorum,17074,508,"126,33,54",Dorostotum,mod_kalan,yes
c_dorostorum,e_byzantium > k_bulgaria > d_turnovo > c_dorostorum,17074,3685,"226,27,36",Tutrakan,mod_kalan,yes
c_dorostorum,e_byzantium > k_bulgaria > d_turnovo > c_dorostorum,17074,3686,"144,34,109",Shumen,mod_kalan,yes
c_dorostorum,e_byzantium > k_bulgaria > d_turnovo > c_dorostorum,17074,3687,"206,11,195",Hrazgrad,mod_kalan,yes
c_dorostorum,e_byzantium > k_bulgaria > d_turnovo > c_dorostorum,17074,3688,"119,16,126",Sborishte,mod_kalan,yes
c_vratsa,e_byzantium > k_bulgaria > d_turnovo > c_vratsa,17118,3678,"136,119,40",Vratsa,mod_kalan,yes
c_vratsa,e_byzantium > k_bulgaria > d_turnovo > c_vratsa,17118,3675,"173,171,6",Lom,mod_kalan,yes
c_vratsa,e_byzantium > k_bulgaria > d_turnovo > c_vratsa,17118,3676,"239,238,130",Orehovo,mod_kalan,yes
c_vratsa,e_byzantium > k_bulgaria > d_turnovo > c_vratsa,17118,3677,"232,230,34",Kutlovitsa,mod_kalan,yes
c_aytos,e_byzantium > k_bulgaria > d_turnovo > c_aytos,17148,3691,"226,103,149",Aytos,mod_kalan,yes
c_aytos,e_byzantium > k_bulgaria > d_turnovo > c_aytos,17148,3690,"166,9,35",Provadiya,mod_kalan,yes
c_aytos,e_byzantium > k_bulgaria > d_turnovo > c_aytos,17148,3692,"117,222,114",Ktenia,mod_kalan,yes
c_constanta,e_byzantium > k_bulgaria > d_dobrudja > c_constanta,17183,510,"0,39,55",Constantia,mod_kalan,yes
c_constanta,e_byzantium > k_bulgaria > d_dobrudja > c_constanta,17183,3694,"72,129,152",Tulcha,mod_kalan,yes
c_constanta,e_byzantium > k_bulgaria > d_dobrudja > c_constanta,17183,5010,"5,120,5",Sulina,mod_kalan,yes
c_constanta,e_byzantium > k_bulgaria > d_dobrudja > c_constanta,17183,3695,"27,82,105",Mangalia,mod_kalan,yes
c_mesembria,e_byzantium > k_bulgaria > d_dobrudja > c_mesembria,17215,509,"168,36,182",Karvuna,mod_kalan,yes
c_mesembria,e_byzantium > k_bulgaria > d_dobrudja > c_mesembria,17215,3693,"234,121,246",Varna,mod_kalan,yes
c_naissus,e_byzantium > k_bulgaria > d_bulgaria > c_naissus,17242,501,"42,12,178",Naissus,mod_kalan,yes
c_naissus,e_byzantium > k_bulgaria > d_bulgaria > c_naissus,17242,3661,"50,29,204",Svrljig,mod_kalan,yes
