county_id,audit_status,expected_source,current_block_source,current_file,current_start_line,current_end_line,current_parent_id,current_root_title,current_title_path,province_ids,province_names,province_sources,vanilla_east_count,mod_kalan_count,both_masks_count,unknown_count,vanilla_exact,vanilla_best_match,vanilla_similarity,mod_exact,mod_best_match,mod_similarity
c_tartas_SIB,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37303,37324,d_vasyugan_mire,e_siberia,e_siberia > k_baraba > d_vasyugan_mire > c_tartas_SIB,7363 7365 7364,Tartas_SIB | Om | Gulyus,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:30094,0.953771,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:39719,1.000000
c_chich,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37325,37346,d_vasyugan_mire,e_siberia,e_siberia > k_baraba > d_vasyugan_mire > c_chich,7360 7361 7362,Chich | Olyn | Kargalin,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:30113,0.957393,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:39741,1.000000
c_omsk,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37357,37384,d_lanikaz,e_siberia,e_siberia > k_baraba > d_lanikaz > c_omsk,7044 7048 7045 7046,Omsk | Sals Poveret | Tiabis | Tatarka,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:29586,0.965251,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:39773,1.000000
c_kainsk,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37385,37412,d_lanikaz,e_siberia,e_siberia > k_baraba > d_lanikaz > c_kainsk,7047 7050 7049 7052,Kainsk | Chany | Abyszkan | Karasuk,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:29610,0.964567,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:39801,1.000000
c_pavlodar,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37413,37440,d_lanikaz,e_siberia,e_siberia > k_baraba > d_lanikaz > c_pavlodar,7053 7051 7054 7043,Pavlodar | Tatarki | Yamishevo | Koriakovsky,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:29634,0.964750,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:39829,1.000000
c_kulunda,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37450,37477,d_kulyndy_steppe,e_siberia,e_siberia > k_baraba > d_kulyndy_steppe > c_kulunda,7393 7394 7395 7392,Kulunda | Kuria | Gorko | Dolgo,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:30241,0.964844,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:39866,1.000000
c_barnaul,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37478,37505,d_kulyndy_steppe,e_siberia,e_siberia > k_baraba > d_kulyndy_steppe > c_barnaul,7397 7396 7398 7399,Barnaul | Kasmala | Barnaii | Gorkoalei,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:30265,0.965779,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:39894,1.000000
c_kachu,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37506,37527,d_kulyndy_steppe,e_siberia,e_siberia > k_baraba > d_kulyndy_steppe > c_kachu,7400 7401 7402,Kachu | Dolons | Molibay,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:30289,0.952618,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:39922,1.000000
c_kuchuk,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37528,37555,d_kulyndy_steppe,e_siberia,e_siberia > k_baraba > d_kulyndy_steppe > c_kuchuk,7391 7390 7389 7388,Kuchuk | Lamych | Kacharsku | Topolno,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:30308,0.963532,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:39944,1.000000
c_krasnoyarsk,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37602,37637,d_yenisei_kan,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_yenisei_kan > c_krasnoyarsk,1462 7733 7734 7735,Krasnoyarsk | Kem_MON | Kemchug | Stolby,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32347,0.973753,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40018,1.000000
c_mana,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37638,37653,d_yenisei_kan,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_yenisei_kan > c_mana,7736 7737,Mana_MON | Kyzyl-Kan,mod_kalan | mod_kalan,0,2,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32379,0.978873,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40054,1.000000
c_shishina,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37654,37675,d_yenisei_kan,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_yenisei_kan > c_shishina,7738 7739 7740,Shishina | Taseya | Nemkina,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32393,0.966921,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40070,1.000000
c_kansk,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37676,37705,d_yenisei_kan,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_yenisei_kan > c_kansk,7742 7741 7743,Kansk | Biriusa | Khoidkhiliin,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32412,0.971332,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40092,1.000000
c_tagul,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37706,37727,d_yenisei_kan,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_yenisei_kan > c_tagul,7744 7745 7746,Tagul | Agul | Narsgol,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32439,0.976127,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40122,1.000000
c_chuna,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37742,37777,d_chuna_valley,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_chuna_valley > c_chuna,7748 7747 7749 7750,Chuna | Moson Kholtos | Tsartsanmod | Biryusa,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32471,0.981612,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40158,1.000000
c_bratsk,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37778,37809,d_chuna_valley,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_chuna_valley > c_bratsk,7753 7751 7752 7754,Bratsk | Khereeoi | Tsasengiin | Bugyntalbar,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32504,0.863787,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40194,1.000000
c_tulun,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37810,37831,d_chuna_valley,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_chuna_valley > c_tulun,7755 7756 7757,Kaduy | Tulun | Kirei,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32532,0.871658,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40226,1.000000
c_kitoi,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37853,37874,d_angara,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_angara > c_kitoi,7768 7767 7769,Kitoi | Noty | Olkha,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32648,0.908602,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40269,1.000000
c_kymyl_tey,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37875,37896,d_angara,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_angara > c_kymyl_tey,7759 7758 7760,Kymyl'Tey | Angaragiin Degee | Zima_MON,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32667,0.961722,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40291,1.000000
c_okangara,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37897,37918,d_angara,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_angara > c_okangara,7761 7762 7763,Okangara | Bisha_MON | Mori Kliringiin,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32686,0.961353,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40313,1.000000
c_kada,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37919,37940,d_angara,e_kirghiz_khanate,e_kirghiz_khanate > k_angara > d_angara > c_kada,7764 7765 7766,Kada_MON | Alyaty | Kurkat,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:32705,0.973822,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40335,1.000000
c_abakan,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37958,37979,d_khakass_hollow,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_khakass_hollow > c_abakan,1454 7646 7647,Abakan | Ulugkol | Sosno,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31640,0.950495,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40374,1.000000
c_julym,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,37980,38001,d_khakass_hollow,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_khakass_hollow > c_julym,7643 7644 7645,Julym | Yezagash | Uchum,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31659,0.950249,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40396,1.000000
c_jerjul,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38002,38023,d_khakass_hollow,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_khakass_hollow > c_jerjul,7648 7649 7650,Jerjul | Argyjek | Sisim,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31678,0.966057,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40418,1.000000
c_kizir,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38033,38056,d_blue_khakassia,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_blue_khakassia > c_kizir,7653 7651 7652 7656,Kizir | Tuba_TUV | Shinda | Tiberkul,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31704,0.963855,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40449,1.000000
c_anja,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38057,38070,d_blue_khakassia,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_blue_khakassia > c_anja,7654 7655,Anja_TUV | Tofa Nuruud,mod_kalan | mod_kalan,0,2,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31728,0.956522,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40473,1.000000
c_kyzylkul,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38071,38094,d_blue_khakassia,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_blue_khakassia > c_kyzylkul,7657 7659 7660 7658,Bolsho Kyzylkul | Amyl | Borus | Kop Golyn,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31742,0.965251,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40487,1.000000
c_kuzbas,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38104,38128,d_shoria,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_shoria > c_kuzbas,7663 7661 7662,Kuznetsk | Kuztom | Kuzalatau,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31773,0.965385,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40520,1.000000
c_shor,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38129,38150,d_shoria,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_shoria > c_shor,7664 7665 7667,Kondoma_MON | Mrassu | Shor,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31796,0.953086,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40545,1.000000
c_uul_chors,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38151,38172,d_shoria,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_shoria > c_uul_chors,7668 7666 7669,Abaza | Khartomor Uul | Granuul,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31815,0.952830,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40567,1.000000
c_burugu_aallar,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38182,38203,d_kargassia,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_kargassia > c_burugu_aallar,7670 7671 7672,Tofalaria | Miirchun | Ikh Orgil,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31841,0.957143,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40598,1.000000
c_chagdy_aallar,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38204,38225,d_kargassia,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_kargassia > c_chagdy_aallar,7673 7674 7675,Kandat Uul | Kazyr | Kazas,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31860,0.771429,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40620,1.000000
c_songuu_aallar,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38226,38247,d_kargassia,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_kargassia > c_songuu_aallar,7676 7677 7678,Ergaki | Orgogdon Rok | Baldyrgannyg,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31879,0.961451,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40642,1.000000
c_karauda,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38257,38278,d_eastern_sayan,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_eastern_sayan > c_karauda,7679 7680 7681,Karauda | Iya_TUV | Doloon Nuur,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31905,0.957143,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40673,1.000000
c_shityy,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38279,38300,d_eastern_sayan,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_eastern_sayan > c_shityy,7682 7683 7684,Shityy | Tsagaan Kropot | Dibi_TUV,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31924,0.952830,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40695,1.000000
c_kropot,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38301,38322,d_eastern_sayan,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_eastern_sayan > c_kropot,7685 7686 7687,Kropot | Urik | Setgel Uul,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31943,0.950980,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40717,1.000000
c_monkh_saridag,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38323,38338,d_eastern_sayan,e_kirghiz_khanate,e_kirghiz_khanate > k_khakassia > d_eastern_sayan > c_monkh_saridag,7689 7688,Monkh Saridag | Khurel Uul,mod_kalan | mod_kalan,0,2,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:31962,0.978723,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40739,1.000000
c_ob,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38356,38383,d_salair,e_kirghiz_khanate,e_kirghiz_khanate > k_ob > d_salair > c_ob,7427 7430 7428 7429,Ob | Obchikanak | Berd' | Inia,mod_kalan | mod_kalan | mod_kalan | mod_kalan,0,4,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:29671,0.963710,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40772,1.000000
c_torema,ok,mod,mod_exact,F:\Storage\Codding\git\Crusader Kings III\Yusseter MoreBookmarksPlus\BookmarksGit\common\landed_titles\00_landed_titles.txt,38384,38405,d_salair,e_kirghiz_khanate,e_kirghiz_khanate > k_ob > d_salair > c_torema,7426 7425 7424,Torema | Iaya | Kalym,mod_kalan | mod_kalan | mod_kalan,0,3,0,0,no,C:\Program Files (x86)\Steam\steamapps\common\Crusader Kings III\game\common\landed_titles\00_landed_titles.txt:29714,0.952141,yes,F:\Storage\Codding\git\Crusader Kings III\Leviathonlx MoreBookmarks-Plus\BookmarksGit\common\landed_titles\00_landed_titles.txt:40800,1.000000
