"source_title_id","source_tier","canonical_title_id","canonical_tier","canonical_namespace","cluster_key","relation_type","rewrite_allowed","source_root_title","source_kingdom","source_duchy","source_county","source_file","source_title_path","status","notes","auto_candidate_title_id","auto_candidate_tier","auto_match_method","auto_source_province_count","auto_expected_source_province_count","auto_candidate_province_count","auto_overlap_count","auto_source_coverage","auto_candidate_coverage"
"b_FIC_Amur_Jianali","b","b_FIC_Amur_Jianali","b","mod","e_andong > k_khitan > d_LIAO_shangjing","contextual","yes","e_andong","k_khitan","d_LIAO_shangjing","c_LIAO_taizhou","00_landed_titles.txt","e_andong > k_khitan > d_LIAO_shangjing > c_LIAO_taizhou > b_FIC_Amur_Jianali","mapped","auto: mod_context_name_family_context","b_FIC_Amur_Jianali","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_Amur_Nalidu","b","b_FIC_Amur_Nalidu","b","mod","e_andong > k_khitan > d_LIAO_shangjing","contextual","yes","e_andong","k_khitan","d_LIAO_shangjing","c_LIAO_taizhou","00_landed_titles.txt","e_andong > k_khitan > d_LIAO_shangjing > c_LIAO_taizhou > b_FIC_Amur_Nalidu","mapped","auto: mod_context_name_family_context","b_FIC_Amur_Nalidu","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_Liao_Fuzhou","b","b_Liao_Fuzhou","b","mod","e_andong > k_khitan > d_LIAO_shangjing","contextual","yes","e_andong","k_khitan","d_LIAO_shangjing","c_LIAO_wuzhou","00_landed_titles.txt","e_andong > k_khitan > d_LIAO_shangjing > c_LIAO_wuzhou > b_Liao_Fuzhou","mapped","auto: mod_context_name_family_context","b_Liao_Fuzhou","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_Liao_Weizhou2","b","b_Liao_Weizhou2","b","mod","e_andong > k_khitan > d_LIAO_shangjing","contextual","yes","e_andong","k_khitan","d_LIAO_shangjing","c_LIAO_wuzhou","00_landed_titles.txt","e_andong > k_khitan > d_LIAO_shangjing > c_LIAO_wuzhou > b_Liao_Weizhou2","mapped","auto: mod_context_name_family_context","b_Liao_Weizhou2","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_Liao_Wuzhou2","b","b_Liao_Wuzhou2","b","mod","e_andong > k_khitan > d_LIAO_shangjing","contextual","yes","e_andong","k_khitan","d_LIAO_shangjing","c_LIAO_wuzhou","00_landed_titles.txt","e_andong > k_khitan > d_LIAO_shangjing > c_LIAO_wuzhou > b_Liao_Wuzhou2","mapped","auto: mod_context_name_family_context","b_Liao_Wuzhou2","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_Liao_Yizhou2","b","b_Liao_Yizhou2","b","mod","e_andong > k_khitan > d_LIAO_shangjing","contextual","yes","e_andong","k_khitan","d_LIAO_shangjing","c_LIAO_wuzhou","00_landed_titles.txt","e_andong > k_khitan > d_LIAO_shangjing > c_LIAO_wuzhou > b_Liao_Yizhou2","mapped","auto: mod_context_name_family_context","b_Liao_Yizhou2","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_Liao_Yuanzhou","b","b_Liao_Yuanzhou","b","mod","e_andong > k_khitan > d_LIAO_shangjing","contextual","yes","e_andong","k_khitan","d_LIAO_shangjing","c_LIAO_wuzhou","00_landed_titles.txt","e_andong > k_khitan > d_LIAO_shangjing > c_LIAO_wuzhou > b_Liao_Yuanzhou","mapped","auto: mod_context_name_family_context","b_Liao_Yuanzhou","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Shuilinhai","b","b_FIC_EMan_Shuilinhai","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_heuksu_anwon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_heuksu_anwon > b_FIC_EMan_Shuilinhai","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Shuilinhai","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Yozejiang","b","b_FIC_EMan_Yozejiang","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_heuksu_anwon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_heuksu_anwon > b_FIC_EMan_Yozejiang","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Yozejiang","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_EMan_Ningzhou","b","b_EMan_Ningzhou","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_ningzhou","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_ningzhou > b_EMan_Ningzhou","mapped","auto: mod_context_name_family_context","b_EMan_Ningzhou","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Huangyuan","b","b_FIC_EMan_Huangyuan","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_ningzhou","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_ningzhou > b_FIC_EMan_Huangyuan","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Huangyuan","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Qingshancun","b","b_FIC_EMan_Qingshancun","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_ningzhou","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_ningzhou > b_FIC_EMan_Qingshancun","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Qingshancun","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Alimenyang","b","b_FIC_EMan_Alimenyang","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_north_anwon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_north_anwon > b_FIC_EMan_Alimenyang","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Alimenyang","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Dongning","b","b_FIC_EMan_Dongning","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_north_anwon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_north_anwon > b_FIC_EMan_Dongning","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Dongning","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Zhonganyuan","b","b_FIC_EMan_Zhonganyuan","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_north_anwon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_north_anwon > b_FIC_EMan_Zhonganyuan","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Zhonganyuan","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_EMan_Supin","b","b_EMan_Supin","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_supin","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_supin > b_EMan_Supin","mapped","auto: mod_context_name_family_context","b_EMan_Supin","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Dongxingkai","b","b_FIC_EMan_Dongxingkai","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_supin","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_supin > b_FIC_EMan_Dongxingkai","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Dongxingkai","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Sanhean","b","b_FIC_EMan_Sanhean","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_supin","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_supin > b_FIC_EMan_Sanhean","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Sanhean","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Xuduohe","b","b_FIC_EMan_Xuduohe","b","mod","e_andong > k_luzhen > d_BAL_anwon","contextual","yes","e_andong","k_luzhen","d_BAL_anwon","c_BAL_supin","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_anwon > c_BAL_supin > b_FIC_EMan_Xuduohe","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Xuduohe","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Zhongtieli","b","b_FIC_EMan_Zhongtieli","b","mod","e_andong > k_luzhen > d_BAL_cheolli","contextual","yes","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_delizhen","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_delizhen > b_FIC_EMan_Zhongtieli","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Zhongtieli","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_Liao_Xitielian","b","b_FIC_Liao_Xitielian","b","mod","e_andong > k_luzhen > d_BAL_cheolli","contextual","yes","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_delizhen","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_delizhen > b_FIC_Liao_Xitielian","mapped","auto: mod_context_name_family_context","b_FIC_Liao_Xitielian","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_Liao_Delizhen","b","b_Liao_Delizhen","b","mod","e_andong > k_luzhen > d_BAL_cheolli","contextual","yes","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_delizhen","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_delizhen > b_Liao_Delizhen","mapped","auto: mod_context_name_family_context","b_Liao_Delizhen","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_EMan_Huligai","b","b_EMan_Huligai","b","mod","e_andong > k_luzhen > d_BAL_cheolli","contextual","yes","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_huligai","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_huligai > b_EMan_Huligai","mapped","auto: mod_context_name_family_context","b_EMan_Huligai","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Hulilusean","b","b_FIC_EMan_Hulilusean","b","mod","e_andong > k_luzhen > d_BAL_cheolli","contextual","yes","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_huligai","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_huligai > b_FIC_EMan_Hulilusean","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Hulilusean","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Qiligashan","b","b_FIC_EMan_Qiligashan","b","mod","e_andong > k_luzhen > d_BAL_cheolli","contextual","yes","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_huligai","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_huligai > b_FIC_EMan_Qiligashan","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Qiligashan","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_Amur_Dahedu","b","b_FIC_Amur_Dahedu","b","mod","e_andong > k_luzhen > d_BAL_cheolli","contextual","yes","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_west_cheolli","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_west_cheolli > b_FIC_Amur_Dahedu","mapped","auto: mod_context_name_family_context","b_FIC_Amur_Dahedu","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_Amur_Henghetieli","b","b_FIC_Amur_Henghetieli","b","mod","e_andong > k_luzhen > d_BAL_cheolli","contextual","yes","e_andong","k_luzhen","d_BAL_cheolli","c_BAL_west_cheolli","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_cheolli > c_BAL_west_cheolli > b_FIC_Amur_Henghetieli","mapped","auto: mod_context_name_family_context","b_FIC_Amur_Henghetieli","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_EMan_Yizhou","b","b_EMan_Yizhou","b","mod","e_andong > k_luzhen > d_BAL_dongpyeong","contextual","yes","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_dongpyeong_yizhou","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_dongpyeong_yizhou > b_EMan_Yizhou","mapped","auto: mod_context_name_family_context","b_EMan_Yizhou","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Beidongan","b","b_FIC_EMan_Beidongan","b","mod","e_andong > k_luzhen > d_BAL_dongpyeong","contextual","yes","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_dongpyeong_yizhou","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_dongpyeong_yizhou > b_FIC_EMan_Beidongan","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Beidongan","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Heihubo","b","b_FIC_EMan_Heihubo","b","mod","e_andong > k_luzhen > d_BAL_dongpyeong","contextual","yes","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_dongpyeong_yizhou","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_dongpyeong_yizhou > b_FIC_EMan_Heihubo","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Heihubo","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_EMan_Jixi","b","b_EMan_Jixi","b","mod","e_andong > k_luzhen > d_BAL_dongpyeong","contextual","yes","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_jixi","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_jixi > b_EMan_Jixi","mapped","auto: mod_context_name_family_context","b_EMan_Jixi","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Dongxian","b","b_FIC_EMan_Dongxian","b","mod","e_andong > k_luzhen > d_BAL_dongpyeong","contextual","yes","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_jixi","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_jixi > b_FIC_EMan_Dongxian","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Dongxian","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Dongying","b","b_FIC_EMan_Dongying","b","mod","e_andong > k_luzhen > d_BAL_dongpyeong","contextual","yes","e_andong","k_luzhen","d_BAL_dongpyeong","c_BAL_jixi","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_dongpyeong > c_BAL_jixi > b_FIC_EMan_Dongying","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Dongying","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Beihuaicun","b","b_FIC_EMan_Beihuaicun","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_central_hoewon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_central_hoewon > b_FIC_EMan_Beihuaicun","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Beihuaicun","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Dacun","b","b_FIC_EMan_Dacun","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_central_hoewon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_central_hoewon > b_FIC_EMan_Dacun","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Dacun","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Huanghuai","b","b_FIC_EMan_Huanghuai","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_central_hoewon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_central_hoewon > b_FIC_EMan_Huanghuai","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Huanghuai","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_Amur_Dazhou","b","b_Amur_Dazhou","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_dazhou","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_dazhou > b_Amur_Dazhou","mapped","auto: mod_context_name_family_context","b_Amur_Dazhou","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_Amur_Haixidu","b","b_FIC_Amur_Haixidu","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_dazhou","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_dazhou > b_FIC_Amur_Haixidu","mapped","auto: mod_context_name_family_context","b_FIC_Amur_Haixidu","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_Amur_Helincun","b","b_FIC_Amur_Helincun","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_dazhou","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_dazhou > b_FIC_Amur_Helincun","mapped","auto: mod_context_name_family_context","b_FIC_Amur_Helincun","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Bixinjiang","b","b_FIC_EMan_Bixinjiang","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_east_hoewon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_east_hoewon > b_FIC_EMan_Bixinjiang","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Bixinjiang","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Naolijiang","b","b_FIC_EMan_Naolijiang","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_east_hoewon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_east_hoewon > b_FIC_EMan_Naolijiang","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Naolijiang","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_Amur_Ilanshan","b","b_FIC_Amur_Ilanshan","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_ilanshan","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_ilanshan > b_FIC_Amur_Ilanshan","mapped","auto: mod_context_name_family_context","b_FIC_Amur_Ilanshan","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_Amur_Senlincun","b","b_FIC_Amur_Senlincun","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_ilanshan","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_ilanshan > b_FIC_Amur_Senlincun","mapped","auto: mod_context_name_family_context","b_FIC_Amur_Senlincun","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Baihuaicun","b","b_FIC_EMan_Baihuaicun","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_south_hoewon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_south_hoewon > b_FIC_EMan_Baihuaicun","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Baihuaicun","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Huaicao","b","b_FIC_EMan_Huaicao","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_south_hoewon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_south_hoewon > b_FIC_EMan_Huaicao","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Huaicao","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Songhuajiang","b","b_FIC_EMan_Songhuajiang","b","mod","e_andong > k_luzhen > d_BAL_hoewon","contextual","yes","e_andong","k_luzhen","d_BAL_hoewon","c_BAL_south_hoewon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_hoewon > c_BAL_south_hoewon > b_FIC_EMan_Songhuajiang","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Songhuajiang","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_EMan_Anzhou","b","b_EMan_Anzhou","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_anbyeon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_anbyeon > b_EMan_Anzhou","mapped","auto: mod_context_name_family_context","b_EMan_Anzhou","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Luseqiu","b","b_FIC_EMan_Luseqiu","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_anbyeon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_anbyeon > b_FIC_EMan_Luseqiu","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Luseqiu","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Silata_an","b","b_FIC_EMan_Silata_an","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_anbyeon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_anbyeon > b_FIC_EMan_Silata_an","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Silata_an","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_EMan_Dingzhou","b","b_EMan_Dingzhou","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_jeongni","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_jeongni > b_EMan_Dingzhou","mapped","auto: mod_context_name_family_context","b_EMan_Dingzhou","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_EMan_Yongmingcheng","b","b_EMan_Yongmingcheng","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_jeongni","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_jeongni > b_EMan_Yongmingcheng","mapped","auto: mod_context_name_family_context","b_EMan_Yongmingcheng","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Dinglian","b","b_FIC_EMan_Dinglian","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_jeongni","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_jeongni > b_FIC_EMan_Dinglian","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Dinglian","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Shanganjugu","b","b_FIC_EMan_Shanganjugu","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_jeongni","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_jeongni > b_FIC_EMan_Shanganjugu","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Shanganjugu","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Beiqiulin","b","b_FIC_EMan_Beiqiulin","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_north_anbyeon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_north_anbyeon > b_FIC_EMan_Beiqiulin","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Beiqiulin","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Heizhuhai","b","b_FIC_EMan_Heizhuhai","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_north_anbyeon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_north_anbyeon > b_FIC_EMan_Heizhuhai","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Heizhuhai","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Zhenzhuhai","b","b_FIC_EMan_Zhenzhuhai","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_north_anbyeon","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_north_anbyeon > b_FIC_EMan_Zhenzhuhai","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Zhenzhuhai","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_EMan_Huazhou","b","b_EMan_Huazhou","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_solbin","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_solbin > b_EMan_Huazhou","mapped","auto: mod_context_name_family_context","b_EMan_Huazhou","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Nanxingkai","b","b_FIC_EMan_Nanxingkai","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_solbin","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_solbin > b_FIC_EMan_Nanxingkai","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Nanxingkai","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
"b_FIC_EMan_Shuaibinan","b","b_FIC_EMan_Shuaibinan","b","mod","e_andong > k_luzhen > d_BAL_yeojintang","contextual","yes","e_andong","k_luzhen","d_BAL_yeojintang","c_BAL_solbin","00_landed_titles.txt","e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_solbin > b_FIC_EMan_Shuaibinan","mapped","auto: mod_context_name_family_context","b_FIC_EMan_Shuaibinan","b","mod_context_name_family_context","1","0","1","0","0,000000","0,000000"
