9892;51;81;48;Goryeo_Bukgye_Seonju;x; # Gwiju
9893;93;84;176;Goryeo_Bukgye_Gaju;x; # Gwiju
9894;135;87;49;Goryeo_Bukgye_Taeju;x; # Taeju
9895;177;90;177;Goryeo_Bukgye_Sukju;x; # Taeju
9896;135;57;44;Goryeo_Bukgye_Wiju;x; # Taeju
9897;93;99;51;Goryeo_Bukgye_Samhwa;x; # Samhwa
9898;135;102;179;Goryeo_Bukgye_Yonggang;x; # Samhwa
9899;9;108;180;Goryeo_Bukgye_Seogyeong;x; # Seogyeong
9900;51;96;178;Goryeo_Bukgye_Tonghae;x; # Seogyeong
9901;51;111;53;Goryeo_Bukgye_Jaju;x; # Seongju
9902;93;114;181;Goryeo_Bukgye_Seongju;x; # Seongju
9903;135;117;54;Goryeo_Bukgye_Yangam;x; # Seongju
9904;9;93;50;Goryeo_Bukgye_Isan;x; # Seongju
9905;177;120;182;Goryeo_Gaeseong_Tosan;x; # Gaeseong
9906;51;126;183;Goryeo_Gaeseong_Jeongju;x; # Gaeseong
9907;93;129;56;Goryeo_Gaeseong_Chuiljeon;x; # Gaeseong
9908;177;135;57;Goryeo_Seohae_Tosan;x; # Suan
9909;9;138;185;Goryeo_Seohae_Suan;x; # Suan
9910;51;156;188;Goryeo_Seohae_Sineun;x; # Suan
9911;51;141;58;Goryeo_Seohae_Gokju;x; # Suan
9912;93;144;186;Goryeo_Seohae_Hwangju;x; # Hwangju
9913;135;147;59;Goryeo_Seohae_Anak;x; # Hwangju
9914;177;150;187;Goryeo_Seohae_Bongju;x; # Hwangju
9915;9;153;60;Goryeo_Seohae_Dongju;x; # Hwangju
9916;135;162;189;Goryeo_Seohae_Pungju;x; # Jangyeon
9917;177;165;62;Goryeo_Seohae_Jangyeon;x; # Jangyeon
9918;9;168;190;Goryeo_Seohae_Cheongsong;x; # Jangyeon
9919;51;171;63;Goryeo_Seohae_Haeju;x; # Haeju
9920;177;180;192;Goryeo_Seohae_Ongjin;x; # Haeju
9921;51;186;193;Goryeo_Seohae_Ubong;x; # Pyeongju
9922;93;189;66;Goryeo_Seohae_Pyeongju;x; # Pyeongju
9923;135;192;194;Goryeo_Yanggwan_Bukju;x; # Namyeong
9924;177;195;67;Goryeo_Yanggwan_Namyeong;x; # Namyeong
9925;51;201;68;Goryeo_Yanggwan_Haengju;x; # Namyeong
9926;135;207;69;Goryeo_Yanggwan_Wonju;x; # Wonju
9927;177;12;72;Goryeo_Yanggwan_Cheonan;x; # Buseong
9928;9;15;200;Goryeo_Yanggwan_Yanggeun;x; # Wonju
9929;51;18;73;Goryeo_Yanggwan_Cheonyeong;x; # Wonju
9930;177;210;197;Goryeo_Yanggwan_Pyeongchang;x; # Yeongwol
9931;9;0;70;Goryeo_Yanggwan_Yeongwol;x; # Yeongwol
9932;135;9;199;Goryeo_Yanggwan_Jecheon;x; # Yeongwol
9933;93;21;201;Goryeo_Yanggwan_Chungju;x; # Chungju
9934;135;24;74;Goryeo_Yanggwan_Goeju;x; # Chungju
9935;177;27;202;Goryeo_Yanggwan_Jangyeon;x; # Chungju
9936;9;30;75;Goryeo_Yanggwan_Cheongju;x; # Cheongju
9937;93;36;76;Goryeo_Yanggwan_Gongju;x; # Cheongju
9938;135;39;204;Goryeo_Yanggwan_Yeonsan;x; # Cheongju
9939;177;42;77;Goryeo_Yanggwan_Gwangju;x; # Gwangju
9940;51;48;78;Goryeo_Yanggwan_Seorim;x; # Buseong
9941;93;51;206;Goryeo_Yanggwan_Nampo;x; # Buseong
9942;9;60;80;Goryeo_Yanggwan_Buseong;x; # Buseong
9943;51;63;208;Goryeo_Yanggwan_Guseong;x; # Buseong
9944;93;66;81;Goryeo_Yanggwan_Yesan;x; # Buseong
9945;93;204;196;Goryeo_Yanggwan_Ganghwa;x; # Ganghwa
9946;51;78;83;Goryeo_Yanggwan_Dangseong;x; # Dangseong
9947;93;81;211;Goryeo_Yanggwan_Anseong;x; # Dangseong
9948;135;84;84;Goryeo_Yanggwan_Jukju;x; # Dangseong
9949;9;105;215;Goryeo_Jeolla_Hampyeong;x; # Hampyeong
9950;177;102;87;Goryeo_Jeolla_Mokpo;x; # Hampyeong
9951;51;108;88;Goryeo_Jeolla_Yeonggwang;x; # Buan
9952;93;111;216;Goryeo_Jeolla_Gangseong;x; # Buan
9953;135;114;89;Goryeo_Jeolla_Jeonju;x; # Buan
9954;51;123;218;Goryeo_Jeolla_Jangheung;x; # Donggang
9955;93;126;91;Goryeo_Jeolla_Donggang;x; # Donggang
9956;93;96;86;Goryeo_Jeolla_Jindo;x; # Donggang
9957;177;132;92;Goryeo_Jeolla_Jindong;x; # Jillye
9958;9;135;220;Goryeo_Jeolla_Jillye;x; # Jillye
9959;51;138;93;Goryeo_Jeolla_Mupung;x; # Jillye
9960;9;150;95;Goryeo_Jeolla_Jinan;x; # Imsil
9961;93;156;96;Goryeo_Jeolla_Namwon;x; # Imsil
9962;135;159;224;Goryeo_Jeolla_Imsil;x; # Imsil
9963;9;165;225;Goryeo_Jeolla_Seungpyeong;x; # Boseong
9964;93;171;226;Goryeo_Jeolla_Boseong;x; # Boseongng
9965;135;174;99;Goryeo_Jeolla_Heungyang;x; # Boseong
9966;177;177;227;Goryeo_Jeolla_Neungseong;x; # Neungseong
9967;136;189;129;Goryeo_Jeolla_Haeyang;x; # Neungseong
9968;178;192;2;GORYEO_TAEBAEK_MOUNTAINS;x;
9969;10;195;130;Goryeo_Tamna_WestTamna;x; # West Tamna
9970;52;198;3;Goryeo_Gyeongsang_Janggi;x; # Janggi
9971;94;201;131;Goryeo_Gyeongsang_Pyeonghae;x; # Janggi
9972;136;204;4;Goryeo_Gyeongsang_Yeju;x; # Janggi
9973;178;207;132;Goryeo_Gyeongsang_Gyeongju;x; # Janggi
9974;10;210;5;Goryeo_Gyeongsang_Ulju;x; # Ulju
9975;52;0;133;Goryeo_Gyeongsang_Gijang;x; # Ulju
9976;136;6;134;Goryeo_Gyeongsang_Cheongdo;x; # Ulju
9977;52;15;8;Goryeo_Gyeongsang_Jaesan;x; # Sunan
9978;178;24;137;Goryeo_Gyeongsang_Sunan;x; # Sunan
9979;10;27;10;Goryeo_Gyeongsang_Andong;x; # Sunan
9980;52;30;138;Goryeo_Gyeongsang_Hadong;x; # Goseong
9981;136;36;139;Goryeo_Gyeongsang_Jinju;x; # Goseong
9982;178;39;12;Goryeo_Gyeongsang_Geoje;x; # Goseong
9983;52;45;13;Goryeo_Gyeongsang_Boryeong;x; # Boryeong
9984;10;57;15;Goryeo_Gyeongsang_Sangju;x; # Sangju
9985;94;63;16;Goryeo_Gyeongsang_Dian;x; # Sangju
9986;136;66;144;Goryeo_Gyeongsang_Giju;x; # Sangju
9987;178;69;17;Goryeo_Gyeongsang_Hamyang;x; # Hamyang
9988;10;72;145;Goryeo_Gyeongsang_Geochang;x; # Hamyang
9989;52;75;18;Goryeo_Gyeongsang_Gyeongsanbu;x; # Hamyang
9990;94;78;146;Goryeo_Gyeongsang_Hapcheon;x; # Hamyang
9991;136;81;19;Goryeo_Gyeongsang_Ilseon;x; # Ilseon
9992;178;84;147;Goryeo_Gyeongsang_Gaeryeong;x; # Ilseon
9993;52;90;148;Goryeo_Gyeongsang_Yeongju;x; # Ilseon
9994;136;96;149;Goryeo_Gyeongsang_Yeongsan;x; # Yeongsan
9995;178;99;22;Goryeo_Gyeongsang_Chirwon;x; # Yeongsan
9996;206;245;79;b_chenzhou_chenxi;x;
9997;80;127;205;b_xuzhou_longbiao;x;
9998;153;101;239;b_xuzhou_langxi;x;
9999;66;70;182;b_xuzhou_tanyang;x;
10000;150;87;36;b_jiangzhou_eshan;x;
10001;226;199;18;b_jiangzhou_zijiang;x;
10002;152;150;239;b_feihou_chengle;x;
10003;138;217;93;b_yizhou_suiyang;x;
10004;219;215;77;b_yizhou_yangchuan;x;
10005;1;209;167;b_yizhou_yiquan;x;
10006;254;66;214;b_fuzhou_fuling;x;
10007;202;20;17;b_fuzhou_wulong;x;
10008;43;138;232;b_fuzhou_lewen;x;
10009;214;152;106;b_qinzhou_ligao;x;
10010;147;174;54;b_qinzhou_rongyi;x;
10011;128;153;91;b_qinzhou_yelang;x;
10012;109;13;33;b_bozhou_zunyi;x;
10013;147;71;217;b_bozhou_daishui;x;
10014;11;3;135;b_guizhou_badong;x;
10015;247;52;6;b_guizhou_zigui;x;
10016;122;106;163;b_fangzhou_yiqing;x;
10017;95;100;6;b_fangzhou_fangling;x;
10018;147;131;133;b_fangzhou_zhushan;x;
10019;68;235;86;b_xiazhou_yuanan;x;
10020;75;151;57;b_xiazhou_yiling;x;
10021;71;97;174;b_xiazhou_yidu;x;
10022;9;145;90;b_jianglingfu_shishou;x;
10023;251;139;93;b_jianglingfu_dangyang;x;
10024;63;12;109;b_jianglingfu_gong_an;x;
10025;152;94;173;b_lizhou_cili;x;
10027;28;164;171;b_lizhou_liyang;x;
10028;13;12;175;b_langzhou_wuling;x;
10029;220;195;219;b_fuzhou_jianli;x;
10030;240;53;43;b_fuzhou_mianyang;x;
10031;51;111;87;b_fuzhou_jinling;x;
10032;115;154;128;b_yingzhou_changshou;x;
10033;156;22;158;b_yingzhou_fushui;x;
10034;195;248;119;b_suizhou_sui;x;
10035;224;14;240;b_suizhou_tangcheng;x;
10036;49;185;154;b_suizhou_zaoyang;x;
10037;220;253;5;b_tangzhou_biyang;x;
10038;172;224;46;b_tangzhou_fangcheng;x;
10039;141;67;3;b_tangzhou_biyang;x;
10040;53;139;126;b_dengzhou_rang;x;
10041;224;210;34;b_dengzhou_nanyang;x;
10042;14;182;45;b_dengzhou_jutang;x;
10043;26;185;118;b_xiangzhou_xiangyang;x;
10044;101;27;233;b_xiangzhou_lexiang;x;
10045;239;121;2;b_xiangzhou_gucheng;x;
10046;185;132;113;b_junzhou_wudang;x;
10047;76;152;162;b_junzhou_xunxiang;x;
10048;93;167;235;b_junzhou_fengli;x;
10049;192;104;252;b_jinzhou_pingli;x;
10050;207;54;26;b_jinzhou_shiquan;x;
10051;253;41;211;b_something_shangluo;x;
10052;158;115;52;b_something_something;x;
10053;34;182;91;b_something_qianyuan;x;
10054;233;233;186;b_something_shangjin;x;
10055;119;234;75;b_guizhou_quanyi;x;
10056;90;136;19;b_guizhou_muhua;x;
10057;255;18;14;b_guizhou_yongfu;x;
10058;218;37;226;b_guizhou_xiuren;x;
10059;103;125;49;b_yunzhou_yunzhong;x;
10061;158;241;41;b_yunzhou_something;x;
10062;30;243;199;b_yunzhou_xingtang;x;
10063;53;149;240;b_yuzhou_lingqiu;x;
10064;148;197;209;b_shuozhou_mayi;x;
10065;104;70;215;b_shuozhou_shanyang;x;
10066;59;66;252;b_lanzhou_hehe;x;
10067;206;181;145;b_lanzhou_jingle;x;
10068;227;87;72;b_lanzhou_yifang;x;
10069;123;204;158;b_shizhou_lishi;x;
10070;16;44;116;b_shizhou_fangshan;x;
10071;39;230;145;b_shizhou_linquan;x;
10072;56;251;181;b_shizhou_dinghu;x;
10073;172;75;89;b_taiyuanfu_taiyuan;x;
10074;137;75;30;b_taiyuanfu_qingyuan;x;
10075;145;114;58;b_taiyuanfu_leping;x;
10076;155;34;3;b_taiyuanfu_yu;x;
10077;97;195;220;b_taiyuanfu_yangqu;x;
10078;124;219;47;b_daizhou_fanchou;x;
10079;62;89;4;b_daizhou_yanmen;x;
10080;213;192;61;b_xinzhou_xiurong;x;
10081;58;13;80;b_daizhou_tanglin;x;
10082;8;64;129;b_yizhou_yi;x;
10083;221;36;163;b_yizhou_mancheng;x;
10084;165;87;191;b_dingzhou_wangdu;x;
10085;25;135;21;b_dingzhou_anxi;x;
10086;0;206;127;b_zhenzhou_zhending;x;
10087;49;236;128;b_zhaozhou_yuanshi;x;
10088;77;187;158;b_lingzhou_huile;x;
10089;244;155;100;b_lingzhou_dingyuan;x;
10090;105;143;20;b_lingzhou_lingwu;x;
10091;234;86;74;b_weizhou_mingsha;x;
10092;84;227;12;b_yanzhou_baichi;x;
10093;74;137;248;b_yanzhou_wuyuan;x;
10094;32;109;5;b_weizhou_wenchi;x;
10095;184;180;47;b_xiongzhou_changhua;x;
10096;152;195;76;b_youzhou_yanen;x;
10097;183;106;251;b_youzhou_huaide;x;
10098;124;243;147;b_youzhou_guiren;x;
10099;249;68;156;b_xiazhou_shuofan;x;
10100;129;241;24;b_xiazhou_dejing;x;
10101;252;166;142;b_xiazhou_ningshuo;x;
10102;28;74;146;b_linzhou_xintai;x;
10103;150;24;138;b_linzhou_yincheng;x;
10104;180;38;184;b_yinzhou_kaiguang;x;
10105;107;151;183;b_yinzhou_zhenxiang;x;
10106;118;226;236;b_yinzhou_rulin;x;
10107;66;99;104;b_suizhou_longquan;x;
10108;201;72;235;b_shengzhou_hebin;x;
10109;211;101;173;b_shengzhou_yulin;x;
10110;212;155;254;b_fengzhou_something;x;
10111;2;94;65;b_xiaoguan_xiaoguan;x;
10112;159;97;17;b_xiaoguan_huaide;x;
10113;14;207;49;b_yuanzhou_pinggao;x;
10114;96;152;182;b_yuanzhou_pingliang;x;
10115;41;198;140;b_yuanzhou_baiquan;x;
10116;3;74;246;b_huanzhou_fangqu;x;
10117;64;137;58;b_huanzhou_huai_an;x;
10118;130;63;117;b_huanzhou_luoyuan;x;
10119;53;220;91;b_qingzhou_an_hua;x;
10120;167;202;206;b_qingzhou_tongchuan;x;
10121;186;72;83;b_tongzhou_huachi;x;
10122;22;6;132;b_something_ding_an;x;
10123;218;219;60;b_something_pengyuan;x;
10124;181;113;71;b_binzhou_xinping;x;
10125;98;203;24;b_binzhou_sanshui;x;
10126;226;71;167;b_jingzhou_baoding;x;
10127;192;9;200;b_jingzhou_linjing;x;
10128;227;108;241;b_jingzhou_lintai;x;
10129;213;16;7;b_longzhou_qianyuan;x;
10130;161;141;33;b_longzhou_huating;x;
10131;215;207;99;b_longzhou_wushan;x;
10132;16;27;199;b_fengxiang_tianxing;x;
10133;239;174;70;b_fengxiang_purun;x;
10134;76;244;210;b_fengxiang_mei;x;
10135;6;123;164;b_fuzhou_luojiao;x;
10136;161;251;115;b_fuzhou_luochuan;x;
10137;185;241;54;b_fuzhou_zhiluo;x;
10138;100;16;185;b_fanzhou_zhongbu;x;
10139;168;138;18;b_fanzhou_fucheng;x;
10140;13;249;23;b_fanzhou_shengping;x;
10141;60;36;156;b_yanzhou_fushi;x;
10142;49;199;43;b_yanzhou_yanchuan;x;
10143;81;159;113;b_yanzhou_fuzheng;x;
10144;92;101;186;b_yanzhou_yanchang;x;
10145;169;52;123;b_yaozhou_meiyuan;x;
10146;105;252;40;b_yanzhou_huayan;x;
10147;120;93;242;b_yanzhou_yunyang;x;
10148;191;219;145;b_jingzhao_hu;x;
10149;245;2;26;b_jingzhao_lantian;x;
10150;146;16;29;b_jingzhao_yueyang;x;
10151;135;92;0;b_jingzhao_haozhi;x;
10152;126;40;79;b_tongzhou_baishui;x;
10153;232;30;83;b_tongzhou_heyang;x;
10154;139;193;70;b_danzhou_yichuan;x;
10155;231;96;17;b_danzhou_menshan;x;
10156;26;146;102;b_zezhou_jincheng;x;
10157;180;82;227;b_zezhou_qishui;x;
10158;58;200;89;b_zezhou_lingchun;x;
10159;161;163;46;b_huaizhou_henei;x;
10160;212;252;186;b_luzhou_huguan;x;
10161;217;28;58;b_luzhou_tunliu;x;
10162;79;190;44;b_luzhou_she;x;
10163;72;52;197;b_yizhou_liaoshan;x;
10164;251;140;157;b_yizhou_heshun;x;
10165;80;95;160;b_yizhou_yushe;x;
10166;39;51;88;;x;
10167;69;49;116;b_qinzhou_qinyuan;x;
10168;186;214;125;b_qinzhou_mianshang;x;
10169;249;180;155;b_fenzhou_xihe;x;
10170;88;62;53;b_fenzhou_pingyao;x;
10171;99;84;236;b_jinzhou_jishi;x;
10172;128;240;140;b_jinzhou_fenxi;x;
10173;44;230;84;b_xizhou_xichuan;x;
10174;169;223;1;b_xizhou_shilou;x;
10175;209;31;10;b_xizhou_wenquan;x;
10176;104;148;29;b_xizhou_pu;x;
10177;205;22;114;b_xizhou_daning;x;
10178;161;230;120;b_mingzhou_pingen;x;
10179;155;123;242;b_cizhou_wuan;x;
10180;139;26;202;b_cizhou_fuyang;x;
10181;251;12;244;b_cizhou_yong;x;
10182;156;212;189;b_xingzhou_longgang;x;
10183;37;76;254;b_xingzhou_julu;x;
10184;152;172;118;b_zhaozhou_pingji;x;
10185;32;239;62;b_zhaozhou_yuanshi;x;
10187;212;190;82;b_zhenzhou_zhending;x;
10188;188;11;44;b_nazhou_nazhou;x;
10189;77;133;213;b_shuangchengzhou;x;
10190;195;64;100;b_siyuanzhou_ziyuanzhou;x;
10191;204;188;210;b_mingzhou_mingzhou;x;
10192;85;227;108;b_qingzhou_qingzhou;x;
10193;20;38;58;b_something_zangke_long;x;
10194;27;252;32;b_nanpingzhou_nanpingzhou;x;
10195;84;242;241;b_luogong_luogong;x;
10196;79;255;195;b_bangzhou_bangzhou;x;
10197;26;167;68;b_poyan_tribe;x;
10198;130;86;115;b_wudeng_tribe;x;
10199;134;39;220;b_nuozuo_nuozuo;x;
10200;209;237;112;b_quzhou_quzhou;x;
10201;38;125;61;b_shama_tribe;x;
10202;210;139;115;b_nanzhou_nanzhou;x;
10203;140;208;123;b_sie_e_sie_e;x;
10204;5;111;17;b_nazhou_nazhou;x;
10205;171;71;28;b_nengzhou_nengzhou;x;
10206;173;166;120;b_shunzhou_shunzhou;x;
10207;185;89;73;b_yuzhou_bishan;x;
10209;82;175;204;b_yuzhou_jiangjin;x;
10210;201;252;32;b_yaochuan_yaochuan;x;
10211;113;178;135;b_yuannanzhou_yuannanzhou;x;
10212;76;125;18;b_lizhou_hanyuan;x;
10213;19;181;26;b_lizhou_tongwang;x;
10214;162;97;250;b_yazhou_mingshan;x;
10215;8;164;201;b_yazhou_rongjing;x;
10216;41;105;252;b_chengdu_chengdu;x;
10217;167;122;159;b_chengdu_lingchi;x;
10218;222;14;198;b_chengdu_shuangliu;x;
10219;253;145;226;b_pengzhou_jiulong;x;
10220;45;161;137;b_siqiongzhou_yuexi;x;
10221;94;95;54;b_jiazhou_longyou;x;
10222;252;36;248;b_jiazhou_qianwei;x;
10223;36;237;38;b_jiazhou_suishan;x;
10224;59;164;217;b_meizhou_danling;x;
10225;255;64;69;b_meizhou_hongya;x;
10226;111;153;48;b_rongzhou_bodao;x;
10227;179;32;139;b_rongzhou_yibin;x;
10228;145;24;76;;x; # Impassable
10229;141;98;107;b_huizhou_huizhou;x;
10230;21;80;132;b_puningzhou_puningzhou;x;
10231;63;44;14;b_yanzhou_changle;x;
10232;11;222;127;b_baizhou_bobai;x;
10233;167;77;136;b_shunzhou_longhua;x;
10234;230;132;130;b_yulinzhou_yulin;x;
10235;98;75;245;b_yuzhou_eshi;x;
10236;49;10;120;b_douzhou_xinyi;x;
10237;215;143;20;b_yizhou_puning;x;
10238;208;176;241;b_yizhou_cenxi;x;
10239;88;202;67;b_guzhou_legu;x;
10240;36;51;125;b_guzhou_lexing;x;
10241;48;201;222;b_guzhou_gushu;x;
10242;93;35;58;b_rongzhou_wuyang;x;
10243;206;21;3;b_rongzhou_something;x;
10244;77;110;178;b_liuzhou_maping;x;
10245;170;211;171;b_liuzhou_luorong;x;
10246;1;105;16;b_liuzhou_langcangdong;x;
10247;10;156;192;b_xiangzhou_yangshou;x;
10248;68;159;81;b_xiangzhou_wuxian;x;
10249;92;197;0;b_shouzhou_shouchun;x;
10250;32;31;190;b_shouzhou_huoqiu;x;
10251;111;66;131;b_shouzhou_shengtang;x;
10252;194;207;188;b_shuozhou_huoshan;x;
10253;1;35;251;b_guangzhou_gushi;x;
10254;139;232;129;b_guangzhou_yincheng;x;
10255;175;216;102;b_guangzhou_guangshan;x;
10256;102;81;220;b_guangzhou_dingcheng;x;
10257;133;164;180;b_guozhou_hongnong;x;
10258;65;220;13;b_guozhou_lushi;x;
10259;177;5;179;b_xiazhou_xia;x;
10260;33;87;15;b_shaowu_shaowu;x;
10261;9;49;226;b_shaowu_luxi;x;
10262;93;119;232;b_shaowu_taining;x;
10263;63;185;195;b_shaowu_jianning;x;
10264;242;238;104;b_wuzhou_jiangi;x;
10265;131;52;106;b_chengzhou_tonggu;x;
10266;231;22;174;b_chengzhou_changdao;x;
10267;252;99;199;b_fengzhou_liangquan;x;
10268;72;137;241;b_fengzhou_hechi;x;
10269;225;53;239;b_xingzhou_shunzheng;x;
10270;99;241;132;b_quzhou_xinan;x;
10271;152;194;127;b_xinzhou_yushan;x;
10272;252;82;244;b_hezhou_linhe;x;
10273;136;26;131;b_hezhou_fuchuan;x;
10274;37;25;237;b_wuzhou_cangwu;x;
10275;154;118;253;b_wuzhou_mengling;x;
10276;122;193;156;b_zhaozhou_pingle;x;
10277;196;105;53;b_fuzhou_longping;x;
10278;147;216;127;b_fuzhou_majiang;x;
10279;255;66;139;b_sishunzhou_cuo_e;x;
10280;237;117;50;b_guienzhou_silong;x;
10281;200;158;25;b_zhixinzhou_leyan;x;
10282;143;80;57;b_zhixinzhou_xincheng;x;
10283;117;125;241;b_wenzhou_wenzhou;x;
10284;221;130;249;b_zizhou_zizhou;x;
10285;207;210;98;b_shukunzhou;x;
10286;54;15;51;b_ezhou_ezhou;x;
10287;142;31;131;b_houzhou_houzhou;x;
10288;15;1;168;b_zangke_long_tribe;x;
10289;137;62;65;b_shiniu_shiniu;x;
10290;174;93;179;b_duoli_duoli;x;
10291;129;125;152;b_taizhou_linhai;x;
10292;101;207;218;b_wenzhou_hengyang;x;
10293;83;34;249;b_guangzhou_dongguan;x;
10294;114;147;96;b_guangzhou_xinhui;x;
10295;55;147;113;b_guangzhou_yining;x;
10296;166;92;241;b_dongguan_tunmen;x;
10297;88;24;195;b_dongguan_bao_an;x;
10298;153;53;144;b_cangzhou_lucheng;x;
10299;6;208;47;b_cangzhou_wudi;x;
10300;228;128;31;b_dezhou_ande;x;
10301;195;212;196;b_dezhou_anling;x;
10302;227;137;154;b_dizhou_bohai;x;
10303;198;70;185;b_jiangzhou_yuan;x;
10304;125;93;150;b_jiangzhou_jiang;x;
10305;236;86;115;b_cizhou_luxiang;x;
10306;55;194;134;b_cizhou_wencheng;x;
10307;96;100;14;b_jiangzhou_longmen;x;
10308;58;156;2;b_jiangzhou_zhengping;x;
10309;251;238;111;b_xiazhou_xia;x;
10310;249;193;43;b_jizhou_tangyang;x;
10311;94;221;120;b_jizhou_fucheng;x;
10312;198;151;204;b_shenzhou_luze;x;
10313;70;72;125;b_shenzhou_lucheng;x;
10314;244;168;99;b_zhenzhou_gu;x;
10315;38;21;5;b_zhaozhou_pingji;x;
10316;98;241;109;b_mingzhou_yan;x;
10317;217;68;154;b_weizhou_cicheng;x;
10318;69;237;72;b_baoningzhou_baoning;x;
10319;161;7;245;b_qianzhou_zhaowu;x;
10320;70;16;230;b_lingchuanzhou_lingchuan;x;
10321;66;214;238;b_xunzhou_ehe;x;
10322;205;73;209;b_jingzhou_something;x;
10323;160;146;225;b_something_huarong;x;
10324;191;213;152;b_changzhou_kunshan;x;
10325;241;48;171;b_changzhou_jinling;x;
10326;151;216;98;b_suzhou_wu;x;
10327;88;140;39;b_suzhou_huating;x;
10328;191;114;3;b_suzhou_jiaxing;x;
10329;246;248;146;b_changzhou_yixing;x;
10330;224;79;60;b_changzhou_jinling;x;
10331;146;5;199;b_runzhou_shangyuan;x;
10332;208;231;86;b_runzhou_gourong;x;
10333;241;226;49;b_runzhou_dantu;x;
10334;94;213;36;b_runzhou_jintan;x;
10335;255;105;250;b_fuzhou_lianjiang;x;
10336;136;92;115;b_fuzhou_changxi;x;
10337;73;207;253;b_xuanzhou_dangtu;x;
10338;128;92;89;b_xuanzhou_liyang;x;
10339;24;19;230;b_xuanzhou_nanling;x;
10340;139;179;39;b_xuanzhou_xuancheng;x;
10341;194;10;212;b_xuanzhou_jing;x;
10342;19;147;58;b_huzhou_wucheng;x;
10343;56;6;161;b_huzhou_anji;x;
10344;80;232;72;b_huzhou_wukang;x;
10345;252;157;66;b_hangzhou_yuhang;x;
10346;23;181;146;b_hangzhou_tangshan;x;
10347;75;47;118;b_hangzhou_yuqian;x;
10348;226;141;12;b_muzhou_jiande;x;
10349;18;252;226;b_muzhou_shouchang;x;
10350;124;96;11;b_muzhou_suian;x;
10351;10;99;247;b_muzhou_qingxi;x;
10352;25;37;198;b_xiangzhou_anyang;x;
10353;114;235;20;b_xiangzhou_linlu;x;
10354;158;98;110;b_xiangzhou_neihuang;x;
10355;144;155;90;b_weizhou_gongcheng;x;
10356;83;25;249;b_weizhou_ji;x;
10357;220;11;192;b_weizhou_guixiang;x;
10358;26;147;159;b_weizhou_guantao;x;
10359;10;181;88;b_beizhou_qinghe;x;
10360;117;41;97;b_beizhou_liting;x;
10361;121;158;151;b_beizhou_qingyang;x;
10362;248;60;2;b_bozhou_wushui;x;
10363;109;171;111;b_bozhou_laocheng;x;
10364;96;141;40;b_beizhou_yongji;x;
10365;179;6;53;b_something_penlai;x;
10366;70;148;138;b_chizhou_zhide;x;
10367;70;10;105;b_shezhou_qimen;x;
10368;50;183;183;b_shezhou_jixi;x;
10369;133;167;165;b_shezhou_taiping;x;
10370;54;218;96;b_shezhou_yi;x;
10371;7;162;217;b_shezhou_xiuning;x;
10372;239;186;117;b_xuanzhou_jing;x;
10373;96;131;49;b_chizhou_shidai;x;
10374;248;169;233;b_chizhou_qiupu;x;
10375;214;47;227;b_chizhou_qingyang;x;
10376;3;114;169;b_caizhou_xiping;x;
10377;19;172;133;b_caizhou_baoxin;x;
10378;59;16;241;b_caizhou_pingyu;x;
10379;41;32;123;b_haizhou_hairen;x;
10380;35;183;124;b_xuzhou_suqian;x;
10381;25;245;183;b_guangzhou_haojinggao;x;
10382;214;0;7;b_guangzhou_huangziwei;x;
10383;4;157;198;b_taizhou_le_an;x;
10384;114;11;243;b_chuzhou_songyang;x;
10385;161;248;197;b_laizhou_jiaoshui;x;
10386;148;220;68;Zhaotong_Junlian;x;
10387;91;229;24;b_fanzhou_datong;x;
10388;244;160;199;b_gongzhou_sujian;x;
10389;5;158;141;b_huanzhou_zhengping;x;
10390;104;172;121;b_huanzhou_geliang;x;
10391;215;13;135;b_huanzhou_raomian;x;
10392;50;59;255;b_rongzhou_wuyang;x;
10393;166;216;114;b_liuzhou_langcangdong;x;
10394;248;211;210;b_shuzhou_susong;x;
10395;106;6;30;b_ezhou_jiangxia;x;
10396;40;245;79;b_ezhou_wuchang;x;
10397;198;34;205;b_ezhou_puqi;x;
10398;254;36;134;b_ezhou_tangnian;x;
10399;112;207;232;b_yuezhou_baling;x;
10400;66;126;24;b_yuezhou_changjing;x;
10401;11;103;246;b_ezhou_yongxin;x;
10402;215;183;128;b_hezhongfu_wenxi;x;
10403;208;27;199;b_hezhongfu_hexi;x;
10404;140;94;190;b_hezhongfu_yishi;x;
10405;54;140;249;b_something_wangwu;x;
10406;56;85;40;b_langzhou_xupu;x;
10407;156;201;24;b_huangzhou_huangzhou;x;
10408;53;196;99;b_hongzhou_hongzhou;x;
10409;152;27;24;b_jiangzhou_zijiang;x;
10410;93;96;232;b_chenshui_chenshui;x;
10411;7;169;11;b_dunzhou_dunzhou;x;
10412;108;49;156;b_fude_fude;x;
10413;32;29;24;b_luzhou_hejiang;x;
10414;252;150;135;b_nanzhou_nanchuan;x;
10415;232;233;5;Zhaotong_Zhaotong;x;
10416;245;0;187;b_nanzhou_sanxi;x;
10417;11;215;162;b_dezhou_pingyuan;x;
10418;59;78;136;b_huazhou_huayin;x;
10419;12;69;145;b_yaozhou_fengxian;x;
10421;182;157;242;b_mingzhou_xiangshan;x;
10422;216;81;20;b_haizhou_qushan;x;
10423;35;67;12;b_yizhou_linyi;x;
10424;90;108;164;Zhaotong_Hezhang;x;
