10962;183;192;106;Nagwe;x
10963;33;144;127;Sale;x
10964;21;57;14;Mindanao Mountains;x
10965;105;136;164;Myinkaba;x
10966;16;58;23;Mindanao Mountains;x
10967;96;224;202;Kyaukse;x
10968;92;65;105;10968;x
10969;134;98;151;10969;x
10970;130;164;209;Shwebo;x
10971;124;210;106;Malei;x
10972;118;216;153;Myataung;x
10973;86;37;110;10973;x
10975;85;135;143;10975;x
10976;89;21;122;10976;x
10977;47;93;74;10977;x
10978;41;80;85;10978;x
10979;178;156;189;10979;x
10980;43;117;87;10980;x
10981;61;132;104;10981;x
10982;93;179;162;10982;x
10983;58;130;70;10983;x
10985;65;100;71;10985;x
10986;27;81;59;10986;x
10987;118;222;202;10987;x
10989;79;124;87;10989;x
10990;71;150;119;10990;x
10991;46;92;97;10991;x
10992;66;107;113;10992;x
10993;119;180;130;10993;x
10994;52;137;120;10994;x
10995;89;189;106;10995;x
10996;106;198;180;10996;x
10997;71;127;133;10997;x
10998;50;132;141;10998;x
10999;93;151;103;10999;x
11000;32;85;74;11000;x
11001;119;90;53;11001;x
11002;47;103;109;11002;x
11003;184;120;36;11003;x
11004;179;109;93;11004;x
11005;135;103;61;11005;x
11006;50;108;59;11006;x
11007;161;97;83;11007;x
11008;75;170;90;11008;x
11009;44;78;49;11009;x
11010;71;143;150;11010;x
11011;208;136;41;11011;x
11012;129;214;145;11012;x
11013;40;112;120;11013;x
11014;80;159;167;11014;x
11015;34;128;50;11015;x
11016;225;219;124;11016;x
11017;63;151;133;11017;x
11018;40;199;65;11018;x
11019;224;221;170;11019;x
11020;41;102;89;11020;x
11021;89;126;129;11021;x
11022;179;142;93;11022;x
11023;61;161;141;11023;x
11024;148;101;39;11024;x
11025;146;185;188;11025;x
11026;217;210;100;11026;x
11027;67;156;82;11027;x
11028;161;205;209;Hujunggaluh;x
11029;160;126;80;11029;x
11030;89;108;112;11030;x
11031;102;138;143;11031;x
11032;105;220;197;Kayuwangi;x
11033;68;75;77;Bangkalan;x
11034;49;118;103;11034;x
11035;16;100;128;11035;x
11036;87;137;141;11036;x
11037;200;159;105;11037;x
11038;20;81;102;11038;x
11039;154;150;86;11039;x
11040;122;118;65;11040;x
11041;99;45;33;11041;x
11042;225;213;17;11042;x
11043;245;195;128;11043;x
11044;121;55;41;11044;x
11045;156;147;9;11045;x
11046;149;38;47;Kihammawon;x
11047;38;149;76;Naha Aya;x
11048;1;131;150;Pangkalan Bun;x
11049;128;108;56;Katingan Hilir;x
11050;112;57;147;Lamandau;x
11051;147;57;70;Nanga Bulik;x
11052;191;143;132;Tumbang Marak;x
11053;27;48;46;Samar Mountains;x
11054;136;139;230;Bumhpabum;x
11055;155;74;207;Kyaikkami;x
11056;151;110;24;Samar Mountains;x
11057;81;59;11;Leyte Mountains;x
11058;119;87;18;Sulawesi Mountains;x
11059;165;223;135;Maubin;x
11060;99;190;161;Pantanaw;x
11061;189;177;75;Dagon;x
11062;49;225;128;Mopi;x
11063;176;104;174;Vaan;x
11064;133;165;175;Demoso;x
11065;175;27;96;Borneo Mountains;x
11066;215;149;171;goteik;x
11067;110;134;173;namhkam;x
11068;156;234;224;kutkai;x
11069;175;151;244;panghseng;x
11070;126;171;175;11070;x
11071;51;195;166;Muria;x
11072;205;200;108;11072;x
11073;179;174;93;11073;x
11074;192;181;12;11074;x
11075;230;183;120;11075;x
11076;177;87;67;11076;x
11077;142;66;49;11077;x
11078;163;156;40;11078;x
11079;156;151;76;11079;x
11080;122;116;28;11080;x
11081;116;111;56;11081;x
11082;142;138;70;11082;x
11083;133;127;30;11083;x
11084;167;159;210;Sierra Madre South;x
11085;166;159;210;Lake Naujan;x
11086;164;107;151;Mindoro Mountains;x
11087;207;202;123;Yang Prong;x
11088;153;67;73;Drang Lai;x
11089;115;51;116;Bang Keng;x
11090;167;160;145;Koh Meng;x
11091;55;98;156;Turong;x
11092;194;151;50;Hayav;x
11093;158;108;177;Ploi Kodur;x
11094;109;100;42;Kon Tum;x
11095;127;143;115;Vidyanapura;x
11096;166;184;112;Mahaparvata;x
11097;103;180;141;Khang;x
11098;103;108;180;Haripura;x
11099;150;211;208;Bhing;x
11100;94;160;90;Prao;x
11101;172;150;180;Darong;x
11102;5;58;95;Lurong;x
11103;214;202;115;Uu Tut;x
11104;92;140;173;Bal Dil;x
11105;33;133;125;Baigaur;x
11106;203;231;141;Cay Gao;x
11107;69;146;57;J'rin;x
11108;123;129;71;Da Gui;x
11109;117;153;167;To;x
11110;68;133;122;Bal Batsinang;x
11111;180;111;77;Bal Hangao;x
11112;118;150;108;Da Don;x
11113;208;160;174;11113;x
11114;43;99;122;Aia Trang;x
11115;194;199;123;Taysan;x
11116;50;123;129;Batan;x
11117;113;52;84;Bamban;x
11118;67;60;149;Ilog;x
11119;194;153;76;Sigay;x
11120;76;150;194;Bais;x
11121;174;192;215;Langkawi;x
11122;171;102;160;Tiba;x
11123;180;85;47;Rattaphum;x
11124;89;139;185;Palanda;x
11125;58;102;57;Pak Payoon;x
11126;102;59;57;Kantang;x
11127;143;185;89;Khuhasawan;x
11128;237;191;111;Klong Thom;x
11129;111;237;216;Thung Song;x
11130;89;185;110;Sa Rieng;x
11131;38;175;202;Tako Klang;x
11132;124;202;38;Bu Nga;x
11133;136;237;111;Phrom Kiri;x
11134;111;184;110;Ban Na;x
11135;197;202;38;Tha Kham;x
11136;202;92;38;Khao Ka;x
11137;110;184;178;Tha Sae;x
11138;132;184;110;Bang Tapan;x
11139;184;123;110;Pranburi;x
11140;193;89;68;Si Cein;x
11141;154;32;48;Yon Zon Mi;x
11142;109;177;120;11142;x
11143;149;50;84;Huidong;x
11144;148;52;151;Nauhang;x
11145;60;67;204;Mountain;x
11146;204;60;95;xxxxx;x
11147;151;52;101;Mountain;x
11148;204;125;127;Binwangan;x
11149;175;125;204;Kandaba;x
11150;22;227;61;Jawi Jawi;x
11151;124;119;191;Dupaningan;x
11152;36;75;143;Samut Prakan;x
11153;80;143;137;Tagima;x
11154;171;78;144;Bayabao;x
11155;56;52;151;Balabak;x
11156;41;63;100;Kampaeng Saen;x
11157;52;151;67;Mait;x
11158;60;204;130;Mangarin;x
11159;53;255;0;Lang Kwong;x
11160;194;35;117;Oton;x
11161;177;227;70;Palu;x
11162;191;66;39;Karakelong Island;x
11163;41;50;118;Bang Pahan;x
11164;135;156;105;Mamuju;x
11165;215;175;137;Bangkudu;x
11166;182;53;33;Baubau;x
11167;137;215;198;Muna;x
11168;75;58;165;Salakan;x
11169;227;70;212;Pipikoro;x
11170;210;215;137;Kabaena;x
11171;207;168;220;Toraja;x
11172;203;157;80;Marsaoleh;x
11173;203;80;195;Asera;x
11174;196;145;159;Sidenreng;x
11175;193;70;75;Molibagu;x
11176;191;39;139;Poso;x
11177;191;39;63;Pamona;x
11178;190;82;78;Parepare;x
11179;189;112;56;xxxxx;x
11180;188;37;100;Majene;x
11181;186;39;191;Buol;x
11182;185;120;133;Sumalata;x
11183;179;142;58;Latoma;x
11184;179;71;58;Tinanggea;x
11185;179;58;169;Pomalaa;x
11186;172;41;156;Manado;x
11187;165;159;58;Luwuk;x
11188;165;58;130;Bunta;x
11189;164;179;58;Konda;x
11190;163;146;195;Balaesang;x
11191;156;131;105;Polewali;x
11192;150;172;41;Tondano;x
11193;150;147;223;Kalukku;x
11194;150;129;1;Sojol;x
11195;150;83;1;Kolonodale;x
11196;150;1;110;xxxxx;x
11197;150;1;106;Ampana;x
11198;150;1;34;Beteleme;x
11199;150;1;32;Mamasa;x
11200;147;59;62;Mountains;x
11201;142;136;62;Topoyo;x
11202;142;62;95;Seko;x
11203;142;62;86;Palopo;x
11204;131;142;62;Saâ€™dan;x
11205;126;203;142;Bualemo;x
11206;120;185;177;Marisa;x
11207;120;185;122;Sulawesi Mountains;x
11208;119;108;190;Bulukumba;x
11209;116;78;190;Watampone;x
11210;115;111;199;Tolitoli;x
11211;115;44;58;Sungguminasa;x
11212;112;44;69;Suwawa;x
11213;111;123;35;Malakosa;x
11214;108;190;146;Selayar;x
11215;106;190;161;Sopeng;x
11216;85;190;78;Palattae;x
11217;85;31;26;Larompong;x
11218;83;58;179;Bombana;x
11219;82;133;202;Hulondalo;x
11220;81;227;70;Pasangkayu;x
11221;80;203;91;Kendari;x
11222;77;120;179;Tilamuta;x
11223;65;35;127;Burau;x
11224;61;124;75;Tinombo;x
11225;58;179;176;Kolaka;x
11226;58;179;76;Lasusua;x
11227;58;165;152;xxxxx;x
11228;58;59;179;Porehu;x
11229;46;94;39;Tomohon;x
11230;44;115;93;Malili;x
11231;44;115;77;xxxxx;x
11232;190;78;136;Makassar;x
11233;44;112;59;Modayag;x
11234;39;191;172;Lambunu;x
11235;39;191;167;Lore;x
11236;39;177;191;Baras;x
11237;28;129;149;Lolak;x
11238;26;85;43;Sengkang;x
11239;1;150;127;Beturube;x
11240;189;53;162;Taliwang;x
11241;114;17;94;Sumbawa;x
11242;200;156;192;Tambora;x
11243;173;147;168;Dompo;x
11244;147;108;140;Sowal;x
11245;96;66;90;Bolo;x
11246;204;177;199;Bima;x
11248;127;105;122;Jereweh;x
11249;30;77;123;Tamiang;x
11250;123;30;47;Deli;x
11251;123;46;30;Batubara;x
11252;189;146;146;Panai;x
11253;204;85;144;Phayuha Khiri;x
11254;192;114;127;Pho Pha;x
11255;98;62;215;Wang Prachop;x
11256;202;87;186;Mae Lan;x
11257;208;157;196;Sop Yao;x
11258;101;44;64;Hang Dong;x
11259;67;184;56;Pak Bong;x
11260;101;44;88;Tha Sop Sao;x
11261;162;157;208;Hang Sat;x
11262;139;198;188;Chom Thong;x
11263;41;83;94;Mae La Noi;x
11264;204;152;186;Ngao;x
11265;107;200;143;Wiang Tha Kan;x
11266;54;54;201;Chae Hom;x
11267;37;132;184;Mae On;x
11268;198;139;160;Chiang Mai;x
11269;152;155;204;Doi Saket;x
11270;83;157;205;Pang Mapha;x
11271;98;202;216;Lugu;x
11272;154;98;159;Chiang Saen;x
11273;180;176;81;Wiang Kaen;x
11274;138;64;64;Wiang Pa Po;x
11275;81;180;96;Wiang Lo;x
11276;70;136;80;Pong;x
11277;56;100;89;Song;x
11278;54;108;116;Lae;x
11279;215;78;78;Bo Kluea;x
11280;92;56;100;Si Sa Ket;x
11281;216;65;171;Phichai;x
11282;216;77;65;Lan Khoi;x
11283;70;60;156;Sawankhalok;x
11284;91;55;126;Chat Trakan;x
11285;216;65;86;Matum;x
11286;166;167;55;Pa Mak;x
11287;211;111;55;Phum;x
11288;130;64;217;Lom Kao;x
11289;141;61;119;Nam Nao;x
11290;32;174;92;Khao Kho;x
11291;99;169;140;Kemaman;x
11292;74;55;211;Wang Chomphu;x
11293;49;122;41;Chon Daen;x
11294;232;77;76;Nong Phai;x
11295;133;80;77;Tha Rong;x
11296;232;76;211;Impassable Mountains;x
11297;48;108;99;Wang Saphung;x
11298;48;108;61;Na Sao;x
11299;132;88;187;Tha Bo;x
11300;88;150;187;Phue;x
11301;187;88;179;Na Klang;x
11302;218;62;220;Nong Han;x
11303;204;54;134;Phen;x
11304;130;115;57;Dinagat;x
11305;48;50;194;Ramulog;x
11306;130;57;76;Linao;x
11307;160;68;68;Sugud;x
11308;37;158;31;Kankabatok;x
11309;209;95;149;Biliran;x
11310;234;123;123;Jubasan;x
11311;166;45;53;Kataruman;x
11312;197;57;123;Zhan Da;x
11313;45;149;88;Yang Wen Dun;x
11314;167;127;127;Mang Chang;x
11315;203;49;144;Zi Wu;x
11316;206;55;45;Shang Cheng;x
11317;187;187;81;Ji Zu;x
11318;91;160;90;Mang Xie;x
11319;109;66;83;Tuonan;x
11320;170;227;194;Mang Bing;x
11321;64;151;163;Yaxi;x
11322;134;134;66;Liu Jie;x
11323;188;156;69;Yun Xian;x
11324;192;203;0;Yi Hai;x
11325;224;65;52;Tanggu;x
11326;197;150;51;Long Tou;x
11327;160;107;128;Bei Zha;x
11328;197;51;87;Zhe Hai;x
11329;224;188;52;Tang Dian;x
11330;197;139;51;Reshui;x
11331;51;197;79;Yang Chang;x
11332;178;171;71;Zhongâ€™an;x
11333;203;0;8;Pingguan;x
11334;178;85;71;Qilin;x
11335;170;135;146;Malong;x
11336;71;151;178;Da Mo;x
11337;201;65;218;Lu Nai;x
11338;178;169;71;Dzi Khe;x
11339;78;38;39;Zhu Yuan;x
11340;168;154;79;Ni Jiao;x
11341;185;98;69;Jia Yi;x
11342;78;185;69;Pu Zhei Hei;x
11343;178;129;71;Fu Le;x
11344;178;71;77;Luo Xiong;x
11345;182;112;154;Qujiang;x
11346;89;86;56;Goje;x
11347;224;91;52;Duo Yi Shu;x
11348;193;77;172;Wenlan;x
11349;193;77;90;Ami;x
11350;225;152;193;Yensanh;x
11351;81;224;52;Sa Lao;x
11352;187;121;122;Ton Pheung;x
11353;33;107;39;Long;x
11354;183;187;121;Huai Sai;x
11355;107;52;33;Na Le;x
11356;219;60;141;Houn;x
11357;219;194;60;Pak Beng;x
11358;69;187;103;Hong Sa;x
11359;176;74;146;Nan;x
11360;36;195;151;Mai;x
11361;189;90;50;Nam Ngoi;x
11362;74;176;83;Pak Ou;x
11363;176;162;74;Chomphet;x
11364;189;58;50;Phou Khoun;x
11365;37;176;187;Phuan;x
11366;171;179;50;Vang Vieng;x
11367;187;69;69;Phiang;x
11368;53;191;45;Feuang;x
11369;35;98;32;Phon Hong;x
11370;106;164;157;Meun;x
11371;60;45;191;Thoulakhom;x
11372;59;168;74;Sai Thani;x
11373;177;56;56;Borikhane;x
11374;44;183;181;Viengthong;x
11375;213;61;193;Pakkading;x
11376;187;37;37;Nong Het;x
11377;175;140;95;Xiang Kho;x
11378;56;122;53;Sam Tay;x
11379;48;194;139;Muang Quan;x
11380;190;149;141;Mong Ping;x
11381;194;74;48;Mong Khet;x
11382;181;45;165;Yommalath;x
11383;96;193;162;Mahasay;x
11384;71;166;114;Bualapha;x
11385;171;53;53;Soum;x
11386;167;48;120;Phonsim;x
11387;206;42;54;Outhomphone;x
11388;93;42;53;Sonburi;x
11389;103;173;81;Khong Sedon;x
11390;146;41;39;Dak Cheung;x
11391;198;61;99;Paksong;x
11392;214;44;173;Shrestapura;x
11393;144;126;42;Mounlapamok;x
11394;235;185;186;Mantong;x
11395;173;169;65;Tangyan;x
11396;232;94;99;Mongton;x
11397;113;147;80;Kar Li;x
11398;157;105;110;Nam Hsan;x
11399;179;94;90;Hopong;x
11400;96;127;29;Mong Hta;x
11401;135;99;99;Monghla;x
11402;53;82;104;Menglun;x
11403;147;190;141;Mong Yawng;x
11404;204;37;68;Koun Kham;x
11405;191;220;111;Mabein;x
11406;183;140;123;Mongping;x
11407;248;195;83;Panglon;x
11408;83;100;72;Mongtong;x
11409;45;58;58;Loi Leng;x
11410;71;119;58;Phontong;x
11411;106;100;179;Upper Mekong;x
11412;81;77;239;Upper Mekong;x
11413;175;118;227;Upper Mekong;x
11414;100;142;179;Upper Mekong;x
11415;51;120;183;Upper Mekong;x
11416;73;153;224;Upper Mekong;x
11417;47;40;126;Upper Mekong;x
11419;164;147;52;Phon Charoen;x
11420;39;206;114;Kut Ling;x
11421;83;184;170;Song Dao Chon;x
11422;206;54;54;Chai Rit Uttaburi;x
11423;220;148;35;Kusuman;x
11424;194;177;60;Marukkha Nakorn;x
11425;79;220;35;Kut Bak;x
11426;176;88;164;Wan Yai;x
11427;194;192;57;Sahatsakhan;x
11428;92;84;174;Kuchinarai;x
11429;224;181;71;Khemarat;x
11430;131;137;65;Loeng Nok Tha;x
11431;47;93;171;Phibun Mangsahan;x
11432;167;171;47;Chanla Na Dom;x
11433;208;73;132;Khukhan;x
11434;175;66;75;Sikhoraphum;x
11435;34;142;34;Talung;x
11436;249;255;63;Khong Chiam;x
11437;30;215;45;Tha Chang;x
11438;221;104;58;Sema;x
11439;154;200;129;Prathai;x
11440;185;53;53;Nong Waeng;x
11441;129;166;126;Wapi Pathum;x
11442;197;203;59;Nong Kong Kaeo;x
11443;123;30;36;Kanthan;x
11444;159;112;150;Ka Long;x
11445;38;132;6;Tha Wa;x
11446;214;224;26;Chum Phae;x
11447;72;168;75;Khao Lon;x
11448;232;79;76;Bo Rai;x
11449;199;76;110;Phnom Proek;x
11450;134;180;145;Phnom Srok;x
11451;208;71;71;Nokor Pheas;x
11452;162;70;74;Tuek Phos;x
11453;96;98;172;Choam Ksant;x
11454;208;89;125;Preah Theat Baray;x
11455;182;61;82;Phnom Chhngok;x
11456;211;66;38;Kampong Thma;x
11457;133;212;255;Banteay Dei;x
11458;190;80;80;Tbaeng Meanchey;x
11459;212;64;118;Kracheh;x
11460;89;193;70;Srei Snam;x
11461;71;191;164;Chum Kiri;x
11462;183;172;54;Kampong Chhnang;x
11463;144;81;137;PakPak;x
11464;107;199;154;Sibolga;x
11465;164;120;52;Agam 2;x
11466;169;108;59;Limapuluh Kota 2;x
11467;42;144;138;Singkarak;x
11468;134;49;109;Menggala;x
11469;162;72;57;Palas Pasemah;x
11470;203;99;76;Masiu;x
11471;72;104;156;Lhoknga;x
11472;161;188;232;Kutaraja;x
11473;79;40;119;Pidie;x
11474;177;147;106;Pasangan;x
11475;149;80;37;Jambu Ayer;x
11476;130;53;26;Pulau Samosir;x
11477;120;66;188;Long Murum;x
11478;136;223;180;Pertan;x
11479;184;26;26;Kinabatangan;x
11480;215;75;201;Kalabakan;x
11481;149;38;68;Agung Baru;x
11482;193;96;96;Tumbang Olong;x
11483;137;57;58;Singkup;x
11484;255;161;0;Kendawangan;x
11485;174;82;136;Tayan Hulu;x
11486;176;108;108;Tanga Sirik;x
11487;217;66;41;Bongan;x
11488;216;58;67;Long Seridan;x
11489;214;141;145;Ba'kelalan;x
11490;216;125;58;Limbang;x
11491;216;58;194;Pa Dali;x
11492;137;70;128;Long Bawan;x
11493;137;75;70;Apau Ping;x
11494;45;48;75;Borneo Mountains;x
11495;45;52;75;Borneo Mountains;x
11496;45;64;75;Borneo Mountains;x
11497;45;66;75;Sulawesi Mountains;x
11498;45;75;55;Sulawesi Mountains;x
11499;45;75;64;Sulawesi Mountains;x
11500;45;75;68;Sulawesi Mountains;x
11501;45;75;72;Sulawesi Mountains;x
11502;54;45;75;Sulawesi Mountains;x
11503;71;45;75;Sulawesi Mountains;x
11504;75;45;48;Sulawesi Mountains;x
11505;75;45;52;Sulawesi Mountains;x
11506;75;45;53;Sulawesi Mountains;x
11507;75;45;58;Sulawesi Mountains;x
11508;75;45;74;Sulawesi Mountains;x
11509;75;52;45;Sulawesi Mountains;x
11510;75;64;45;Sulawesi Mountains;x
11511;75;74;45;Sulawesi Mountains;x
11513;213;111;164;Kamaing;x
11514;144;59;123;Indawgyi;x
11515;156;35;126;Sinbo;x
11516;125;125;40;Indaw;x
11517;91;151;194;Salingyi;x
11518;81;122;110;Myaing;x
11519;101;88;155;Pauk;x
11520;73;88;130;Mindat;x
11521;148;176;80;Tanyaung;x
11522;99;56;165;Gwa;x
11523;153;196;38;Ngwesaung;x
11524;120;129;96;Thabaung;x
11525;148;160;102;Ngapudaw;x
11526;195;141;172;Laputta;x
11527;53;138;111;Wakema;x
11528;66;108;118;Pyapon;x
11529;148;112;202;Nyaundon;x
11530;146;140;93;Hlegu;x
11531;42;105;21;Bago Yoma;x
11532;87;80;185;Mi Chen;x
11533;103;102;144;Ohn Hne;x
11534;136;79;115;Thongwa;x
11535;31;143;28;Taikkala;x
11536;77;169;62;Bikalaeng;x
11537;79;162;200;Yan Tamim;x
11538;163;186;109;Hlaingbwe;x
11539;127;129;61;To Kaw To;x
11540;208;180;186;Mudeung;x
11541;168;192;58;Zartabyin;x
11542;142;198;87;Kaptai;x
11543;103;156;137;Chakaria;x
11544;99;104;163;Myebon;x
11545;70;58;141;Thanphanbin;x
11546;40;56;123;Toungup;x
11547;122;118;213;Shwehle;x
11548;59;55;35;Mountains;x
11549;59;35;53;Mountains;x
11550;59;35;36;Mountains;x
11551;46;59;35;Mountains;x
11552;39;35;59;Mountains;x
11553;36;35;59;Mountains;x
11554;35;59;52;Mountains;x
11555;35;57;59;Mountains;x
11556;35;52;59;Mountains;x
11557;230;112;196;Sakhonburi;x
11558;210;73;73;Sanam Chai Khet;x
11559;208;161;110;Kabin Buri;x
11560;204;99;99;Raeng Khoi;x
11561;225;86;86;Phran Kratai;x
11562;136;40;56;Don Ta Phet;x
11563;204;154;62;Ban Pan;x
11564;59;149;175;Sala Li Lao;x
11565;103;159;83;Singhapura;x
11566;56;114;211;Pradu Yuen;x
11567;204;76;98;Huai Nam Hom;x
11568;190;121;86;Khanu;x
11569;41;88;122;Kosamphi;x
11570;55;35;59;Mountains;x
11571;92;99;151;Laizar;x
11572;199;183;129;Myitsone;x
11573;63;127;153;Htilin;x
11574;171;140;65;Hakha;x
11575;131;66;27;Sunle;x
11576;89;86;210;Sidoktaya;x
11577;104;205;206;Kyauktaing;x
11578;123;66;144;Kanaung;x
11579;110;63;202;Kyonpyaw;x
11580;62;120;144;Kyauktaw;x
11581;148;169;94;Paletwa;x
11582;104;201;157;Myitnge;x
11583;73;196;200;Natmauk;x
11584;170;86;188;Bwihikho;x
11585;74;44;183;Khabaungkyo;x
11586;44;183;142;Thalaingma;x
11587;104;83;212;Oktwin;x
11588;160;143;75;Htanpinsu;x
11589;126;142;55;Paungbyin;x
11590;172;103;172;Mingon;x
11591;41;50;53;Kayah Mountains;x
11592;59;43;34;Bago Yoma Hills;x
11593;49;31;29;Mawkmai Mountains;x
11594;62;36;53;Shan Hills;x
11595;19;47;18;Shan Hills;x
11596;73;97;211;Khao Phra Narai;x
11597;15;42;57;Chao Phraya River;x
11598;15;57;48;Chao Phraya River;x
11599;57;17;15;Chao Phraya River;x
11600;56;57;15;Chao Phraya River;x
11601;188;82;92;Bu'ri;x
11602;209;111;118;Changning;x
11603;188;91;91;Cheng Law;x
11604;64;144;130;Malong;x
11605;194;71;71;Mang Huan;x
11606;55;147;152;Meng Hing;x
11607;198;102;139;Meng Ngaat;x
11608;122;179;207;Meng Waen;x
11609;152;55;81;Meng Yang Noi;x
11610;144;96;34;Mengjia;x
11611;48;214;218;Mengtong;x
11612;188;182;82;Si Mao;x
11613;149;50;127;Tongguan;x
11614;209;70;70;Wenjing;x
11615;213;138;80;Xinxing;x
11616;63;139;136;Xuchu;x
11617;190;50;106;Yizhi;x
11618;26;47;36;Mountains;x
11619;30;26;47;Mountains;x
11620;32;26;47;Mountains;x
11621;37;26;47;Mountains;x
11622;38;44;65;Mountains;x
11623;38;53;65;Mountains;x
11624;39;38;65;Mountains;x
11625;40;45;71;Mountains;x
11626;40;56;71;Mountains;x
11627;40;71;43;Mountains;x
11628;40;71;52;Mountains;x
11629;40;71;61;Mountains;x
11630;40;71;68;Mountains;x
11631;43;26;47;Mountains;x
11632;44;40;71;Mountains;x
11633;46;38;65;Mountains;x
11634;47;26;27;Mountains;x
11635;52;40;71;Mountains;x
11636;55;38;65;Mountains;x
11637;56;71;40;Mountains;x
11638;59;65;38;Mountains;x
11639;63;40;71;Mountains;x
11640;63;65;38;Mountains;x
11641;65;38;42;Mountains;x
11642;65;38;47;Mountains;x
11643;65;38;64;Mountains;x
11644;65;42;38;Mountains;x
11645;71;40;64;Mountains;x
11646;104;52;57;Mountains;x
11647;46;28;56;Mountains;x
11648;29;28;56;Mountains;x
11649;28;36;56;Mountains;x
11650;182;56;30;Mountains;x
11651;130;91;71;Ag Ramag;x
11652;48;169;39;Kalalaw;x
11653;44;157;129;Marb El;x
11654;184;143;223;Dinadasan;x
11655;168;94;95;Mountains;x
11656;102;156;147;Mountains;x
11657;26;38;7;Mountains;x
11658;66;95;238;Waitabula;x
11659;241;33;80;Kerian;x
11660;15;64;248;Malahar;x
11661;61;99;247;Waingapu;x
11662;193;224;191;Besut;x
11663;71;64;35;Komodo;x
11664;174;94;46;Merbau;x
11665;44;229;52;Ruteng;x
11666;200;7;233;Gulf of Leyte;x
11667;170;174;229;Surisina;x
11668;155;59;115;Ceram Sea;x
11669;227;196;156;Sika;x
11670;65;31;131;Maguindanao Coast;x
11671;1;56;253;Kalabahi;x
11672;203;71;170;Ceram Sea;x
11673;235;77;164;Kupang;x
11674;33;224;165;Kubang Pasu;x
11675;87;101;197;Amfoâ€™an;x
11676;24;170;118;Molucca Sea;x
11677;80;177;70;Molucca Sea;x
11678;108;240;226;Perlis;x
11679;96;86;211;Atambua;x
11680;63;108;137;Yunnan Lakes;x
11681;147;101;152;Ceram Sea;x
11682;23;221;213;Ceram Sea;x
11683;23;46;147;China Lakes;x
11684;187;106;74;Baukau;x
11685;161;174;167;Ceram Sea;x
11686;124;114;58;Ilwaki;x
11687;252;188;2;Wonreli;x
11688;7;143;182;East Banda Sea;x
11689;98;54;66;East Banda Sea;x
11690;163;82;59;East Banda Sea;x
11691;213;80;151;West Banda Sea;x
11692;123;176;41;Molucca Sea;x
11693;101;37;114;Timor Sea;x
11694;106;206;96;West Banda Sea;x
11695;253;242;252;Sanana;x
11696;60;254;114;Taliabu;x
11697;158;252;82;Namrole;x
11698;70;135;205;West Banda Sea;x
11699;247;115;91;Namlea;x
11700;168;52;59;Straits of Makassar;x
11701;192;141;37;Ambon;x
11702;13;113;36;Piru;x
11703;247;25;77;Straits of Makassar;x
11704;192;119;79;Sulawesi Sea;x
11705;129;236;216;Sulawesi Sea;x
11706;13;143;13;Bobot;x
11707;26;217;219;Masiwang;x
11708;61;175;41;Sulawesi Sea;x
11709;18;207;167;Tidore;x
11710;146;21;185;Ternate;x
11711;152;205;94;Tobelo;x
11712;129;40;122;Sulu Sea;x
11713;89;77;27;Morotai;x
11714;141;211;89;Wasile;x
11715;53;65;228;Binagara;x
11716;200;215;211;Bajan;x
11717;71;34;94;Obira;x
11718;176;84;194;Weda;x
11719;121;132;179;Gane;x
11720;160;129;105;Maba;x
11721;15;24;36;Sulu Sea;x
11722;18;137;58;Waigeo;x
11723;82;183;7;Samate;x
11724;128;6;224;Matbat;x
11725;89;83;119;Manila Bay;x
11726;76;34;174;Coast of Palawan;x
11727;236;66;154;Coast of Palawan;x
11728;73;106;48;Maguindanao Coast;x
11729;9;113;201;Gulf of Leyte;x
11730;192;11;163;Coast of Luzon;x
11731;58;99;175;Manila Bay;x
11732;252;151;110;Coast of Luzon;x
11733;185;95;241;Champa Sea;x
11734;179;31;228;Champa Sea;x
11735;166;39;181;Biak Bay;x
11736;28;113;13;Ceram Sea;x
11737;214;244;191;Aru Sea;x
11738;130;62;206;Aru Sea;x
11739;194;162;231;Timor Sea;x
11740;23;32;31;Luzon Strait;x
11741;217;245;154;Luzon Strait;x
11742;181;113;214;Luzon Strait;x
11743;96;171;46;Coast of Luzon;x
11744;155;191;242;Flores Sea;x
11745;12;146;243;Melaka Strait;x
11746;198;63;53;Ceram Sea;x
11747;66;57;164;Biak Bay;x
11748;40;17;185;Palau Islands;x
11749;39;28;195;Pho Chumphon;x
11750;165;22;158;Mountains;x
11751;20;249;16;Mountains;x
11752;207;193;74;Pinlebu;x
11753;137;101;30;Mogok;x
11754;132;84;3;Monywa;x
11755;68;163;8;Mingun;x
11756;80;7;170;Kadan;x
11757;121;49;165;Lanbi;x
11758;116;85;164;Palaw;x
11759;172;213;69;Yebyu;x
11760;90;237;243;Lenya;x
11762;43;224;110;;x
11763;116;135;63;Longgoubao;x
11764;186;114;171;Huining;x
11765;153;171;135;;x
11766;25;24;41;Yuanzhou;x
11767;183;127;74;Yanchuan_AnlongCeheng;x
11768;206;59;198;Qingzhou_Zhuangzhou_Wangmo;x
11769;67;31;120;;x
11771;24;111;96;Qingzhouanhua;x
11772;53;60;86;Baimachuan;x
11773;169;234;93;TianE_Luanzhou;x
11774;47;244;159;Huachi;x
11775;145;103;67;Huanzhou_Zhengping;x
11777;32;55;115;Fushuizhou_Duopeng;x
11778;190;47;184;Fulu;x
