probe_name,filter_reason,source_province_id,source_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,target_province_id,target_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,classification,status,apply_to_history,target_kind,promotion_hint,source_history_exists,confidence,overlap_score,target_coverage,target_source_count_all,target_best_source_id,target_best_overlap_score,target_overlap_gap,notes,top_candidates
e_andong_pilot,target_root,11852,FIC_EMan_Dacun,e_jurchen_china,k_luzhen,d_BAL_hoewon,c_BAL_central_hoewon,b_FIC_EMan_Dacun,11686,FIC_Amur_Yerencao,e_andong,k_shiwei,d_SW_sushenguo,c_SW_lupingyuan,b_FIC_Amur_Yerencao,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.396383,0.438782,0.286269,3,14383,0.570632,0.101904,auto: best_target_shared_by_multiple_sources,1:11686:0.4388:0.2863 | 2:11685:0.4150:0.2736 | 3:11687:0.1396:0.0611 | 4:11683:0.0066:0.0031
e_andong_pilot,target_root,14500,Amur_Suihua,e_tunguse,k_shiwei,d_SW_sushenguo,c_SW_suihua,b_Amur_Suihua,11670,FIC_Amur_Xipuyu,e_andong,k_shiwei,d_SW_puyudao,c_SW_puyuzhou,b_FIC_Amur_Xipuyu,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.433617,0.436508,0.395246,2,14501,0.438429,0.001921,auto: best_target_shared_by_multiple_sources,1:11670:0.4365:0.3952 | 2:11673:0.4115:0.3089 | 3:11669:0.0977:0.0755 | 4:11681:0.0543:0.0501
e_andong_pilot,target_root,12838,Qujiang_Balimaili,e_jurchen_china,k_balhae,d_malgal_china,c_udger_china,b_qujiang_balimaili_china,11659,FIC_Amur_Xuduohubo,e_andong,k_shiwei,d_SW_ruzheguo,c_SW_jiqin_hari,b_FIC_Amur_Xuduohubo,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.399971,0.429787,0.304982,2,14503,0.776744,0.346957,auto: best_target_shared_by_multiple_sources,1:11659:0.4298:0.3050 | 2:11658:0.3993:0.3888 | 3:11661:0.1440:0.1211 | 4:11660:0.0270:0.0234
e_andong_pilot,target_root,14382,FIC_EMan_Hulilusean,e_jurchen_china,k_luzhen,d_BAL_cheolli,c_BAL_huligai,b_FIC_EMan_Hulilusean,11664,FIC_Amur_Dasenlin,e_andong,k_shiwei,d_SW_sushenguo,c_SW_gonghejiang,b_FIC_Amur_Dasenlin,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.464472,0.422814,0.200867,2,12864,0.920875,0.498061,auto: best_target_shared_by_multiple_sources,1:11664:0.4228:0.2009 | 2:11702:0.2023:0.1095 | 3:11683:0.2015:0.0829 | 4:11701:0.1734:0.1313
e_andong_pilot,target_root,14377,FIC_Amur_Henghetieli,e_jurchen_china,k_luzhen,d_BAL_cheolli,c_BAL_west_cheolli,b_FIC_Amur_Henghetieli,11665,FIC_Amur_Fanlinan,e_andong,k_shiwei,d_SW_ruzheguo,c_SW_dongruzhe,b_FIC_Amur_Fanlinan,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.494862,0.421176,0.400627,2,14376,0.422663,0.001487,auto: best_target_shared_by_multiple_sources,1:11665:0.4212:0.4006 | 2:11666:0.3289:0.2294 | 3:11526:0.2447:0.1230 | 4:11659:0.0052:0.0055
e_andong_pilot,target_root,14381,FIC_EMan_Dongying,e_jurchen_china,k_luzhen,d_BAL_dongpyeong,c_BAL_jixi,b_FIC_EMan_Dongying,11702,FIC_Amur_Gonghejiang,e_andong,k_shiwei,d_SW_sushenguo,c_SW_gonghejiang,b_FIC_Amur_Gonghejiang,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.375335,0.407869,0.174897,3,14380,0.827856,0.419987,auto: best_target_shared_by_multiple_sources,1:11702:0.4079:0.1749 | 2:11813:0.2927:0.1380 | 3:11700:0.1670:0.1058 | 4:11927:0.1036:0.2609 | 5:11701:0.0288:0.0173
e_andong_pilot,target_root,14478,FIC_Amur_Nemorjiang,e_tunguse,k_shiwei,d_SW_puyudao,c_SW_shanbeiguo,b_FIC_Amur_Nemorjiang,11643,FIC_Amur_Gaocaoer,e_andong,k_shiwei,d_SW_qingxingan,c_SW_xingnabei,b_FIC_Amur_Gaocaoer,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.503428,0.405498,0.288791,2,14492,0.525783,0.120285,auto: best_target_shared_by_multiple_sources,1:11643:0.4055:0.2888 | 2:11649:0.3574:0.1842 | 3:11505:0.1973:0.0173 | 4:11645:0.0399:0.0333
e_andong_pilot,target_root,12191,Goryeo_Bukgye_Taeju,e_goryeo,k_goryeo,d_yukju,c_taeju,b_Goryeo_Bukgye_Taeju,11794,Liao_Diezhou,e_andong,k_balhae,d_LIAO_dongjing,c_LIAO_diezhou,b_Liao_Diezhou,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.358958,0.395760,0.146982,3,12187,0.826840,0.303226,auto: best_target_shared_by_multiple_sources,1:11794:0.3958:0.1470 | 2:11789:0.3887:0.1724 | 3:11790:0.2155:0.1239
e_andong_pilot,target_root,14431,FIC_Mong_Hailargol,e_tunguse,k_shiwei,d_SW_dashiweiguo,c_SW_hailar,b_FIC_Mong_Hailargol,11622,Mong_Pibeihe,e_andong,k_shiwei,d_SW_dashiweiguo,c_SW_pibeihe,b_Mong_Pibeihe,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.465242,0.390817,0.464640,2,14436,0.531073,0.140256,auto: best_target_shared_by_multiple_sources,1:11622:0.3908:0.4646 | 2:11619:0.2494:0.3064 | 3:11620:0.1641:0.2308 | 4:11621:0.1346:0.2012 | 5:11623:0.0326:0.0341
e_andong_pilot,target_root,14432,FIC_Mong_Gangoluul,e_tunguse,k_shiwei,d_SW_dashiweiguo,c_SW_ergunia,b_FIC_Mong_Gangoluul,11618,FIC_Mong_Nyurgol,e_andong,k_shiwei,d_SW_dashiweiguo,c_SW_ergunia,b_FIC_Mong_Nyurgol,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.411787,0.388334,0.381476,2,14411,0.856481,0.468147,auto: best_target_shared_by_multiple_sources,1:11618:0.3883:0.3815 | 2:11619:0.3264:0.2619 | 3:11599:0.1087:0.0925 | 4:11608:0.0911:0.0816 | 5:11605:0.0855:0.0669
e_andong_pilot,target_root,12777,Yingzhou_Bohai,e_jurchen_china,k_balhae,d_balhae_china,c_mudan_china,b_yingzhou_bohai_china,11702,FIC_Amur_Gonghejiang,e_andong,k_shiwei,d_SW_sushenguo,c_SW_gonghejiang,b_FIC_Amur_Gonghejiang,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.335002,0.388271,0.158025,3,14380,0.827856,0.419987,auto: best_target_shared_by_multiple_sources,1:11702:0.3883:0.1580 | 2:11662:0.3377:0.2685 | 3:11928:0.1223:0.2013 | 4:11663:0.0930:0.0721 | 5:11813:0.0283:0.0127
e_andong_pilot,target_root,14437,Mong_Pibeihe,e_tunguse,k_shiwei,d_SW_dashiweiguo,c_SW_pibeihe,b_Mong_Pibeihe,11623,FIC_Mong_Oyuhulun,e_andong,k_shiwei,d_SW_heicheziguo,c_SW_hulunbuir,b_FIC_Mong_Oyuhulun,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.403978,0.386879,0.218648,2,14439,0.644611,0.257732,auto: best_target_shared_by_multiple_sources,1:11623:0.3869:0.2186 | 2:11527:0.2335:0.3214 | 3:11622:0.1823:0.1172 | 4:11584:0.1143:0.0964 | 5:11596:0.0830:0.0430
e_andong_pilot,target_root,12548,LuzhouShanlu,e_jurchen_china,k_balhae,d_sumo_china,c_baishan_china,b_luzhoushanlu_china,11749,FIC_Liao_Fuyunan,e_andong,k_balhae,d_BAL_buyeo,c_BAL_xinzhou,b_FIC_Liao_Fuyunan,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.441581,0.386489,0.232048,3,12573,0.962319,0.334606,auto: best_target_shared_by_multiple_sources,1:11749:0.3865:0.2320 | 2:11750:0.3134:0.2400 | 3:11752:0.1606:0.1058 | 4:11751:0.1395:0.0638
e_andong_pilot,target_root,13690,Sorachi,e_tunguse,k_ezo,d_kitaezo,c_ishikari,b_sorachi,11906,FIC_EMan_Silata_an,e_andong,k_luzhen,d_BAL_yeojintang,c_BAL_anbyeon,b_FIC_EMan_Silata_an,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.423971,0.385890,0.437841,2,13694,0.392060,0.006170,auto: best_target_shared_by_multiple_sources,1:11906:0.3859:0.4378 | 2:11901:0.2678:0.2121 | 3:11907:0.2459:0.1746 | 4:11900:0.0636:0.0576 | 5:11515:0.0369:0.0214
e_andong_pilot,target_root,12453,SheenzhouLejiao,e_great_liao,k_goguryeo,d_jilin_china,c_shenzhou_liao_china,b_sheenzhoulejiao_china,11761,Liao_Chuanzhou,e_andong,k_raole,d_liaoxi,c_LIAO_chaoyang,b_Liao_Chuanzhou,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.386588,0.383585,0.139210,2,12438,0.738337,0.354752,auto: best_target_shared_by_multiple_sources,1:11761:0.3836:0.1392 | 2:11759:0.2111:0.0901 | 3:11758:0.2027:0.0660 | 4:11754:0.2027:0.0638
e_andong_pilot,target_root,12145,Shicheng_Shirenzhu,e_great_liao,k_goguryeo,d_liaodong_china,c_anshi_china,b_shicheng_shirenzhu_china,12423,CirLZJ_Fusu,e_andong,k_raole,d_liaoxi,c_lnj_liaoxibei,b_cirlzj_fusu,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.409976,0.381432,0.266406,2,12246,0.598477,0.217045,auto: best_target_shared_by_multiple_sources,1:12423:0.3814:0.2664 | 2:11776:0.3434:0.2233 | 3:12422:0.2752:0.2381
e_andong_pilot,target_root,14474,FIC_Amur_Dasenlin,e_tunguse,k_shiwei,d_SW_sushenguo,c_SW_gonghejiang,b_FIC_Amur_Dasenlin,11667,FIC_Amur_Nenshidi,e_andong,k_shiwei,d_SW_ruzheguo,c_SW_jiqin_hari,b_FIC_Amur_Nenshidi,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.428010,0.377324,0.326531,2,14504,0.619398,0.242074,auto: best_target_shared_by_multiple_sources,1:11667:0.3773:0.3265 | 2:11648:0.3420:0.3136 | 3:11657:0.1687:0.1816 | 4:11647:0.1120:0.1297
e_andong_pilot,target_root,14488,FIC_Amur_Xijiadamo,e_tunguse,k_shiwei,d_SW_puyudao,c_SW_damoguo,b_FIC_Amur_Xijiadamo,11632,FIC_Amur_Jiapowo,e_andong,k_shiwei,d_SW_lingxiguo,c_SW_powoguo,b_FIC_Amur_Jiapowo,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.426783,0.368445,0.290523,2,14487,0.566784,0.198339,auto: best_target_shared_by_multiple_sources,1:11632:0.3684:0.2905 | 2:11641:0.3309:0.2837 | 3:11613:0.3007:0.2434
e_andong_pilot,target_root,14457,FIC_Amur_Gaocaoer,e_tunguse,k_shiwei,d_SW_qingxingan,c_SW_xingnabei,b_FIC_Amur_Gaocaoer,11616,FIC_Mong_Hailargol,e_andong,k_shiwei,d_SW_dashiweiguo,c_SW_hailar,b_FIC_Mong_Hailargol,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.357456,0.355698,0.179233,2,14456,0.806288,0.450590,auto: best_target_shared_by_multiple_sources,1:11616:0.3557:0.1792 | 2:11624:0.3296:0.1564 | 3:11505:0.3147:0.0356
e_andong_pilot,target_root,14454,FIC_Amur_Xinener,e_tunguse,k_shiwei,d_SW_qingxingan,c_SW_xinghuangtou,b_FIC_Amur_Xinener,11617,FIC_Mong_Gangoluul,e_andong,k_shiwei,d_SW_dashiweiguo,c_SW_ergunia,b_FIC_Mong_Gangoluul,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.383383,0.355580,0.245561,2,14455,0.564028,0.208448,auto: best_target_shared_by_multiple_sources,1:11617:0.3556:0.2456 | 2:11614:0.3293:0.2912 | 3:11616:0.1291:0.0633 | 4:11615:0.1001:0.0952 | 5:11506:0.0859:0.2322
e_andong_pilot,target_root,12678,FIC_EMan_Xuduohe,e_jurchen_china,k_luzhen,d_BAL_anwon,c_BAL_supin,b_FIC_EMan_Xuduohe,11697,FIC_Amur_Henghetieli,e_andong,k_luzhen,d_BAL_cheolli,c_BAL_west_cheolli,b_FIC_Amur_Henghetieli,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.337690,0.346535,0.221053,2,12763,0.471553,0.125018,auto: best_target_shared_by_multiple_sources,1:11697:0.3465:0.2211 | 2:11816:0.3119:0.1824 | 3:11696:0.2096:0.1584 | 4:11926:0.0982:0.2084 | 5:11815:0.0338:0.0219
e_andong_pilot,target_root,12589,FIC_EMan_Shuaibinan,e_jurchen_china,k_luzhen,d_BAL_shuaibin,c_BAL_solbin,b_FIC_EMan_Shuaibinan,11825,FIC_Liao_Mudanjiang,e_andong,k_balhae,d_BAL_parhae,c_BAL_yongcheon,b_FIC_Liao_Mudanjiang,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.337744,0.339173,0.274301,2,14403,0.665528,0.326355,auto: best_target_shared_by_multiple_sources,1:11825:0.3392:0.2743 | 2:11818:0.2316:0.2509 | 3:11511:0.2156:0.3405 | 4:11829:0.1455:0.1583 | 5:11824:0.0681:0.0574
e_andong_pilot,target_root,14401,FIC_EMan_Luseqiu,e_jurchen_china,k_luzhen,d_BAL_anbian,c_BAL_anbyeon,b_FIC_EMan_Luseqiu,11817,Liao_Yingzhou,e_andong,k_balhae,d_BAL_parhae,c_BAL_yeongju,b_Liao_Yingzhou,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.404988,0.333794,0.484712,2,14402,0.533333,0.199539,auto: best_target_shared_by_multiple_sources,1:11817:0.3338:0.4847 | 2:11854:0.3314:0.4541 | 3:11855:0.2199:0.4804 | 4:11826:0.0552:0.0917 | 5:11816:0.0538:0.0753
e_andong_pilot,target_root,12351,Heshenggucheng,e_great_liao,k_goguryeo,d_liaodong_china,c_pozhuo_china,b_heshenggucheng_china,11784,Liao_Tangzhou,e_andong,k_balhae,d_LIAO_dongjing,c_LIAO_shenyang,b_Liao_Tangzhou,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.392456,0.328879,0.414019,2,12383,0.644342,0.315463,auto: best_target_shared_by_multiple_sources,1:11784:0.3289:0.4140 | 2:11764:0.3044:0.2449 | 3:11786:0.2584:0.3314 | 4:11765:0.1084:0.1010
e_andong_pilot,target_root,12561,Xianzhou_Dongmou,e_jurchen_china,k_balhae,d_sumo_china,c_xianzhou_sumo_china,b_xianzhou_dongmou_china,11752,Liao_Xinzhou,e_andong,k_balhae,d_BAL_buyeo,c_BAL_xinzhou,b_Liao_Xinzhou,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.399827,0.325285,0.520788,2,12555,0.638353,0.313068,auto: best_target_shared_by_multiple_sources,1:11752:0.3253:0.5208 | 2:11778:0.2998:0.5590 | 3:11743:0.1977:0.3913 | 4:11777:0.1084:0.1608 | 5:11779:0.0392:0.0610
e_andong_pilot,target_root,14405,EMan_Huazhou,e_jurchen_china,k_luzhen,d_BAL_shuaibin,c_BAL_solbin,b_EMan_Huazhou,11829,Liao_Sushen,e_andong,k_balhae,d_BAL_parhae,c_BAL_dongju,b_Liao_Sushen,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.368053,0.299046,0.298571,2,14404,0.657679,0.358633,auto: best_target_shared_by_multiple_sources,1:11829:0.2990:0.2986 | 2:11824:0.2900:0.2245 | 3:11511:0.2227:0.3228 | 4:11834:0.1882:0.1603
e_andong_pilot,target_root,14391,FIC_EMan_Dongxian,e_jurchen_china,k_luzhen,d_BAL_dongpyeong,c_BAL_jixi,b_FIC_EMan_Dongxian,11814,Liao_Gaozhou2,e_andong,k_balhae,d_BAL_moe_su,c_BAL_makhil,b_Liao_Gaozhou2,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.311735,0.294604,0.269693,2,14390,0.583841,0.289237,auto: best_target_shared_by_multiple_sources,1:11814:0.2946:0.2697 | 2:11813:0.2844:0.2647 | 3:11819:0.1896:0.1802 | 4:11929:0.1541:0.1351 | 5:11820:0.0773:0.1163
e_andong_pilot,target_root,11855,EMan_Ningzhou,e_jurchen_china,k_luzhen,d_BAL_anwon,c_BAL_ningzhou,b_EMan_Ningzhou,11698,FIC_Amur_Yingcao,e_andong,k_shiwei,d_SW_sushenguo,c_SW_suihua,b_FIC_Amur_Yingcao,merge,manual_review,no,playable,blocked:not_primary_target_source,yes,0.362272,0.293890,0.375680,2,14389,0.430618,0.136728,auto: best_target_shared_by_multiple_sources,1:11698:0.2939:0.3757 | 2:11691:0.1701:0.2305 | 3:11697:0.1597:0.2174 | 4:11696:0.1539:0.2481 | 5:11510:0.1431:0.2480
e_andong_pilot,target_root,13704,Yamakoshi,e_tunguse,k_ezo,d_sum,c_shiribeshi,b_yamakoshi,11911,EMan_Dingzhou,e_andong,k_luzhen,d_BAL_yeojintang,c_BAL_jeongni,b_EMan_Dingzhou,merge,manual_review,no,playable,blocked:shared_target_low_coverage,yes,0.658242,1.000000,0.167727,3,13704,1.000000,0.506401,auto: best_target_shared_by_multiple_sources,1:11911:1.0000:0.1677
e_andong_pilot,target_root,12456,Xincheng_Yanjinzhou,e_great_liao,k_goguryeo,d_jilin_china,c_shenzhou_liao_china,b_xincheng_yanjinzhou_china,11758,Liao_Chengzhou,e_andong,k_raole,d_liaoxi,c_LIAO_chaoyang,b_Liao_Chengzhou,merge,manual_review,no,playable,blocked:shared_target_low_coverage,yes,0.713889,0.943012,0.379367,2,12456,0.943012,0.186085,auto: best_target_shared_by_multiple_sources,1:11758:0.9430:0.3794 | 2:11761:0.0529:0.0237 | 3:11757:0.0041:0.0013
e_andong_pilot,target_root,12864,EMan_Huligai,e_jurchen_china,k_luzhen,d_BAL_cheolli,c_BAL_huligai,b_EMan_Huligai,11664,FIC_Amur_Dasenlin,e_andong,k_shiwei,d_SW_sushenguo,c_SW_gonghejiang,b_FIC_Amur_Dasenlin,merge,manual_review,no,playable,blocked:shared_target_low_coverage,yes,0.733732,0.920875,0.395231,2,12864,0.920875,0.498061,auto: best_target_shared_by_multiple_sources,1:11664:0.9209:0.3952 | 2:11526:0.0547:0.0154 | 3:11702:0.0244:0.0119
e_andong_pilot,target_root,14384,FIC_EMan_Huaicao,e_jurchen_china,k_luzhen,d_BAL_hoewon,c_BAL_south_hoewon,b_FIC_EMan_Huaicao,11683,FIC_Amur_Lupingyuan,e_andong,k_shiwei,d_SW_sushenguo,c_SW_lupingyuan,b_FIC_Amur_Lupingyuan,merge,manual_review,no,playable,blocked:shared_target_low_coverage,yes,0.726447,0.902287,0.271589,2,14384,0.902287,0.346813,auto: best_target_shared_by_multiple_sources,1:11683:0.9023:0.2716 | 2:11701:0.0852:0.0472 | 3:11526:0.0125:0.0028
e_andong_pilot,target_root,12573,,,,,,,11749,FIC_Liao_Fuyunan,e_andong,k_balhae,d_BAL_buyeo,c_BAL_xinzhou,b_FIC_Liao_Fuyunan,merge,manual_review,no,playable,blocked:no_source_history,no,0.699850,0.962319,0.220745,3,12573,0.962319,0.334606,auto: best_target_shared_by_multiple_sources,1:11749:0.9623:0.2207 | 2:11750:0.0377:0.0110
e_andong_pilot,target_root,12259,,,,,,,11799,Liao_Guidezhou,e_andong,k_balhae,d_LIAO_dongjing,c_LIAO_guidezhou,b_Liao_Guidezhou,merge,manual_review,no,playable,blocked:no_source_history,no,0.667000,0.949367,0.322086,2,12259,0.949367,0.411336,auto: best_target_shared_by_multiple_sources,1:11799:0.9494:0.3221 | 2:11798:0.0253:0.0090 | 3:11785:0.0253:0.0081
e_andong_pilot,target_root,14411,IMPASSABLE Greater Khingan north 1,,,,,,11618,FIC_Mong_Nyurgol,e_andong,k_shiwei,d_SW_dashiweiguo,c_SW_ergunia,b_FIC_Mong_Nyurgol,merge,manual_review,no,playable,blocked:no_source_history,no,0.605318,0.856481,0.217818,2,14411,0.856481,0.468147,auto: best_target_shared_by_multiple_sources,1:11618:0.8565:0.2178 | 2:11619:0.1435:0.0298
e_andong_pilot,target_root,14192,Xinmin,e_great_liao,k_goguryeo,d_jilin_china,c_shenzhou_liao_china,b_xinmin_china,11758,Liao_Chengzhou,e_andong,k_raole,d_liaoxi,c_LIAO_chaoyang,b_Liao_Chengzhou,merge,manual_review,no,playable,blocked:no_source_history,no,0.641312,0.756927,0.328057,2,12456,0.943012,0.186085,auto: best_target_shared_by_multiple_sources,1:11758:0.7569:0.3281 | 2:11755:0.1184:0.0638 | 3:11756:0.0882:0.0497 | 4:11754:0.0353:0.0148 | 5:11757:0.0013:0.0004
e_andong_pilot,target_root,13570,Siberia River,,,,,,11674,FIC_Amur_Heisenlin,e_andong,k_shiwei,d_SW_puyudao,c_SW_heilonghean,b_FIC_Amur_Heisenlin,merge,manual_review,no,playable,blocked:no_source_history,no,0.544366,0.716590,0.076866,3,13570,0.716590,0.051831,auto: best_target_shared_by_multiple_sources,1:11674:0.7166:0.0769 | 2:11675:0.2373:0.0434 | 3:11672:0.0461:0.0061
e_andong_pilot,target_root,14370,IMPASSABLE Sikhote mountains south 1,,,,,,11826,FIC_Liao_Yingan,e_andong,k_balhae,d_BAL_parhae,c_BAL_yeongju,b_FIC_Liao_Yingan,split,manual_review,no,playable,blocked:no_source_history,no,0.584597,0.679764,0.396789,1,14370,0.679764,0.679764,auto: top_two_overlap_share,1:11826:0.6798:0.3968 | 2:11827:0.3163:0.1463 | 3:11817:0.0039:0.0020
e_andong_pilot,target_root,12399,,,,,,,11607,FIC_Mong_Emurgol,e_andong,k_shiwei,d_SW_dashiweiguo,c_SW_heiergun,b_FIC_Mong_Emurgol,manual_review,manual_review,no,playable,blocked:no_source_history,no,0.588970,0.656343,0.573175,1,12399,0.656343,0.656343,auto: low_confidence,1:11607:0.6563:0.5732 | 2:11606:0.1273:0.0803 | 3:1466:0.0696:0.0001 | 4:11611:0.0611:0.0562 | 5:11609:0.0437:0.0448
e_andong_pilot,target_root,14193,Fushun,e_great_liao,k_goguryeo,d_jilin_china,c_guidezhou_china,b_fushan_china,11766,Liao_Suizhou,e_andong,k_raole,d_liaoxi,c_LIAO_liaozhou,b_Liao_Suizhou,merge,manual_review,no,playable,blocked:no_source_history,no,0.598520,0.650551,0.490723,2,14193,0.650551,0.110439,auto: best_target_shared_by_multiple_sources,1:11766:0.6506:0.4907 | 2:11758:0.2120:0.1365 | 3:11767:0.0746:0.0709 | 4:11765:0.0390:0.0318 | 5:11757:0.0212:0.0105
e_andong_pilot,target_root,14408,Liao_Kuandianzi,e_great_liao,k_goguryeo,d_liaodong_china,c_pozhuo_china,b_Liao_Kuandianzi,11763,Liao_Haibeizhou,e_andong,k_raole,d_liaoxi,c_LIAO_xianzhou,b_Liao_Haibeizhou,merge,manual_review,no,playable,blocked:no_source_history,no,0.547947,0.627698,0.217717,2,14408,0.627698,0.121588,auto: best_target_shared_by_multiple_sources,1:11763:0.6277:0.2177 | 2:11786:0.3507:0.1857 | 3:11764:0.0216:0.0072
e_andong_pilot,target_root,14190,Wulongshan,e_great_liao,k_goguryeo,d_liaodong_china,c_liaodong_china,b_wulongshan_china,11762,Liao_Xianzhou,e_andong,k_raole,d_liaoxi,c_LIAO_xianzhou,b_Liao_Xianzhou,split,manual_review,no,playable,blocked:no_source_history,no,0.580629,0.623198,0.628968,1,14190,0.623198,0.623198,auto: top_two_overlap_share,1:11762:0.6232:0.6290 | 2:11761:0.1861:0.1726 | 3:11764:0.1442:0.1314 | 4:11766:0.0465:0.0454
e_andong_pilot,target_root,14189,Gungnae,e_great_liao,k_goguryeo,d_gewu_china,c_hwando_china,b_gungnae_china,11783,Liao_Guangzhou,e_andong,k_balhae,d_LIAO_dongjing,c_LIAO_yinzhou,b_Liao_Guangzhou,split,manual_review,no,playable,blocked:no_source_history,no,0.566846,0.607495,0.290566,1,14189,0.607495,0.607495,auto: top_two_overlap_share,1:11783:0.6075:0.2906 | 2:11785:0.3590:0.1049 | 3:11782:0.0335:0.0156
e_andong_pilot,target_root,14191,Chengmu,e_great_liao,k_goguryeo,d_liaodong_china,c_liaodong_china,b_chengmu_china,11772,Liao_Qianzhou2,e_andong,k_raole,d_liaoxi,c_LIAO_chaoyang,b_Liao_Qianzhou2,merge,manual_review,no,playable,blocked:no_source_history,no,0.465447,0.572025,0.238676,3,14191,0.572025,0.104493,auto: best_target_shared_by_multiple_sources,1:11772:0.5720:0.2387 | 2:11761:0.2004:0.0584 | 3:11773:0.1942:0.1174 | 4:11762:0.0334:0.0106
e_andong_pilot,target_root,11846,,,,,,,11615,FIC_Mong_Hailarekh,e_andong,k_shiwei,d_SW_dashiweiguo,c_SW_hailar,b_FIC_Mong_Hailarekh,merge,manual_review,no,playable,blocked:no_source_history,no,0.484026,0.561012,0.196150,2,11846,0.561012,0.023806,auto: best_target_shared_by_multiple_sources,1:11615:0.5610:0.1961 | 2:11641:0.3155:0.0844 | 3:11614:0.1235:0.0402
e_andong_pilot,target_root,12305,,,,,,,11764,Liao_Qianzhou,e_andong,k_raole,d_liaoxi,c_LIAO_xianzhou,b_Liao_Qianzhou,split,manual_review,no,playable,blocked:no_source_history,no,0.527536,0.559364,0.545998,1,12305,0.559364,0.559364,auto: top_two_overlap_share,1:11764:0.5594:0.5460 | 2:11762:0.3225:0.3485 | 3:11763:0.1053:0.1073 | 4:11786:0.0110:0.0171 | 5:11773:0.0018:0.0038
e_andong_pilot,target_root,12773,IMPASSABLE,,,,,,11683,FIC_Amur_Lupingyuan,e_andong,k_shiwei,d_SW_sushenguo,c_SW_lupingyuan,b_FIC_Amur_Lupingyuan,merge,manual_review,no,playable,blocked:no_source_history,no,0.472173,0.555474,0.236546,2,14384,0.902287,0.346813,auto: best_target_shared_by_multiple_sources,1:11683:0.5555:0.2365 | 2:11684:0.4445:0.2815
e_andong_pilot,target_root,11854,,,,,,,11813,Liao_Mozhou,e_andong,k_balhae,d_BAL_moe_su,c_BAL_makhil,b_Liao_Mozhou,manual_review,manual_review,no,playable,blocked:no_source_history,no,0.460262,0.553846,0.179186,1,11854,0.553846,0.553846,auto: low_confidence,1:11813:0.5538:0.1792 | 2:11702:0.1776:0.0523 | 3:11929:0.1007:0.0307 | 4:11812:0.0895:0.0395 | 5:11927:0.0783:0.1353
e_andong_pilot,target_root,10849,Wasteland,,,,,,11681,FIC_Amur_Dongweian,e_andong,k_shiwei,d_SW_puyudao,c_SW_shanbeiguo,b_FIC_Amur_Dongweian,merge,manual_review,no,playable,blocked:no_source_history,no,0.464629,0.539928,0.254924,2,10849,0.539928,0.063460,auto: best_target_shared_by_multiple_sources,1:11681:0.5399:0.2549 | 2:11679:0.3337:0.1138 | 3:11673:0.1263:0.0486
e_andong_pilot,target_root,14406,Liao_Luzhou2,e_great_liao,k_goguryeo,d_gewu_china,c_nyongbyon_china,b_Liao_Luzhou2,11799,Liao_Guidezhou,e_andong,k_balhae,d_LIAO_dongjing,c_LIAO_guidezhou,b_Liao_Guidezhou,merge,manual_review,no,playable,blocked:no_source_history,no,0.518126,0.538031,0.295092,2,12259,0.949367,0.411336,auto: best_target_shared_by_multiple_sources,1:11799:0.5380:0.2951 | 2:11782:0.2740:0.2252 | 3:11803:0.1387:0.0899 | 4:11785:0.0492:0.0254
