"root","barony","old_vanilla_id","final_new_id","status"
"h_china","b_changyi","12967","12967","rewritten"
"h_china","b_penglai","10365","10365","rewritten"
"h_china","b_muping","8850","8850","rewritten"
"h_china","b_wendeng","8849","8849","rewritten"
"h_china","b_huang","8851","8851","rewritten"
"h_china","b_ye_1","8853","8853","rewritten"
"h_china","b_jiaoshui","10385","10385","rewritten"
"h_china","b_changyang","8852","8852","rewritten"
"h_china","b_jimo","8854","8854","rewritten"
"h_china","b_xiaqiu","8881","8881","rewritten"
"h_china","b_laiwu","8878","8878","rewritten"
"h_china","b_qianfeng","8879","8879","rewritten"
"h_china","b_fuqu","8880","8880","rewritten"
"h_china","b_zou","13004","13004","rewritten"
"h_china","b_linyi","10423","10423","rewritten"
"h_china","b_xintai","8867","8867","rewritten"
"h_china","b_fei","8868","8868","rewritten"
"h_china","b_yishui","8866","8866","rewritten"
"h_china","b_cheng","8870","8870","rewritten"
"h_china","b_zhucheng","8856","8856","rewritten"
"h_china","b_gaomi","8855","8855","rewritten"
"h_china","b_jiaoxi","12963","12963","rewritten"
"h_china","b_ju","8857","8857","rewritten"
"h_china","b_anqiu","8858","8858","rewritten"
"h_china","b_qushan","10422","10422","rewritten"
"h_china","b_huairen","10379","10379","rewritten"
"h_china","b_muyang","12964","12964","rewritten"
"h_china","b_pengcheng","9688","1482","rewritten"
"h_china","b_teng","9686","1480","rewritten"
"h_china","b_pei","13120","13120","rewritten"
"h_china","b_xiao","13121","13121","rewritten"
"h_china","b_xiapi","9687","1481","rewritten"
"h_china","b_suqian","10380","10380","rewritten"
"h_china","b_tancheng","13114","13114","rewritten"
"h_china","b_fuli","9691","4061","rewritten"
"h_china","b_hong","9693","4281","rewritten"
"h_china","b_linhuan","13112","13112","rewritten"
"h_china","b_qi","9692","4239","rewritten"
"h_china","b_linhuai","13113","13113","rewritten"
"h_china","b_xucheng","13115","13115","rewritten"
"h_china","b_lianshui","8871","8871","rewritten"
"h_china","b_xuchang","8883","8883","rewritten"
"h_china","b_donge","8884","8884","rewritten"
"h_china","b_juye","8882","8882","rewritten"
"h_china","b_zhongdu","13034","13034","rewritten"
"h_china","b_licheng","8877","8877","rewritten"
"h_china","b_linji","8876","8876","rewritten"
"h_china","b_zhangqiu","8875","8875","rewritten"
"h_china","b_changqing","8874","8874","rewritten"
"h_china","b_puyang","8886","8886","rewritten"
"h_china","b_juancheng","8885","8885","rewritten"
"h_china","b_leize","13119","13119","rewritten"
"h_china","b_jiyin","8888","8888","rewritten"
"h_china","b_nanhua","8889","8889","rewritten"
"h_china","b_yuanju","8890","8890","rewritten"
"h_china","b_kaocheng","8887","8887","rewritten"
"h_china","b_yuancheng","10358","10358","rewritten"
"h_china","b_dunqiu","10357","10357","rewritten"
"h_china","b_guantao","10364","10364","rewritten"
"h_china","b_liaocheng","10362","10362","rewritten"
"h_china","b_gaotang","10363","10363","rewritten"
"h_china","b_qinghe","10361","10361","rewritten"
"h_china","b_linqing","10359","10359","rewritten"
"h_china","b_wucheng","10360","10360","rewritten"
"h_china","b_longgang","10182","12253","rewritten"
"h_china","b_julu","10183","12254","rewritten"
"h_china","b_ren","10178","12249","rewritten"
"h_china","b_yongnian","10181","12252","rewritten"
"h_china","b_handan","10179","12250","rewritten"
"h_china","b_fuyang","10180","12251","rewritten"
"h_china","b_anyang","10353","10353","rewritten"
"h_china","b_neihuang","10352","10352","rewritten"
"h_china","b_linzhang","10354","10354","rewritten"
"h_china","b_zhending","10187","12257","rewritten"
"h_china","b_lingshou","10086","12155","rewritten"
"h_china","b_huolu","10087","12156","rewritten"
"h_china","b_pingji","10315","12450","rewritten"
"h_china","b_yuanshi","10184","12255","rewritten"
"h_china","b_zanhuang","10185","12256","rewritten"
"h_china","b_xindu","10310","12445","rewritten"
"h_china","b_wuyi","10311","12446","rewritten"
"h_china","b_luze","10313","12448","rewritten"
"h_china","b_raoyang","10312","12447","rewritten"
"h_china","b_gaocheng","10314","12449","rewritten"
"h_china","b_qingchi","8891","8891","rewritten"
"h_china","b_lucheng","10298","12385","rewritten"
"h_china","b_wudi","10299","12388","rewritten"
"h_china","b_ande","10300","12389","rewritten"
"h_china","b_dongguang","10301","12390","rewritten"
"h_china","b_pingyuan","10417","10417","rewritten"
"h_china","b_yanci","8872","8872","rewritten"
"h_china","b_bohai","10302","12397","rewritten"
"h_china","b_shanghe","8873","8873","rewritten"
"h_china","b_heyang","10405","10405","rewritten"
"h_china","b_henei","10159","12229","rewritten"
"h_china","b_ji_2","10356","10356","rewritten"
"h_china","b_wei","10355","10355","rewritten"
"h_china","b_taiyuan","10073","12142","rewritten"
"h_china","b_shouyang","10076","12145","rewritten"
"h_china","b_leping","10075","12144","rewritten"
"h_china","b_jiaocheng","10074","12143","rewritten"
"h_china","b_yangqu","10077","12146","rewritten"
"h_china","b_liaoshan","10163","12233","rewritten"
"h_china","b_yushe","10165","12235","rewritten"
"h_china","b_heshun","10164","12234","rewritten"
"h_china","b_fenxi","10166","12236","rewritten"
"h_china","b_yifang","10068","12137","rewritten"
"h_china","b_hehe_2","10066","12135","rewritten"
"h_china","b_jingle","10067","12136","rewritten"
"h_china","b_langu","13047","13047","rewritten"
"h_china","b_lishi","10069","12138","rewritten"
"h_china","b_fangshan","10070","12139","rewritten"
"h_china","b_dinghu","10072","12141","rewritten"
"h_china","b_linquan","10071","12140","rewritten"
"h_china","b_xihe","10169","12239","rewritten"
"h_china","b_pingyao","10170","12240","rewritten"
"h_china","b_lingshi","10175","12245","rewritten"
"h_china","b_yanmen","10079","12148","rewritten"
"h_china","b_fanshi","10078","12147","rewritten"
"h_china","b_tanglin","10081","12150","rewritten"
"h_china","b_guo","13069","13069","rewritten"
"h_china","b_wutai","13070","13070","rewritten"
"h_china","b_xiurong","10080","12149","rewritten"
"h_china","b_dingxiang","13046","13046","rewritten"
"h_china","b_hedong","10403","10403","rewritten"
"h_china","b_wenxi","10402","10402","rewritten"
"h_china","b_anyi","10404","10404","rewritten"
"h_china","b_pinglu","10309","12444","rewritten"
"h_china","b_zhengping","10308","12443","rewritten"
"h_china","b_yuan","10303","12399","rewritten"
"h_china","b_quwo","10304","12400","rewritten"
"h_china","b_longmen_2","10307","12442","rewritten"
"h_china","b_xichuan","10173","12243","rewritten"
"h_china","b_shilou","10174","12244","rewritten"
"h_china","b_pu","10176","12246","rewritten"
"h_china","b_daning","10177","12248","rewritten"
"h_china","b_linfen","12247","12247","rewritten"
"h_china","b_huoyi","10172","12242","rewritten"
"h_china","b_jishi","10171","12241","rewritten"
"h_china","b_jichang","10305","12440","rewritten"
"h_china","b_wencheng","10306","12441","rewritten"
"h_china","b_shangdang","13041","13041","rewritten"
"h_china","b_lucheng_1","10160","12230","rewritten"
"h_china","b_xiangyuan","10161","12231","rewritten"
"h_china","b_she","10162","12232","rewritten"
"h_china","b_jincheng_2","10156","12226","rewritten"
"h_china","b_gaoping","10158","12228","rewritten"
"h_china","b_qinshui","10157","12227","rewritten"
"h_china","b_qinyuan","10167","12237","rewritten"
"h_china","b_mianshang","10168","12238","rewritten"
"h_china","b_tongdi","13040","13040","rewritten"
"h_china","b_ji","9702","7074","rewritten"
"h_china","b_lu","9700","7072","rewritten"
"h_china","b_changping","12172","12172","rewritten"
"h_china","b_anci","9705","7087","rewritten"
"h_china","b_yongqing_2","10428","10428","rewritten"
"h_china","b_fanyang","9703","7077","rewritten"
"h_china","b_guan","9704","7078","rewritten"
"h_china","b_yuyang","9697","5997","rewritten"
"h_china","b_sanhe","9698","6305","rewritten"
"h_china","b_wuqing","9701","7073","rewritten"
"h_china","b_zunhua","12419","12419","rewritten"
"h_china","b_miyun","12174","12174","rewritten"
"h_china","b_yanle","12176","12176","rewritten"
"h_china","b_huairou","9699","6604","rewritten"
"h_china","b_xingtang","12177","12177","rewritten"
"h_china","b_lulong","13017","13017","rewritten"
"h_china","b_anxi_2","13018","13018","rewritten"
"h_china","b_macheng_2","9696","5913","rewritten"
"h_china","b_shicheng_2","9695","5801","rewritten"
"h_china","b_huairong","12403","12403","rewritten"
"h_china","b_jinshan_2","12405","12405","rewritten"
"h_china","b_anxi","10085","12154","rewritten"
"h_china","b_wangdu","10084","12153","rewritten"
"h_china","b_yi","10082","12151","rewritten"
"h_china","b_rongcheng","10083","12152","rewritten"
"h_china","b_laishui","12170","12170","rewritten"
"h_china","b_hejian","9710","7096","rewritten"
"h_china","b_leshou","9711","7106","rewritten"
"h_china","b_shucheng","9712","7114","rewritten"
"h_china","b_mo","9706","7088","rewritten"
"h_china","b_wenan","9709","7093","rewritten"
"h_china","b_qingyuan","9708","7092","rewritten"
"h_china","b_yunzhong","10059","12129","rewritten"
"h_china","b_huairen_2","13068","13068","rewritten"
"h_china","b_wuzhou","13067","13067","rewritten"
"h_china","b_xuande","12387","12387","rewritten"
"h_china","b_shanyang","13044","13044","rewritten"
"h_china","b_mayi","10429","10429","rewritten"
"h_china","b_shenwu_2","10065","12134","rewritten"
"h_china","b_ningyuan_2","13045","13045","rewritten"
"h_china","b_lingqiu","13082","13082","rewritten"
"h_china","b_feihu","10063","12132","rewritten"
"h_china","b_lingxian","13081","13081","rewritten"
"h_china","b_dingan_2","13128","13128","rewritten"
"h_china","b_jincheng","10064","12133","rewritten"
"h_china","b_huanyuan","13110","13110","rewritten"
"h_china","b_hengshan_2","13111","13111","rewritten"
"h_china","b_yongning","10062","12131","rewritten"
"h_china","b_shunsheng","13127","13127","rewritten"
"h_china","b_yongxing","12401","12401","rewritten"
"h_china","b_wende","12404","12404","rewritten"
"h_china","b_longmen","12402","12402","rewritten"
"h_china","b_rouyuan","12413","12413","rewritten"
"h_china","b_goupo","12412","12412","rewritten"
"h_china","b_jiushijiuquan","12394","12394","rewritten"
"h_china","b_guanshan","12395","12395","rewritten"
"h_china","b_jining","12414","12414","rewritten"
"h_china","b_huaian","13080","13080","rewritten"
"h_china","b_rouxuan","13079","13079","rewritten"
"h_china","b_baishui","10061","12130","rewritten"
"h_china","b_cirlxj_zhenwu","12391","12391","rewritten"
"h_china","b_cirlxj_shanyu","12396","12396","rewritten"
"h_china","b_cirlxj_dongshengzhou","12386","12386","rewritten"
"h_china","b_cirlxj_heishabao","12393","12393","rewritten"
"h_china","b_cirlxj_heicheng","12392","12392","rewritten"
"h_china","b_shengzhou_yulin","10109","12183","rewritten"
"h_china","b_shengzhou_hebin","10108","12182","rewritten"
"h_china","b_heiqing","13075","13075","rewritten"
"h_china","b_jinsu","13076","13076","rewritten"
"h_china","b_linzhou_xintai","10102","12173","rewritten"
"h_china","b_linzhou_yincheng","10103","12175","rewritten"
"h_china","b_liangu","13077","13077","rewritten"
"h_china","b_xiazhou_dejing_east","13139","13139","rewritten"
"h_china","b_jinghua","13078","13078","rewritten"
"h_china","b_changan","10430","10430","rewritten"
"h_china","b_jingyang","10150","12220","rewritten"
"h_china","b_lantian","10149","12219","rewritten"
"h_china","b_zhouzhi","10148","12218","rewritten"
"h_china","b_liquan","10151","12221","rewritten"
"h_china","b_zheng","13038","13038","rewritten"
"h_china","b_huayin","10418","10418","rewritten"
"h_china","b_xiagui","10419","10419","rewritten"
"h_china","b_pingyi","10153","12223","rewritten"
"h_china","b_heyang_1","13039","13039","rewritten"
"h_china","b_fucheng","10139","10139","rewritten"
"h_china","b_huayuan","10146","12216","rewritten"
"h_china","b_fuping","10145","12215","rewritten"
"h_china","b_yunyang","10147","12217","rewritten"
"h_china","b_tianxing","10132","12206","rewritten"
"h_china","b_purun","10133","12207","rewritten"
"h_china","b_mei","10134","10134","rewritten"
"h_china","b_qianyuan","10129","12203","rewritten"
"h_china","b_qianyang","10130","12204","rewritten"
"h_china","b_wushan","10131","12205","rewritten"
"h_china","b_xicheng","13065","13065","rewritten"
"h_china","b_ankang","10049","12119","rewritten"
"h_china","b_shiquan","10050","12120","rewritten"
"h_china","b_xunyang_2","13063","13063","rewritten"
"h_china","b_shangluo","10051","12121","rewritten"
"h_china","b_shangjin","10054","12124","rewritten"
"h_china","b_shanglo","10052","12122","rewritten"
"h_china","b_qianyuan_1","10053","12123","rewritten"
"h_china","b_xinping","10124","12198","rewritten"
"h_china","b_sanshui","10125","12199","rewritten"
"h_china","b_yilu","13084","13084","rewritten"
"h_china","b_dingan","10123","12197","rewritten"
"h_china","b_pengyuan","13085","13085","rewritten"
"h_china","b_xiangle","10122","12196","rewritten"
"h_china","b_anhua","10119","12193","rewritten"
"h_china","b_tongchuan","10120","12194","rewritten"
"h_china","b_huachi","10121","12195","rewritten"
"h_china","b_fangqu","10116","12190","rewritten"
"h_china","b_luoyuan","10118","12192","rewritten"
"h_china","b_huaian_2","10117","12191","rewritten"
"h_china","b_luojiao","10135","12208","rewritten"
"h_china","b_luochuan","10136","12209","rewritten"
"h_china","b_zhiluo","10137","10137","rewritten"
"h_china","b_fushi","10141","12211","rewritten"
"h_china","b_fuzheng","10143","12213","rewritten"
"h_china","b_jinming","10144","12214","rewritten"
"h_china","b_yanchuan","10142","12212","rewritten"
"h_china","b_baoan","13124","13124","rewritten"
"h_china","b_yichuan","10154","12224","rewritten"
"h_china","b_yunyan","10155","12225","rewritten"
"h_china","b_zhongbu","10138","10138","rewritten"
"h_china","b_shengping","10140","12210","rewritten"
"h_china","b_chengcheng","10152","12222","rewritten"
"h_china","b_baoding","10126","12200","rewritten"
"h_china","b_linjing","10127","12201","rewritten"
"h_china","b_liangyuan","10128","12202","rewritten"
"h_china","b_pinggao","10113","12187","rewritten"
"h_china","b_baiquan","10115","12189","rewritten"
"h_china","b_pingliang","10114","12188","rewritten"
"h_china","b_xioaguan","10111","12185","rewritten"
"h_china","b_huaide","10112","12186","rewritten"
"h_china","b_chengji","12357","12357","rewritten"
"h_china","b_qingshui","12356","12356","rewritten"
"h_china","b_shanggui","12358","12358","rewritten"
"h_china","b_longcheng_2","12355","12355","rewritten"
"h_china","b_longxi","12359","12359","rewritten"
"h_china","b_weiyuan","12354","12354","rewritten"
"h_china","b_tonggu","10265","12332","rewritten"
"h_china","b_shanglu","12361","12361","rewritten"
"h_china","b_changdao","10266","12333","rewritten"
"h_china","b_hezheng","12362","12362","rewritten"
"h_china","b_youchuan","12363","12363","rewritten"
"h_china","b_huaidao","12364","12364","rewritten"
"h_china","b_jiangli","10264","12331","rewritten"
"h_china","b_fujin","9775","8796","rewritten"
"h_china","b_liangquan","10267","12334","rewritten"
"h_china","b_hechi","10268","12335","rewritten"
"h_china","b_shunzheng","10269","12336","rewritten"
"h_china","b_changju","12339","12339","rewritten"
"h_china","b_guzang","9521","","missing_mapping_barony_removed"
"h_china","b_changsong","9523","","missing_mapping_barony_removed"
"h_china","b_shenwu","9522","","missing_mapping_barony_removed"
"h_china","b_fanhe","9516","9516","fallback_mod_barony"
"h_china","b_xiutu","9517","","missing_mapping_barony_removed"
"h_china","b_baishan","9525","9525","rewritten"
"h_china","b_xinquan","9529","9529","rewritten"
"h_china","b_zhanyin","9531","9531","rewritten"
"h_china","b_aowei","9530","9530","rewritten"
"h_china","b_zhiyang","9527","9527","rewritten"
"h_china","b_guangwu","9528","9528","rewritten"
"h_china","b_yunjie","9526","","missing_mapping_barony_removed"
"h_china","b_herong","9524","","missing_mapping_barony_removed"
"h_china","b_huangshui","9418","","missing_mapping_barony_removed"
"h_china","b_longzhi","9417","","missing_mapping_barony_removed"
"h_china","b_miaochuan","9416","","missing_mapping_barony_removed"
"h_china","b_gemen","9415","","missing_mapping_barony_removed"
"h_china","b_guangwei","9419","","missing_mapping_barony_removed"
"h_china","b_michuan","9420","","missing_mapping_barony_removed"
"h_china","b_jincheng_1","12368","12368","rewritten"
"h_china","b_didao","12360","12360","rewritten"
"h_china","b_fuhan","12367","","missing_mapping_barony_removed"
"h_china","b_daxia","12366","12366","rewritten"
"h_china","b_kangle","12365","12365","rewritten"
"h_china","b_qilin","9511","","missing_mapping_barony_removed"
"h_china","b_semnyi","9512","9512","fallback_mod_barony"
"h_china","b_yalong","9490","9490","fallback_mod_barony"
"h_china","b_yeniugou","9497","9497","fallback_mod_barony"
"h_china","b_zhangye","9513","","missing_mapping_barony_removed"
"h_china","b_shandan","9514","9514","fallback_mod_barony"
"h_china","b_yanzhi","9515","","missing_mapping_barony_removed"
"h_china","b_liaoquan","9500","","missing_mapping_barony_removed"
"h_china","b_ganjun","9501","9500","fallback_mod_barony"
"h_china","b_heli","9503","","missing_mapping_barony_removed"
"h_china","b_jiankang","9502","","missing_mapping_barony_removed"
"h_china","b_qilian","9499","","missing_mapping_barony_removed"
"h_china","b_zhenwu","9496","","missing_mapping_barony_removed"
"h_china","b_baiting","9495","","missing_mapping_barony_removed"
"h_china","b_jiuquan","9494","","missing_mapping_barony_removed"
"h_china","b_dongting","9493","","missing_mapping_barony_removed"
"h_china","b_fulu","9498","","missing_mapping_barony_removed"
"h_china","b_yumen","9487","9487","fallback_mod_barony"
"h_china","b_jinshan","9491","","missing_mapping_barony_removed"
"h_china","b_dudeng","9492","","missing_mapping_barony_removed"
"h_china","b_dunhuang_2","9476","","missing_mapping_barony_removed"
"h_china","b_mogao","9477","9477","fallback_mod_barony"
"h_china","b_jinchang","9481","9517","fallback_mod_barony"
"h_china","b_changle","9482","","missing_mapping_barony_removed"
"h_china","b_yonggui","9478","","missing_mapping_barony_removed"
"h_china","b_xincheng","9486","","missing_mapping_barony_removed"
"h_china","b_mingshui","9485","","missing_mapping_barony_removed"
"h_china","b_hehe","9483","","missing_mapping_barony_removed"
"h_china","b_baizhang","9488","","missing_mapping_barony_removed"
"h_china","b_xinghu","9484","","missing_mapping_barony_removed"
"h_china","b_shouchang","9474","","missing_mapping_barony_removed"
"h_china","b_yangguan","9473","9473","fallback_mod_barony"
"h_china","b_longle","9475","","missing_mapping_barony_removed"
"h_china","b_ziting","9479","","missing_mapping_barony_removed"
"h_china","b_ganquan","9480","","missing_mapping_barony_removed"
"h_china","b_huile","10088","12157","rewritten"
"h_china","b_lingwu","10090","12159","rewritten"
"h_china","b_yaode","13089","13089","rewritten"
"h_china","b_anle","13140","13140","rewritten"
"h_china","b_huaiyuan","12960","12960","rewritten"
"h_china","b_dingyaun","10089","12158","rewritten"
"h_china","b_baojing","12957","12957","rewritten"
"h_china","b_linhe","13096","13096","rewritten"
"h_china","b_wenchi_2","10094","12163","rewritten"
"h_china","b_changhua","10095","12164","rewritten"
"h_china","b_wulan","12962","12962","rewritten"
"h_china","b_roulang","12351","12351","rewritten"
"h_china","b_shatuo","9534","9534","rewritten"
"h_china","b_mingsha","10091","12160","rewritten"
"h_china","b_fengan","12959","12959","rewritten"
"h_china","b_xiashi","13086","13086","rewritten"
"h_china","b_weijing","13087","13087","rewritten"
"h_china","b_huining","12352","12352","rewritten"
"h_china","b_huairong_2","12348","12348","rewritten"
"h_china","b_tiandu","12349","12349","rewritten"
"h_china","b_huichuan","12353","12353","rewritten"
"h_china","b_shuofang","10099","12168","rewritten"
"h_china","b_ningshuo","10101","12171","rewritten"
"h_china","b_dejing","10100","12169","rewritten"
"h_china","b_wuyan","13072","13072","rewritten"
"h_china","b_longquan","10107","12181","rewritten"
"h_china","b_suide","10431","10431","rewritten"
"h_china","b_yanfu","13071","13071","rewritten"
"h_china","b_rulin","10106","12180","rewritten"
"h_china","b_zhenxiang","10105","12179","rewritten"
"h_china","b_kaiguang","10104","12178","rewritten"
"h_china","b_wuyuan","10093","12162","rewritten"
"h_china","b_baichi","10092","12161","rewritten"
"h_china","b_hengshan_3","13125","13125","rewritten"
"h_china","b_pule","13088","13088","rewritten"
"h_china","b_changze","13126","13126","rewritten"
"h_china","b_yanen","10096","12165","rewritten"
"h_china","b_guiren_2","10098","12167","rewritten"
"h_china","b_huaide_2","10097","12166","rewritten"
"h_china","b_quye","10110","12184","rewritten"
"h_china","b_dijin","13157","13157","rewritten"
"h_china","b_huanshui","13094","13094","rewritten"
"h_china","b_tiande","10455","10455","rewritten"
"h_china","b_zhongshouxiang","13156","13156","rewritten"
"h_china","b_jiuyuan","9538","9538","rewritten"
"h_china","b_yongfeng","12973","12973","rewritten"
"h_china","b_xishouxiang","12398","12398","rewritten"
"h_china","b_wuluhai","9537","9537","rewritten"
"h_china","b_dengkou","9539","9539","rewritten"
"h_china","b_helan","12961","12961","rewritten"
"h_china","b_zhongcun","9540","9540","rewritten"
"h_china","b_wuliji","9541","9541","fallback_mod_barony"
"h_china","b_hequ","12974","12974","rewritten"
"h_china","b_yuduole","12975","12975","rewritten"
"h_china","b_shengwei","13095","13095","rewritten"
"h_china","b_zhenfan","9518","9518","fallback_mod_barony"
"h_china","b_jiahe","9519","9519","fallback_mod_barony"
"h_china","b_chaganbulage","9533","9533","rewritten"
"h_china","b_chaogetuhure","9535","9535","rewritten"
"h_china","b_alxa","9509","9509","fallback_mod_barony"
"h_china","b_yabulai","9520","9520","fallback_mod_barony"
"h_china","b_tamusubulage","9549","9549","fallback_mod_barony"
"h_china","b_heicheng","9506","","missing_mapping_barony_removed"
"h_china","b_sogo","9507","","missing_mapping_barony_removed"
"h_china","b_wentugaole","9510","9510","fallback_mod_barony"
"h_china","b_gurinai","9548","9548","fallback_mod_barony"
"h_china","b_jinguan","9505","","missing_mapping_barony_removed"
"h_china","b_heihe","9504","9504","fallback_mod_barony"
"h_china","b_mazongshan","9489","9489","fallback_mod_barony"
"h_china","b_saihantaolai","9508","9508","fallback_mod_barony"
"h_china","b_jiangning","10331","10331","rewritten"
"h_china","b_gourong","10332","10332","rewritten"
"h_china","b_dangtu","10337","10337","rewritten"
"h_china","b_lishui","10338","10338","rewritten"
"h_china","b_dantu","10333","10333","rewritten"
"h_china","b_danyang","12950","12950","rewritten"
"h_china","b_jintan","10334","10334","rewritten"
"h_china","b_jinling","10330","10330","rewritten"
"h_china","b_wuxi","12951","12951","rewritten"
"h_china","b_yixing","10329","10329","rewritten"
"h_china","b_jiangyin","10370","10370","rewritten"
"h_china","b_wu","10326","10326","rewritten"
"h_china","b_kunshang","10324","10324","rewritten"
"h_china","b_changshu","10325","10325","rewritten"
"h_china","b_xuancheng","10340","10340","rewritten"
"h_china","b_ningguo","8847","8847","rewritten"
"h_china","b_jing","10372","10372","rewritten"
"h_china","b_jingde","10341","10341","rewritten"
"h_china","b_nanling","10339","10339","rewritten"
"h_china","b_qiupu","10374","10374","rewritten"
"h_china","b_qingyang","10375","10375","rewritten"
"h_china","b_shidai","10373","10373","rewritten"
"h_china","b_zhide","10366","10366","rewritten"
"h_china","b_jixi","10368","10368","rewritten"
"h_china","b_xiuning","10371","10371","rewritten"
"h_china","b_wuyaun","10443","10443","rewritten"
"h_china","b_qimen","10367","10367","rewritten"
"h_china","b_she_1","10369","10369","rewritten"
"h_china","b_guangde","8846","8846","rewritten"
"h_china","b_jianping","8848","8848","rewritten"
"h_china","b_qiantang","8841","8841","rewritten"
"h_china","b_yuhang","10345","10345","rewritten"
"h_china","b_yuqian","10347","10347","rewritten"
"h_china","b_fuyang_1","10346","10346","rewritten"
"h_china","b_jiaxing","10328","10328","rewritten"
"h_china","b_huating","10327","10327","rewritten"
"h_china","b_haiyan","12953","12953","rewritten"
"h_china","b_wucheng_2","10342","10342","rewritten"
"h_china","b_anji","10343","10343","rewritten"
"h_china","b_wukang","10344","10344","rewritten"
"h_china","b_jiande","10348","10348","rewritten"
"h_china","b_suian","10350","10350","rewritten"
"h_china","b_shouchang_1","10349","10349","rewritten"
"h_china","b_qingxi","10351","10351","rewritten"
"h_china","b_kuaiji","8828","8828","rewritten"
"h_china","b_yuyao","8827","8827","rewritten"
"h_china","b_zhuji","8829","8829","rewritten"
"h_china","b_shan_1","10262","12329","rewritten"
"h_china","b_mao","8825","8825","rewritten"
"h_china","b_xiangshan","10421","10421","rewritten"
"h_china","b_cixi","8826","8826","rewritten"
"h_china","b_wengshan","10316","12451","rewritten"
"h_china","b_jinhua","8836","8836","rewritten"
"h_china","b_puyang_1","8839","8839","rewritten"
"h_china","b_dongyang","8838","8838","rewritten"
"h_china","b_yongkang","8837","8837","rewritten"
"h_china","b_linhai","10291","12378","rewritten"
"h_china","b_lean","10383","10383","rewritten"
"h_china","b_huangyan","8830","8830","rewritten"
"h_china","b_ninghai","8845","8845","rewritten"
"h_china","b_lishui_1","8833","8833","rewritten"
"h_china","b_longquan_1","8834","8834","rewritten"
"h_china","b_songyang","10384","10384","rewritten"
"h_china","b_qingtian","8835","8835","rewritten"
"h_china","b_jinyun","12968","12968","rewritten"
"h_china","b_xinan","10270","12337","rewritten"
"h_china","b_longqiu","8809","8809","rewritten"
"h_china","b_xujiang","12956","12956","rewritten"
"h_china","b_yongjia","8832","8832","rewritten"
"h_china","b_yuecheng","8831","8831","rewritten"
"h_china","b_angu","10292","12379","rewritten"
"h_china","b_hengyang","12969","12969","rewritten"
"h_china","b_min","10432","10432","rewritten"
"h_china","b_yongtai","8822","8822","rewritten"
"h_china","b_lianjiang","8824","8824","rewritten"
"h_china","b_fuqing","1470","1470","rewritten"
"h_china","b_gutian","8821","8821","rewritten"
"h_china","b_changxi","10336","10336","rewritten"
"h_china","b_ningde","8823","8823","rewritten"
"h_china","b_fuan","10335","10335","rewritten"
"h_china","b_jinjiang","8802","8802","rewritten"
"h_china","b_dehua","8804","8804","rewritten"
"h_china","b_qingxi_1","8803","8803","rewritten"
"h_china","b_huichuan_2","3222","383","rewritten"
"h_china","b_longxi_1","8806","8806","rewritten"
"h_china","b_zhangpu","8805","8805","rewritten"
"h_china","b_longyan","8807","8807","rewritten"
"h_china","b_changtai","12952","12952","rewritten"
"h_china","b_putian","1469","1469","rewritten"
"h_china","b_xianyou","8820","8820","rewritten"
"h_china","b_xinghua","12949","12949","rewritten"
"h_china","b_jianan","8818","8818","rewritten"
"h_china","b_pucheng","8843","8843","rewritten"
"h_china","b_chongan","8844","8844","rewritten"
"h_china","b_jianyang","8819","8819","rewritten"
"h_china","b_jianpu","8815","8815","rewritten"
"h_china","b_shunchang","8816","8816","rewritten"
"h_china","b_youxi","8814","8814","rewritten"
"h_china","b_sha","8813","8813","rewritten"
"h_china","b_jiangle","8817","8817","rewritten"
"h_china","b_yongan","8842","8842","rewritten"
"h_china","b_shaowu","10260","12327","rewritten"
"h_china","b_guangze","10261","12328","rewritten"
"h_china","b_jianning","10263","12330","rewritten"
"h_china","b_changting","8810","8810","rewritten"
"h_china","b_wuping","8811","8811","rewritten"
"h_china","b_shanghang","8808","8808","rewritten"
"h_china","b_ninghua","8812","8812","rewritten"
"h_china","b_jiangdu","8933","8933","rewritten"
"h_china","b_tianchang","8934","8934","rewritten"
"h_china","b_gaoyou","8951","8951","rewritten"
"h_china","b_liuhe","8935","8935","rewritten"
"h_china","b_hailing","8932","8932","rewritten"
"h_china","b_rugao","8869","8869","rewritten"
"h_china","b_jinghai","8931","8931","rewritten"
"h_china","b_shanyang_2","8950","8950","rewritten"
"h_china","b_yancheng","8947","8947","rewritten"
"h_china","b_baoying","8948","8948","rewritten"
"h_china","b_xuyi","8949","8949","rewritten"
"h_china","b_qingliu","8936","8936","rewritten"
"h_china","b_quanjiao","8937","8937","rewritten"
"h_china","b_yongyang","9707","7091","rewritten"
"h_china","b_shouchun","10249","12316","rewritten"
"h_china","b_luan","10251","12318","rewritten"
"h_china","b_houqiu","10250","12317","rewritten"
"h_china","b_anfeng","13010","13010","rewritten"
"h_china","b_huoshan","10252","12319","rewritten"
"h_china","b_hefei","8942","8942","rewritten"
"h_china","b_shen","8941","8941","rewritten"
"h_china","b_lujiang","8940","8940","rewritten"
"h_china","b_chao","13001","13001","rewritten"
"h_china","b_shucheng_1","13002","13002","rewritten"
"h_china","b_liyang","8938","8938","rewritten"
"h_china","b_hanshan","8939","8939","rewritten"
"h_china","b_zhongli","13009","13009","rewritten"
"h_china","b_dingyuan","9690","4058","rewritten"
"h_china","b_zhaoyi","9689","1488","rewritten"
