"subset_name","rgb","pixel_count","bbox","min_x","min_y","max_x","max_y","definition_found","source_id","source_name"
"modlu_kalan","168,132,22","611","561,1191 -> 589,1220","561","1191","589","1220","True","44","CARRICK"
"modlu_kalan","168,132,227","2","2149,120 -> 2181,142","2149","120","2181","142","True","399","OHCEJOHKA"
"modlu_kalan","168,132,77","885","2660,2332 -> 2707,2362","2660","2332","2707","2362","True","754","Sozopolis"
"modlu_kalan","168,135,192","742","1742,737 -> 1777,778","1742","737","1777","778","True","329","NORASKOG"
"modlu_kalan","168,135,42","3830","1215,1180 -> 1310,1273","1215","1180","1310","1273","True","684","sea_zuiderzee"
"modlu_kalan","168,138,157","948","1413,642 -> 1469,675","1413","642","1469","675","True","259","VOSS"
"modlu_kalan","168,138,212","2096","5593,2797 -> 5658,2854","5593","2797","5658","2854","True","856","Santipura"
"modlu_kalan","168,138,7","2912","3198,1031 -> 3258,1132","3198","1031","3258","1132","True","614","Ashli"
"modlu_kalan","168,141,177","291","1771,775 -> 1807,791","1771","775","1807","791","True","961","lake_hjalmaren"
"modlu_kalan","168,141,222","1062","2233,621 -> 2270,673","2233","621","2270","673","True","189","SULKAVA"
"modlu_kalan","168,141,32","466","1798,1859 -> 1826,1884","1798","1859","1826","1884","True","3540","Brinje"
"modlu_kalan","168,141,72","1917","2487,1483 -> 2565,1527","2487","1483","2565","1527","True","544","Korsun"
"modlu_kalan","168,144,142","9","5751,2806 -> 5763,2812","5751","2806","5763","2812","True","829","Candranatha"
"modlu_kalan","168,144,187","787","2059,1069 -> 2097,1104","2059","1069","2097","1104","True","119","TILSIT"
"modlu_kalan","168,144,37","449","2131,2347 -> 2160,2379","2131","2347","2160","2379","True","474","Cephalonia"
"modlu_kalan","168,147,152","871","536,1210 -> 584,1241","536","1210","584","1241","True","49","WATERFORD"
"modlu_kalan","168,147,2","1891","2261,117 -> 2331,184","2261","117","2331","184","True","404","KIILT"
"modlu_kalan","168,147,207","1023","2787,2332 -> 2839,2367","2787","2332","2839","2367","True","759","Ikonion"
"modlu_kalan","168,15,172","1291","1416,819 -> 1480,849","1416","819","1480","849","True","289","OTTRUNES"
"modlu_kalan","168,15,22","6320","1498,1031 -> 1651,1150","1498","1031","1651","1150","True","644","sea_sydfynskeohav"
"modlu_kalan","168,15,227","3736","3608,886 -> 3705,953","3608","886","3705","953","True","886","Perm"
"modlu_kalan","168,150,172","298","935,1127 -> 990,1154","935","1127","990","1154","True","689","river_humber"
"modlu_kalan","168,150,67","924","1767,790 -> 1807,831","1767","790","1807","831","True","334","VRETA"
"modlu_kalan","168,153,137","4855","3256,1495 -> 3350,1572","3256","1495","3350","1572","True","619","Saray"
"modlu_kalan","168,153,32","725","1354,599 -> 1399,628","1354","599","1399","628","True","264","DALE"
"modlu_kalan","168,153,87","531","5617,2761 -> 5651,2784","5617","2761","5651","2784","True","861","Pabna"
"modlu_kalan","168,156,202","1648","2169,1279 -> 2249,1311","2169","1279","2249","1311","True","549","Berestye"
"modlu_kalan","168,156,52","3682","811,1355 -> 910,1415","811","1355","910","1415","True","966","sea_english_channel"
"modlu_kalan","168,156,97","1939","2368,493 -> 2425,556","2368","493","2425","556","True","194","SEESJARVI"
"modlu_kalan","168,159,167","528","2333,2536 -> 2375,2560","2333","2536","2375","2560","True","479","Kaneia"
"modlu_kalan","168,159,17","404","5702,2779 -> 5719,2814","5702","2779","5719","2814","True","834","Chandpur"
"modlu_kalan","168,159,62","928","2115,1046 -> 2160,1076","2115","1046","2160","1076","True","124","RASEINIAI"
"modlu_kalan","168,162,132","1955","2276,236 -> 2322,302","2276","236","2322","302","True","409","AKKEL"
"modlu_kalan","168,162,27","933","463,1241 -> 512,1266","463","1241","512","1266","True","54","KINSALE"
"modlu_kalan","168,162,82","516","1869,1435 -> 1893,1466","1869","1435","1893","1466","True","764","Czech Mountains 2"
"modlu_kalan","168,165,197","885","1827,767 -> 1873,802","1827","767","1873","802","True","339","STRIGINES"
"modlu_kalan","168,165,47","25020","892,671 -> 1086,862","892","671","1086","862","True","694","sea_north_sea"
"modlu_kalan","168,168,12","2572","3626,1856 -> 3699,1923","3626","1856","3699","1923","True","624","Aktau"
"modlu_kalan","168,168,162","2144","1473,483 -> 1537,544","1473","483","1537","544","True","269","NORTHRIMORE"
"modlu_kalan","168,168,217","1189","5470,2834 -> 5527,2870","5470","2834","5527","2870","True","866","Baghmundi"
"modlu_kalan","168,171,182","50393","619,398 -> 877,678","619","398","877","678","True","960","sea_faereyar"
"modlu_kalan","168,171,227","1735","2393,552 -> 2436,620","2393","552","2436","620","True","199","LIZMAJARVI"
"modlu_kalan","168,171,77","998","2491,1346 -> 2528,1421","2491","1346","2528","1421","True","554","Chernigov"
"modlu_kalan","168,174,147","529","5594,2747 -> 5624,2773","5594","2747","5624","2773","True","839","Rampur_Boalia"
"modlu_kalan","168,174,192","526","2147,1068 -> 2182,1095","2147","1068","2182","1095","True","129","VELIUONA"
"modlu_kalan","168,174,42","668","2348,2424 -> 2488,2470","2348","2424","2488","2470","True","484","Naxos"
"modlu_kalan","168,177,157","709","1466,1013 -> 1490,1059","1466","1013","1490","1059","True","59","VORBASSE"
"modlu_kalan","168,177,212","384","1635,1497 -> 1660,1530","1635","1497","1660","1530","True","769","Czech Mountains 7"
"modlu_kalan","168,177,7","3372","2372,258 -> 2455,313","2372","258","2455","313","True","414","KINTUS"
"modlu_kalan","168,18,137","2989","2322,404 -> 2411,455","2322","404","2411","455","True","219","KEM"
"modlu_kalan","168,18,192","14832","2158,2629 -> 2334,2734","2158","2629","2334","2734","True","1035","sea_libya"
"modlu_kalan","168,18,87","1309","2697,895 -> 2746,933","2697","895","2746","933","True","574","Rostov"
"modlu_kalan","168,180,177","3632","652,929 -> 731,1039","652","929","731","1039","True","699","sea_firth_of_clyde"
"modlu_kalan","168,180,72","1116","1858,693 -> 1917,738","1858","693","1917","738","True","344","OSTHAMMAR"
"modlu_kalan","168,183,142","100","929,1303 -> 955,1316","929","1303","955","1316","True","629","river_thames"
"modlu_kalan","168,183,37","2655","1605,336 -> 1694,401","1605","336","1694","401","True","274","TORGAR"
"modlu_kalan","168,183,92","688","5493,2727 -> 5527,2760","5493","2727","5527","2760","True","871","Campa"
"modlu_kalan","168,186,2","2310","2268,549 -> 2328,621","2268","549","2328","621","True","204","TOHMAJARVI"
"modlu_kalan","168,186,207","1689","2721,1769 -> 2803,1811","2721","1769","2803","1811","True","559","Kalos Limen"
"modlu_kalan","168,186,57","2652","806,2419 -> 884,2532","806","2419","884","2532","True","1020","sea_alboran"
"modlu_kalan","168,189,172","1004","2232,2238 -> 2279,2282","2232","2238","2279","2282","True","489","Thessalia"
"modlu_kalan","168,189,22","536","5492,2789 -> 5531,2816","5492","2789","5531","2816","True","844","Kalyaneshwari"
"modlu_kalan","168,189,67","341","2196,953 -> 2219,981","2196","953","2219","981","True","134","LENNEWARDEN"
"modlu_kalan","168,192,137","1493","2205,314 -> 2245,368","2205","314","2245","368","True","419","KITKA"
"modlu_kalan","168,192,32","1043","1603,1040 -> 1644,1084","1603","1040","1644","1084","True","64","NAESTVED"
"modlu_kalan","168,192,87","856","1550,1420 -> 1585,1456","1550","1420","1585","1456","True","774","German Mountains 1"
"modlu_kalan","168,195,202","1017","1793,711 -> 1840,744","1793","711","1840","744","True","349","FERNABO"
"modlu_kalan","168,195,52","934","3180,2157 -> 3220,2192","3180","2157","3220","2192","True","704","Theodosiopolis"
"modlu_kalan","168,198,167","3693","1797,114 -> 1857,218","1797","114","1857","218","True","279","BJARKOY"
"modlu_kalan","168,198,17","6515","1956,682 -> 2075,790","1956","682","2075","790","True","634","sea_finnish_archipelago"
"modlu_kalan","168,198,222","1005","5346,2717 -> 5391,2750","5346","2717","5391","2750","True","876","Arrah"
"modlu_kalan","168,201,132","2014","2134,588 -> 2191,642","2134","588","2191","642","True","209","PAIJALA"
"modlu_kalan","168,201,187","14197","1115,1955 -> 1277,2097","1115","1955","1277","2097","True","1025","Golfe du Lion"
"modlu_kalan","168,201,82","3893","2885,1524 -> 2983,1591","2885","1524","2983","1591","True","564","Bakhmut"
"modlu_kalan","168,204,152","34","2169,310 -> 2176,320","2169","310","2176","320","True","957","OulujÃ¤rvi"
"modlu_kalan","168,204,197","736","2219,943 -> 2253,973","2219","943","2253","973","True","139","CESVAINE"
"modlu_kalan","168,204,47","879","2452,2087 -> 2492,2122","2452","2087","2492","2122","True","494","Adrianopolis"
"modlu_kalan","168,207,12","2024","2057,308 -> 2120,376","2057","308","2120","376","True","424","DUORTNUS"
"modlu_kalan","168,207,162","871","1570,1007 -> 1607,1062","1570","1007","1607","1062","True","69","SLAGELSE"
"modlu_kalan","168,207,217","409","1335,1466 -> 1358,1495","1335","1466","1358","1495","True","779","German Mountains 6"
"modlu_kalan","168,21,157","13791","381,1851 -> 513,2042","381","1851","513","2042","True","970","Cabo de Finisterre"
"modlu_kalan","168,21,202","951","2224,1061 -> 2261,1103","2224","1061","2261","1103","True","149","VILKMERGE"
"modlu_kalan","168,21,52","560","1935,1939 -> 1967,1966","1935","1939","1967","1966","True","504","Rama"
"modlu_kalan","168,210,182","8376","708,1022 -> 819,1163","708","1022","819","1163","True","709","sea_irish"
"modlu_kalan","168,210,77","1204","1815,678 -> 1867,721","1815","678","1867","721","True","354","GAVLE"
"modlu_kalan","168,24,167","567","1760,974 -> 1788,999","1760","974","1788","999","True","79","RONNEBY"
"modlu_kalan","168,24,17","544","1482,1034 -> 1512,1062","1482","1034","1512","1062","True","434","KOLDING"
"modlu_kalan","168,24,222","428","1806,2177 -> 1840,2201","1806","2177","1840","2201","True","789","Southern Apennine Mountains"
"modlu_kalan","168,253,226","604","2293,2102 -> 2335,2135","2293","2102","2335","2135","True","3617","Nevrokop"
"modlu_kalan","168,26,206","333","2002,1931 -> 2030,1950","2002","1931","2030","1950","True","3564","Olovo"
"modlu_kalan","168,27,132","1184","514,1016 -> 584,1044","514","1016","584","1044","True","9","DONEGAL"
"modlu_kalan","168,27,187","2137","2242,1567 -> 2323,1662","2242","1567","2323","1662","True","719","CARPATHIANS"
"modlu_kalan","168,27,82","870","1842,525 -> 1870,574","1842","525","1870","574","True","364","HEDANGER"
"modlu_kalan","168,3,212","3116","2536,1050 -> 2615,1110","2536","1050","2615","1110","True","569","Vyazma"
"modlu_kalan","168,3,62","14868","1511,2184 -> 1614,2367","1511","2184","1614","2367","True","1030","sea_sardinian_coast"
"modlu_kalan","168,3,7","1254","2002,575 -> 2051,615","2002","575","2051","615","True","214","MERIKARVIA"
"modlu_kalan","168,30,152","9321","2437,283 -> 2561,420","2437","283","2561","420","True","649","sea_white_sea"
"modlu_kalan","168,30,47","1378","1680,449 -> 1738,495","1680","449","1738","495","True","294","ARDDA"
"modlu_kalan","168,33,12","719","1505,944 -> 1550,971","1505","944","1550","971","True","224","RANDROS"
"modlu_kalan","168,33,217","3402","3171,1103 -> 3243,1193","3171","1103","3243","1193","True","579","Saransk"
"modlu_kalan","168,33,67","3728","1641,1810 -> 1727,1882","1641","1810","1727","1882","True","1110","sea_gulf_venice"
"modlu_kalan","168,36,182","1605","2500,1927 -> 2555,1970","2500","1927","2555","1970","True","509","Karvuna"
"modlu_kalan","168,36,32","22036","494,1438 -> 695,1605","494","1438","695","1605","True","977","sea_bretagne"
"modlu_kalan","168,36,77","252","2230,1101 -> 2255,1118","2230","1101","2255","1118","True","154","KERNAVE"
"modlu_kalan","168,39,147","1127","1805,490 -> 1851,538","1805","490","1851","538","True","439","HELGUM"
"modlu_kalan","168,39,42","878","1424,1098 -> 1493,1129","1424","1098","1493","1129","True","84","HUSUMBRO"
"modlu_kalan","168,39,97","4090","574,2683 -> 764,2741","574","2683","764","2741","True","794","Atlas Mountains 5"
"modlu_kalan","168,42,212","476","1905,882 -> 1933,909","1905","882","1933","909","True","369","WYSBU"
"modlu_kalan","168,42,62","17189","462,1322 -> 630,1471","462","1322","630","1471","True","724","sea_celtic"
"modlu_kalan","168,42,7","666","631,1016 -> 670,1044","631","1016","670","1044","True","14","CARRICKFERGUS"
"modlu_kalan","168,45,177","867","639,475 -> 713,526","639","475","713","526","True","6","TORSHAVN"
"modlu_kalan","168,45,27","5645","1779,238 -> 1900,323","1779","238","1900","323","True","654","NORWEGIAN IMPASSABLE 3"
"modlu_kalan","168,48,142","1003","1603,836 -> 1637,880","1603","836","1637","880","True","229","BAGAHUS"
"modlu_kalan","168,48,197","9834","2586,2696 -> 2715,2797","2586","2696","2715","2797","True","939","sea_nile_delta"
"modlu_kalan","168,48,92","2472","2854,950 -> 2943,998","2854","950","2943","998","True","584","Nizhny Novgorod"
"modlu_kalan","168,51,162","28124","337,154 -> 596,383","337","154","596","383","True","982","sea_iceland"
"modlu_kalan","168,51,207","941","2224,1138 -> 2261,1175","2224","1138","2261","1175","True","159","VALKININKAI"
"modlu_kalan","168,51,57","1078","2338,1914 -> 2390,1951","2338","1914","2390","1951","True","514","Turnu"
"modlu_kalan","168,54,172","641","2079,838 -> 2125,864","2079","838","2125","864","True","89","SONEBURG"
"modlu_kalan","168,54,22","3527","2125,388 -> 2224,459","2125","388","2224","459","True","444","OULU"
"modlu_kalan","168,54,227","594","610,2811 -> 680,2825","610","2811","680","2825","True","799","Atlas Mountains 10"
"modlu_kalan","168,57,137","465","606,1082 -> 635,1109","606","1082","635","1109","True","19","ARDEE"
"modlu_kalan","168,57,192","3754","948,1378 -> 1031,1452","948","1378","1031","1452","True","729","sea_english_channel"
"modlu_kalan","168,57,87","3641","1857,299 -> 1957,374","1857","299","1957","374","True","374","LUOKTA"
"modlu_kalan","168,6,177","1232","2401,1981 -> 2438,2032","2401","1981","2438","2032","True","499","Tyrnovo"
"modlu_kalan","168,6,27","7338","836,1399 -> 955,1486","836","1399","955","1486","True","1009","sea_english_channel"
"modlu_kalan","168,6,72","739","2219,885 -> 2251,918","2219","885","2251","918","True","144","VALGA"
"modlu_kalan","168,60,157","3173","701,2319 -> 839,2407","701","2319","839","2407","True","659","IBERIAN IMPASSABLE TERRAIN 8"
"modlu_kalan","168,60,52","512","1742,940 -> 1766,979","1742","940","1766","979","True","304","KINNEVALD"
"modlu_kalan","168,63,17","1026","1572,692 -> 1621,728","1572","692","1621","728","True","234","OSLOSYSLAR"
"modlu_kalan","168,63,222","2693","2967,891 -> 3045,953","2967","891","3045","953","True","589","Urzen"
"modlu_kalan","168,63,72","21103","3934,1622 -> 4101,1839","3934","1622","4101","1839","True","944","Aral TeÅ„izi"
"modlu_kalan","168,66,187","470","2249,1755 -> 2270,1788","2249","1755","2270","1788","True","519","Feher"
"modlu_kalan","168,66,37","14716","1915,0 -> 2199,105","1915","0","2199","105","True","987","sea_coast_norway"
"modlu_kalan","168,66,82","580","2244,1169 -> 2271,1203","2244","1169","2271","1203","True","164","LIDA"
"modlu_kalan","168,69,152","1866","2221,503 -> 2276,580","2221","503","2276","580","True","449","PIELINEN"
"modlu_kalan","168,69,2","453","1226,2490 -> 1276,2502","1226","2490","1276","2502","True","804","Tell Atlas Mountains 5"
"modlu_kalan","168,69,47","1178","2128,783 -> 2196,816","2128","783","2196","816","True","94","REVAL"
"modlu_kalan","168,72,12","1001","528,1041 -> 565,1082","528","1041","565","1082","True","24","DROMAHAIR"
"modlu_kalan","168,72,217","1882","1887,237 -> 1957,298","1887","237","1957","298","True","379","SIRKAS"
"modlu_kalan","168,72,67","9631","5224,1652 -> 5425,1745","5224","1652","5425","1745","True","734",""
"modlu_kalan","168,75,182","878","1780,886 -> 1816,920","1780","886","1816","920","True","309","HULINGSRYD"
"modlu_kalan","168,75,32","16447","1480,295 -> 1671,491","1480","295","1671","491","True","664","sea_coast_norway"
"modlu_kalan","168,78,112","441","2104,2188 -> 2137,2211","2104","2188","2137","2211","True","3714","Skrapar"
"modlu_kalan","168,78,147","1614","1609,544 -> 1644,616","1609","544","1644","616","True","239","NORTHRI EYSTRIDALI"
"modlu_kalan","168,78,202","13962","2573,1694 -> 2812,1832","2573","1694","2812","1832","True","949","AktÃ­ tis TaurikÃª"
"modlu_kalan","168,78,97","2560","3129,1551 -> 3188,1629","3129","1551","3188","1629","True","594","Kazarki"
"modlu_kalan","168,81,167","4880","620,737 -> 738,848","620","737","738","848","True","992","sea_the_minch"
"modlu_kalan","168,81,212","1354","2332,760 -> 2385,805","2332","760","2385","805","True","169","NYEN"
"modlu_kalan","168,81,62","908","2046,1571 -> 2080,1624","2046","1571","2080","1624","True","524","Gemer"
"modlu_kalan","168,84,132","1432","5844,2521 -> 5913,2594","5844","2521","5913","2594","True","809","Ghuguha_Dol"
"modlu_kalan","168,84,177","694","2163,838 -> 2192,878","2163","838","2192","878","True","99","PARNU"
"modlu_kalan","168,84,27","2940","2303,290 -> 2378,376","2303","290","2378","376","True","454","KOUTAJOKI"
"modlu_kalan","168,87,142","511","614,1155 -> 639,1181","614","1155","639","1181","True","29","WICKLOW"
"modlu_kalan","168,87,197","1127","2879,2037 -> 2919,2085","2879","2037","2919","2085","True","739","Sinope"
"modlu_kalan","168,87,92","4573","1944,151 -> 2056,238","1944","151","2056","238","True","384","SUONDAVARA"
"modlu_kalan","168,9,142","3703","1784,353 -> 1889,442","1784","353","1889","442","True","429","LUSSPIE"
"modlu_kalan","168,9,37","1637","1635,899 -> 1685,957","1635","899","1685","957","True","74","HALMSTAD"
"modlu_kalan","168,9,92","1018","1310,1666 -> 1373,1695","1310","1666","1373","1695","True","784","German Mountains 11"
"modlu_kalan","168,90,162","1192","3509,2056 -> 3569,2090","3509","2056","3569","2090","True","669","Shemakha"
"modlu_kalan","168,90,57","452","1830,914 -> 1858,966","1830","914","1858","966","True","314","BORGHOLM"
"modlu_kalan","168,93,22","2769","1656,397 -> 1720,460","1656","397","1720","460","True","244","INNAN NAMDALFYLKI"
"modlu_kalan","168,93,227","3046","2955,1692 -> 3070,1735","2955","1692","3070","1735","True","599","Yaseni"
"modlu_kalan","168,93,77","1224","5063,2912 -> 5111,2956","5063","2912","5111","2956","True","918","Hoshangabad"
"modlu_kalan","168,96,192","1109","1990,1229 -> 2037,1275","1990","1229","2037","1275","True","529","Plock"
"modlu_kalan","168,96,42","770","5664,2728 -> 5702,2762","5664","2728","5702","2762","True","850","Bokainagar"
"modlu_kalan","168,96,87","1187","2301,619 -> 2341,675","2301","619","2341","675","True","174","SORTAVALA"
"modlu_kalan","168,99,157","303","1764,1851 -> 1789,1892","1764","1851","1789","1892","True","459","Veglia"
"modlu_kalan","168,99,52","415","2166,943 -> 2197,967","2166","943","2197","967","True","104","RIGA"
"modlu_kalan","168,99,7","1204","5683,2617 -> 5734,2651","5683","2617","5734","2651","True","814","Manikuta"
"modlu_kalan","169,0,202","1726","4773,2653 -> 4842,2695","4773","2653","4842","2695","True","1349","Vikramapura"
"modlu_kalan","169,0,52","1192","690,788 -> 744,819","690","788","744","819","True","1704","GAIRLOCH"
"modlu_kalan","169,102,132","1039","784,1977 -> 829,2019","784","1977","829","2019","True","1809","LIZARRA"
"modlu_kalan","169,102,177","621","2763,1068 -> 2878,1125","2763","1068","2878","1125","True","1099","river_oka"
"modlu_kalan","169,102,27","432","995,1500 -> 1020,1529","995","1500","1020","1529","True","2330","VERNON"
"modlu_kalan","169,105,142","563","5272,2913 -> 5297,2944","5272","2913","5297","2944","True","922","Pali"
"modlu_kalan","169,105,197","301","784,967 -> 801,1000","784","967","801","1000","True","1739","BIGGAR"
"modlu_kalan","169,105,92","12494","3114,3165 -> 3278,3357","3114","3165","3278","3357","True","1384","SÄá¸¥il Ê¿AsÄ«r"
"modlu_kalan","169,108,162","343","740,1150 -> 758,1178","740","1150","758","1178","True","1669","LLANDUDNO"
"modlu_kalan","169,108,57","504","5148,2696 -> 5240,2753","5148","2696","5240","2753","True","1314","river_ganges"
"modlu_kalan","169,111,22","1100","5605,2641 -> 5641,2693","5605","2641","5641","2693","True","1244","Kamatapur"
"modlu_kalan","169,111,227","560","880,1086 -> 913,1116","880","1086","913","1116","True","1599","RIPON"
"modlu_kalan","169,111,77","1223","573,2197 -> 621,2244","573","2197","621","2244","True","1954","CACERES"
"modlu_kalan","169,114,192","199","928,1287 -> 943,1306","928","1287","943","1306","True","1529","GORE"
"modlu_kalan","169,114,42","600","997,2035 -> 1023,2070","997","2035","1023","2070","True","1884","BALAGUER"
"modlu_kalan","169,114,87","1736","4750,2863 -> 4810,2907","4750","2863","4810","2907","True","1174","Candravati"
"modlu_kalan","169,117,157","581","1086,1601 -> 1122,1629","1086","1601","1122","1629","True","2341","CHATEAU-RENARD"
"modlu_kalan","169,117,52","420","2649,1077 -> 2687,1156","2649","1077","2687","1156","True","1104","river_oka"
"modlu_kalan","169,117,7","788","662,1972 -> 714,1996","662","1972","714","1996","True","1814","AMAYA"
"modlu_kalan","169,12,12","2387","4739,1762 -> 4802,1821","4739","1762","4802","1821","True","1424","Suyab"
"modlu_kalan","169,12,162","2368","1447,2662 -> 1550,2706","1447","2662","1550","2706","True","1069","Chott el Djerid"
"modlu_kalan","169,12,19","659","2132,2166 -> 2170,2209","2132","2166","2170","2209","True","3639","Devol"
"modlu_kalan","169,12,217","917","473,2235 -> 506,2278","473","2235","506","2278","True","1779","MONTEMOR"
"modlu_kalan","169,120,17","359","5492,3008 -> 5518,3030","5492","3008","5518","3030","True","928","Konarak"
"modlu_kalan","169,120,222","33662","3800,3341 -> 4086,3519","3800","3341","4086","3519","True","1389","sea_arabian_sea"
"modlu_kalan","169,120,72","784","734,887 -> 794,910","734","887","794","910","True","1744","ABERFELDY"
"modlu_kalan","169,123,187","472","5668,2776 -> 5703,2806","5668","2776","5703","2806","True","1319","Bikrampur"
"modlu_kalan","169,123,37","212","709,1140 -> 732,1157","709","1140","732","1157","True","1674","HOLYHEAD"
"modlu_kalan","169,126,152","960","5351,2921 -> 5402,2965","5351","2921","5402","2965","True","1249","Sambalpur"
"modlu_kalan","169,126,2","667","852,1200 -> 885,1234","852","1200","885","1234","True","1604","COVENTRY"
"modlu_kalan","169,126,207","952","735,2221 -> 786,2254","735","2221","786","2254","True","1959","QUINTANAR"
"modlu_kalan","169,129,172","911","825,2002 -> 871,2041","825","2002","871","2041","True","1889","TAFALLA"
"modlu_kalan","169,129,217","1014","4787,2399 -> 4831,2441","4787","2399","4831","2441","True","1179","Sakala"
"modlu_kalan","169,129,67","276","952,1245 -> 975,1260","952","1245","975","1260","True","1534","CAMBRIDGE"
"modlu_kalan","169,132,137","699","526,1982 -> 555,2019","526","1982","555","2019","True","1819","MONFORTE DE LEMOS"
"modlu_kalan","169,132,182","2657","2534,1146 -> 2592,1228","2534","1146","2592","1228","True","933","Roslavl"
"modlu_kalan","169,135,147","493","2072,2028 -> 2105,2070","2072","2028","2105","2070","True","1039","BALKAN MOUNTAINS"
"modlu_kalan","169,135,202","595","465,2336 -> 498,2362","465","2336","498","2362","True","1749","OURIQUE"
"modlu_kalan","169,135,97","7958","3683,2803 -> 3829,2906","3683","2803","3829","2906","True","1394","sea_persian_gulf"
"modlu_kalan","169,138,167","469","793,1002 -> 828,1023","793","1002","828","1023","True","1679","ANNAN"
"modlu_kalan","169,138,62","637","5687,2756 -> 5717,2793","5687","2756","5717","2793","True","1324","Suvarnagram"
"modlu_kalan","169,141,132","1401","861,979 -> 906,1028","861","979","906","1028","True","1609","MONKCHESTER"
"modlu_kalan","169,141,27","1162","5187,3015 -> 5223,3061","5187","3015","5223","3061","True","1254","Vairagara"
"modlu_kalan","169,141,82","1050","792,2210 -> 831,2259","792","2210","831","2259","True","1964","ALCAZAR"
"modlu_kalan","169,144,197","538","918,1235 -> 952,1262","918","1235","952","1262","True","1539","AMPTHILL"
"modlu_kalan","169,144,47","645","607,2043 -> 636,2081","607","2043","636","2081","True","1894","ZAMORA"
"modlu_kalan","169,144,92","985","4939,2967 -> 4982,3002","4939","2967","4982","3002","True","1184","Khargone"
"modlu_kalan","169,147,12","608","589,1988 -> 623,2015","589","1988","623","2015","True","1824","VILLABLINO"
"modlu_kalan","169,147,57","528","5050,3593 -> 5080,3625","5050","3593","5080","3625","True","1114","Mahoyadapuram"
"modlu_kalan","169,15,182","1599","740,812 -> 796,863","740","812","796","863","True","1709","INVERNESS"
"modlu_kalan","169,15,77","1821","4792,2682 -> 4846,2730","4792","2682","4846","2730","True","1354","Nagauda"
"modlu_kalan","169,150,22","665","2319,2105 -> 2374,2139","2319","2105","2374","2139","True","1044","BALKAN MOUNTAINS"
"modlu_kalan","169,150,227","20667","4760,3204 -> 4931,3420","4760","3204","4931","3420","True","1399","Koá¹…kaá¹‡a KarÄvaá¸·i"
"modlu_kalan","169,150,77","201","434,2251 -> 451,2270","434","2251","451","2270","True","1754","LISBOA"
"modlu_kalan","169,153,192","3147","4859,756 -> 4951,813","4859","756","4951","813","True","1329","Ket"
"modlu_kalan","169,153,42","686","697,1016 -> 741,1044","697","1016","741","1044","True","1684","WIGTOWN"
"modlu_kalan","169,156,157","1024","5057,3071 -> 5105,3108","5057","3071","5105","3108","True","1259","Vatsagulma"
"modlu_kalan","169,156,212","591","914,2262 -> 941,2296","914","2262","941","2296","True","1969","ALMANSA"
"modlu_kalan","169,156,7","1050","5370,1770 -> 5464,1792","5370","1770","5464","1792","True","1614","TIANSHAN"
"modlu_kalan","169,159,177","570","738,2056 -> 774,2083","738","2056","774","2083","True","1899","SAN ESTEBAN"
"modlu_kalan","169,159,222","802","4909,3031 -> 4946,3062","4909","3031","4946","3062","True","1189","Amalner"
"modlu_kalan","169,159,72","667","855,1315 -> 879,1359","855","1315","879","1359","True","1544","WINCHESTER"
"modlu_kalan","169,162,142","1207","559,2097 -> 597,2147","559","2097","597","2147","True","1829","CIDUAD RODRIGO"
"modlu_kalan","169,162,187","851","5249,3423 -> 5281,3460","5249","3423","5281","3460","True","1119","Kanchipuram"
"modlu_kalan","169,162,37","518","1364,522 -> 1617,775","1364","522","1617","775","True","1474","SOUTH NORWAY LAKES"
"modlu_kalan","169,165,152","2997","3619,3692 -> 3699,3758","3619","3692","3699","3758","True","1049","OGADEN_DESERT"
"modlu_kalan","169,165,2","10523","5228,3507 -> 5359,3675","5228","3507","5359","3675","True","1404","sea_palk_bay"
"modlu_kalan","169,165,207","826","466,2098 -> 499,2134","466","2098","499","2134","True","1759","AVEIRO"
"modlu_kalan","169,168,172","583","636,924 -> 683,969","636","924","683","969","True","1689","ISLAY"
"modlu_kalan","169,168,67","401","3260,3502 -> 3275,3539","3260","3502","3275","3539","True","1334","DANAKIL_HILLS"
"modlu_kalan","169,171,137","554","893,1150 -> 927,1172","893","1150","927","1172","True","1619","NEWARK"
"modlu_kalan","169,171,32","692","4840,3037 -> 4879,3070","4840","3037","4879","3070","True","1264","Nandurbar"
"modlu_kalan","169,171,87","661","807,2350 -> 836,2382","807","2350","836","2382","True","1974","BAZA"
"modlu_kalan","169,174,202","249","861,1363 -> 888,1379","861","1363","888","1379","True","1549","CARISBROOKE"
"modlu_kalan","169,174,52","680","665,1988 -> 706,2017","665","1988","706","2017","True","1904","SEDANO"
"modlu_kalan","169,174,97","534","4891,3020 -> 4931,3041","4891","3020","4931","3041","True","1194","Sindkheda"
"modlu_kalan","169,177,17","903","575,2233 -> 618,2263","575","2233","618","2263","True","1834","MERIDA"
"modlu_kalan","169,177,62","665","4921,3364 -> 4962,3427","4921","3364","4962","3427","True","1124","Honnore"
"modlu_kalan","169,18,147","936","802,1089 -> 848,1120","802","1089","848","1120","True","1639","LANCASTER"
"modlu_kalan","169,18,42","1419","5198,2703 -> 5252,2745","5198","2703","5252","2745","True","1284","Manikpur"
"modlu_kalan","169,18,97","1100","603,2313 -> 650,2350","603","2313","650","2350","True","1994","CANTILLANA"
"modlu_kalan","169,180,132","16926","5400,3031 -> 5566,3234","5400","3031","5566","3234","True","1409","sea_bay_of_bengal"
