"subset_name","rgb","pixel_count","bbox","min_x","min_y","max_x","max_y","definition_found","source_id","source_name"
"orijinal_dogu","128,221,134","3422","7854,903 -> 7951,967","7854","903","7951","967","True","11877","EMan_Boli"
"orijinal_dogu","128,240,140","974","6621,1870 -> 6679,1895","6621","1870","6679","1895","True","10172","b_jinzhou_fenxi"
"orijinal_dogu","128,3,163","914","7041,2137 -> 7104,2166","7041","2137","7104","2166","True","8943","b_shuzhou_tongcheng"
"orijinal_dogu","128,32,163","3413","7978,935 -> 8046,1013","7978","935","8046","1013","True","11892","FIC_EMan_Yerenhe"
"orijinal_dogu","128,32,57","550","6581,2399 -> 6601,2445","6581","2399","6601","2445","True","13237",""
"orijinal_dogu","128,92,89","854","7184,2074 -> 7229,2104","7184","2074","7229","2104","True","10338","b_xuanzhou_liyang"
"orijinal_dogu","128,96,153","2513","6993,943 -> 7077,1001","6993","943","7077","1001","True","11641","FIC_Amur_Xinganling"
"orijinal_dogu","129,125,152","686","7335,2205 -> 7375,2233","7335","2205","7375","2233","True","10291","b_taizhou_linhai"
"orijinal_dogu","129,125,153","1062","6812,4033 -> 6873,4081","6812","4033","6873","4081","True","11336","JAV_Cirebon"
"orijinal_dogu","129,133,193","892","7177,2136 -> 7224,2169","7177","2136","7224","2169","True","8847","b_xuanzhou_ningguo"
"orijinal_dogu","129,142,130","3246","7903,783 -> 7978,866","7903","783","7978","866","True","12479","FIC_EMan_Bolon"
"orijinal_dogu","129,168,150","627","7431,3374 -> 7488,3416","7431","3374","7488","3416","True","11088","PHI_Tawi_Tawi"
"orijinal_dogu","129,207,33","1250","6187,2765 -> 6231,2820","6187","2765","6231","2820","True","12540","Chiang Coeng"
"orijinal_dogu","129,226,165","230","6480,3688 -> 6504,3703","6480","3688","6504","3703","True","11397","MAL_Tumasik"
"orijinal_dogu","129,241,24","1060","6471,1785 -> 6511,1818","6471","1785","6511","1818","True","10100","b_xiazhou_dejing"
"orijinal_dogu","13,102,63","274","7674,2382 -> 7730,2407","7674","2382","7730","2407","True","10646","Nakajan/Nakagami"
"orijinal_dogu","13,12,175","916","6730,2302 -> 6767,2337","6730","2302","6767","2337","True","10028","b_langzhou_wuling"
"orijinal_dogu","13,127,240","10981","6403,3330 -> 6557,3460","6403","3330","6557","3460","True","12732","sea_gulf_of_siam"
"orijinal_dogu","13,2,242","359","8464,1441 -> 8488,1464","8464","1441","8488","1464","True","10773","Motoyoshi"
"orijinal_dogu","13,215,220","784","6796,2649 -> 6835,2692","6796","2649","6835","2692","True","13265",""
"orijinal_dogu","13,23,236","768","6286,1938 -> 6325,1967","6286","1938","6325","1967","True","12351","CirQF_Suirongbao"
"orijinal_dogu","13,249,23","984","6494,1971 -> 6524,2024","6494","1971","6524","2024","True","10140","b_fanzhou_shengping"
"orijinal_dogu","13,26,232","8985","7322,1549 -> 7456,1659","7322","1549","7456","1659","True","12605","sea_korean_bay"
"orijinal_dogu","13,35,12","2781","7848,1085 -> 7926,1149","7848","1085","7926","1149","True","11899","EMan_Ningzhou"
"orijinal_dogu","13,35,37","429","6339,2842 -> 6361,2877","6339","2842","6361","2877","True","12867","Yunnan_Mountains"
"orijinal_dogu","13,38,7","865","6998,4053 -> 7036,4092","6998","4053","7036","4092","True","11352","JAV_Anjukladang"
"orijinal_dogu","13,53,34","4371","8005,518 -> 8116,599","8005","518","8116","599","True","12463","FIC_EMan_Amgun"
"orijinal_dogu","13,66,66","947","6731,2440 -> 6781,2476","6731","2440","6781","2476","True","8953","b_tanzhou_tanzhou"
"orijinal_dogu","13,73,76","217","7440,3310 -> 7489,3358","7440","3310","7489","3358","True","11087","PHI_Pangutaran"
"orijinal_dogu","130,107,125","1677","6103,2700 -> 6153,2764","6103","2700","6153","2764","True","10897","Wa"
"orijinal_dogu","130,111,67","539","7741,4063 -> 7778,4091","7741","4063","7778","4091","True","11387","IDO_Insana"
"orijinal_dogu","130,133,85","839","6930,2206 -> 7038,2246","6930","2206","7038","2246","True","10458","river_yangtze"
"orijinal_dogu","130,137,45","366","7725,1643 -> 7748,1669","7725","1643","7748","1669","True","12919","korea_mountains"
"orijinal_dogu","130,146,6","1316","6374,2266 -> 6427,2305","6374","2266","6427","2305","True","9720","b_zizhou_feiniao"
"orijinal_dogu","130,161,255","1787","6506,3109 -> 6568,3155","6506","3109","6568","3155","True","10936","Choam_Khsant"
"orijinal_dogu","130,200,240","7774","7298,2090 -> 7461,2166","7298","2090","7461","2166","True","12622","sea_hangzhou_bay"
"orijinal_dogu","130,201,172","1108","6445,3832 -> 6506,3860","6445","3832","6506","3860","True","11289","SUM_Jamongas"
"orijinal_dogu","130,23,42","2722","6793,1115 -> 6885,1169","6793","1115","6885","1169","True","11625","FIC_Mong_Kharbuir"
"orijinal_dogu","130,234,67","771","7935,1857 -> 7971,1906","7935","1857","7971","1906","True","10523","Kunisaki"
"orijinal_dogu","130,60,3","1419","6931,1507 -> 6979,1546","6931","1507","6979","1546","True","12427","CirLZJ_Jianting"
"orijinal_dogu","130,63,117","535","6424,1892 -> 6465,1912","6424","1892","6465","1912","True","10118","b_huanzhou_luoyuan"
"orijinal_dogu","130,80,130","2115","6559,1180 -> 6657,1217","6559","1180","6657","1217","True","11564","FIC_Mong_Zovkerulen"
"orijinal_dogu","130,86,115","936","6243,2384 -> 6295,2431","6243","2384","6295","2431","True","10198","b_wudeng_tribe"
"orijinal_dogu","131,132,115","2812","6962,3618 -> 7076,3680","6962","3618","7076","3680","True","11114","BOR_Tanah_Taman"
"orijinal_dogu","131,135,91","799","6831,1602 -> 6885,1631","6831","1602","6885","1631","True","12405","CirLXJ_Jinshan"
"orijinal_dogu","131,140,7","827","7222,1985 -> 7258,2029","7222","1985","7258","2029","True","8932","b_yangzhou_hailing"
"orijinal_dogu","131,144,18","353","8187,1741 -> 8200,1778","8187","1741","8200","1778","True","10606","Kawachi"
"orijinal_dogu","131,196,55","1214","8374,1530 -> 8416,1573","8374","1530","8416","1573","True","10712","Aizu"
"orijinal_dogu","131,211,167","2004","6572,1611 -> 6629,1664","6572","1611","6629","1664","True","12393","CirLXJ_Heishabao"
"orijinal_dogu","131,252,224","1706","7360,3088 -> 7445,3161","7360","3088","7445","3161","True","11043","PHI_Taytay"
"orijinal_dogu","131,27,232","11595","6913,2621 -> 7114,2749","6913","2621","7114","2749","True","12750","sea_south_china"
"orijinal_dogu","131,52,106","419","6357,2120 -> 6393,2142","6357","2120","6393","2142","True","10265","b_chengzhou_tonggu"
"orijinal_dogu","131,66,163","2576","7714,1261 -> 7805,1314","7714","1261","7805","1314","True","11850","FIC_Liao_Huanghekou"
"orijinal_dogu","131,67,114","246","8174,1759 -> 8191,1779","8174","1759","8191","1779","True","10601","ÅŒTORI"
"orijinal_dogu","131,92,131","968","6628,2294 -> 6680,2325","6628","2294","6680","2325","True","13147","b_xizhou_3"
"orijinal_dogu","132,107,54","2210","7379,1181 -> 7446,1232","7379","1181","7446","1232","True","11813","Liao_Mozhou"
"orijinal_dogu","132,110,78","1954","6656,3151 -> 6708,3201","6656","3151","6708","3201","True","11000","Ea_Sup"
"orijinal_dogu","132,116,26","1500","7710,3523 -> 7769,3584","7710","3523","7769","3584","True","11213","SUL_Wenang"
"orijinal_dogu","132,119,122","734","6489,3656 -> 6522,3694","6489","3656","6522","3694","True","11399","MAL_Penawar"
"orijinal_dogu","132,126,244","10677","7215,2478 -> 7406,2577","7215","2478","7406","2577","True","12624","sea_taiwan_strait"
"orijinal_dogu","132,137,110","2164","7446,1211 -> 7516,1269","7446","1211","7516","1269","True","11819","FIC_Liao_Longfengshan"
"orijinal_dogu","132,145,106","1011","6375,1798 -> 6409,1839","6375","1798","6409","1839","True","13096","b_youzhou_guiren_south"
"orijinal_dogu","132,206,189","1369","7660,3577 -> 7736,3621","7660","3577","7736","3621","True","11212","SUL_Bolaang"
"orijinal_dogu","132,229,43","1122","7257,2248 -> 7295,2293","7257","2248","7295","2293","True","8833","b_chuzhou_lishui"
"orijinal_dogu","132,238,83","827","7027,1848 -> 7068,1888","7027","1848","7068","1888","True","8867","b_yizhou_xintai"
"orijinal_dogu","132,45,74","970","6211,3309 -> 6245,3365","6211","3309","6245","3365","True","11434","THAI_Chumpon"
"orijinal_dogu","132,55,14","1816","7599,1342 -> 7657,1389","7599","1342","7657","1389","True","11839","FIC_Liao_Helong"
"orijinal_dogu","132,64,63","1037","6944,1596 -> 6993,1625","6944","1596","6993","1625","True","12419","CirLZJ_Luanhe"
"orijinal_dogu","132,76,87","794","6453,3053 -> 6505,3086","6453","3053","6505","3086","True","11439","Phon_Sai"
"orijinal_dogu","132,93,60","1722","6164,2733 -> 6215,2793","6164","2733","6215","2793","True","11471","Moeng Cae"
"orijinal_dogu","133,112,227","265","8278,1728 -> 8307,1752","8278","1728","8307","1752","True","10748","Atsumi"
"orijinal_dogu","133,164,180","763","6614,2010 -> 6651,2045","6614","2010","6651","2045","True","10257","b_guozhou_hongnong"
"orijinal_dogu","133,167,165","534","7147,2192 -> 7186,2215","7147","2192","7186","2215","True","10369","b_shezhou_taiping"
"orijinal_dogu","133,213,233","423","7986,1800 -> 8018,1824","7986","1800","8018","1824","True","10576","Itsukushima"
"orijinal_dogu","133,226,206","1653","6023,2568 -> 6067,2616","6023","2568","6067","2616","True","10981","Sumpra_Bum"
"orijinal_dogu","133,242,87","2632","7867,733 -> 7933,799","7867","733","7933","799","True","12477","FIC_EMan_Bureya"
"orijinal_dogu","133,28,119","353","7898,1900 -> 7921,1920","7898","1900","7921","1920","True","10533","Mii"
"orijinal_dogu","134,131,147","2298","7570,1301 -> 7626,1358","7570","1301","7626","1358","True","11833","Liao_Luzhou"
"orijinal_dogu","134,17,229","579","6631,2385 -> 6652,2427","6631","2385","6652","2427","True","9834","b_jinzhou_weiyang"
"orijinal_dogu","134,177,64","45","6860,2134 -> 6868,2142","6860","2134","6868","2142","True","13196",""
"orijinal_dogu","134,183,171","907","7239,3350 -> 7274,3387","7239","3350","7274","3387","True","11162","BOR_Ranau"
"orijinal_dogu","134,187,49","1374","8508,1119 -> 8563,1162","8508","1119","8563","1162","True","10790","Kushiro"
"orijinal_dogu","134,221,150","489","6775,2692 -> 6797,2726","6775","2692","6797","2726","True","8914","b_bianzhou_shilong"
"orijinal_dogu","134,226,236","13148","7322,2668 -> 7422,2844","7322","2668","7422","2844","True","12626","sea_west_philippine"
"orijinal_dogu","134,39,220","653","6246,2356 -> 6276,2403","6246","2356","6276","2403","True","10199","b_nuozuo_nuozuo"
"orijinal_dogu","134,39,66","2814","6178,1292 -> 6254,1361","6178","1292","6254","1361","True","11531","FIC_Mong_Elskhol"
"orijinal_dogu","134,51,4","507","5962,3000 -> 6002,3092","5962","3000","6002","3092","True","8608","river_irrawaddy"
"orijinal_dogu","134,69,199","8626","6231,1764 -> 6358,1904","6231","1764","6358","1904","True","8543","GOBI DESERT"
"orijinal_dogu","134,78,44","823","5805,3324 -> 5819,3445","5805","3324","5819","3445","True","8688","sea_bay_of_bengal"
"orijinal_dogu","134,8,163","1107","6244,3637 -> 6287,3678","6244","3637","6287","3678","True","11262","SUM_Tanjung"
"orijinal_dogu","134,90,155","1118","6425,2759 -> 6475,2807","6425","2759","6475","2807","True","11445","Son_La"
"orijinal_dogu","135,0,149","1064","6258,2082 -> 6296,2133","6258","2082","6296","2133","True","9443","Jone"
"orijinal_dogu","135,102,179","522","7444,1560 -> 7475,1588","7444","1560","7475","1588","True","9898","Goryeo_Bukgye_Yonggang"
"orijinal_dogu","135,107,38","305","8064,1732 -> 8089,1753","8064","1732","8089","1753","True","10590","Mashima"
"orijinal_dogu","135,114,139","1479","5879,2785 -> 5921,2849","5879","2785","5921","2849","True","9623","Mingiu"
"orijinal_dogu","135,114,89","540","7609,1750 -> 7650,1779","7609","1750","7650","1779","True","9953","Goryeo_Jeolla_Jeonju"
"orijinal_dogu","135,117,204","1708","5879,2847 -> 5931,2909","5879","2847","5931","2909","True","9553","Tantkyitaung"
"orijinal_dogu","135,117,54","899","7526,1538 -> 7567,1574","7526","1538","7567","1574","True","9903","Goryeo_Bukgye_Yangam"
"orijinal_dogu","135,12,164","706","7630,1611 -> 7667,1642","7630","1611","7667","1642","True","9880","Goryeo_Gyoju_Chunju"
"orijinal_dogu","135,129,14","242","6095,3070 -> 6111,3091","6095","3070","6111","3091","True","9628","Muttina"
"orijinal_dogu","135,130,175","2412","7683,1143 -> 7775,1195","7683","1143","7775","1195","True","11871","EMan_Jixi"
"orijinal_dogu","135,132,79","528","5987,2825 -> 6025,2847","5987","2825","6025","2847","True","9558","Taungbyon"
"orijinal_dogu","135,139,173","985","6324,3586 -> 6376,3622","6324","3586","6376","3622","True","11421","MAL_Kelang"
"orijinal_dogu","135,144,144","961","5942,3084 -> 5988,3150","5942","3084","5988","3150","True","9633","Myaungmya"
"orijinal_dogu","135,147,209","1035","5892,2904 -> 5935,2938","5892","2904","5935","2938","True","9563","Salin"
"orijinal_dogu","135,147,59","623","7456,1600 -> 7493,1627","7456","1600","7493","1627","True","9913","Goryeo_Seohae_Anak"
"orijinal_dogu","135,155,48","72","7751,3298 -> 7757,3311","7751","3298","7757","3311","True","12498","IMPASSABLE Philippines Mindanao Mountains 4"
"orijinal_dogu","135,156,204","792","6089,2401 -> 6118,2444","6089","2401","6118","2444","True","9353","Dewu"
"orijinal_dogu","135,159,169","1390","5992,2375 -> 6044,2433","5992","2375","6044","2433","True","9283","Kagong"
"orijinal_dogu","135,159,19","695","6038,2984 -> 6075,3023","6038","2984","6075","3023","True","9638","Shwegyin"
"orijinal_dogu","135,159,224","459","7637,1775 -> 7658,1803","7637","1775","7658","1803","True","9962","Goryeo_Jeolla_Imsil"
"orijinal_dogu","135,162,189","577","7427,1607 -> 7462,1637","7427","1607","7462","1637","True","9916","Goryeo_Seohae_Pungju"
"orijinal_dogu","135,162,84","613","5956,2812 -> 5989,2839","5956","2812","5989","2839","True","9568","Sagaing"
"orijinal_dogu","135,166,209","408","6680,2863 -> 6700,2888","6680","2863","6700","2888","True","12939","Hainan"
"orijinal_dogu","135,174,149","1577","5979,2709 -> 6016,2777","5979","2709","6016","2777","True","9643","Takon"
"orijinal_dogu","135,174,99","392","7668,1823 -> 7699,1854","7668","1823","7699","1854","True","9965","Goryeo_Jeolla_Heungyang"
"orijinal_dogu","135,177,214","732","5963,2894 -> 6010,2924","5963","2894","6010","2924","True","9573","Binnaka"
"orijinal_dogu","135,18,194","1192","7418,2527 -> 7501,2584","7418","2527","7501","2584","True","9849","Taiwan_Pingtung"
"orijinal_dogu","135,180,29","494","7715,1619 -> 7751,1647","7715","1619","7751","1647","True","9858","Goryeo_Donggye_Myeongju"
"orijinal_dogu","135,186,59","1242","6650,2672 -> 6716,2701","6650","2672","6716","2701","True","9815","Lingnan_Qinzhou_Lingshan"
"orijinal_dogu","135,192,194","434","7602,1622 -> 7634,1644","7602","1622","7634","1644","True","9923","Goryeo_Yanggwan_Bukju"
"orijinal_dogu","135,192,89","368","5861,2925 -> 5886,2945","5861","2925","5886","2945","True","9578","Mrauk_U"
"orijinal_dogu","135,195,159","693","7615,1540 -> 7648,1575","7615","1540","7648","1575","True","9864","Goryeo_Donggye_Heupgok"
"orijinal_dogu","135,201,189","725","6626,2694 -> 6660,2732","6626","2694","6660","2732","True","9816","Lingnan_Qinzhou_Gusendong"
"orijinal_dogu","135,206,123","771","8432,1488 -> 8459,1532","8432","1488","8459","1532","True","10716","Adachi"
"orijinal_dogu","135,207,219","1293","5820,2880 -> 5861,2923","5820","2880","5861","2923","True","9583","Thabeik_Taung"
"orijinal_dogu","135,207,69","637","7659,1648 -> 7704,1678","7659","1648","7704","1678","True","9926","Goryeo_Yanggwan_Wonju"
"orijinal_dogu","135,210,34","457","7664,1606 -> 7689,1632","7664","1606","7689","1632","True","9870","Goryeo_Gyoju_Inje"
"orijinal_dogu","135,219,255","1558","6089,2926 -> 6142,2972","6089","2926","6142","2972","True","11494","Pai"
"orijinal_dogu","135,229,223","434","6544,2799 -> 6573,2821","6544","2799","6573","2821","True","10845","Kien_Xuong"
"orijinal_dogu","135,24,224","1300","6012,2931 -> 6059,2995","6012","2931","6059","2995","True","9593","Toungoo"
"orijinal_dogu","135,24,74","610","7625,1688 -> 7671,1711","7625","1688","7671","1711","True","9934","Goryeo_Yanggwan_Goeju"
"orijinal_dogu","135,255,251","1091","6136,2929 -> 6173,2977","6136","2929","6173","2977","True","11450","Chiang_Mai"
"orijinal_dogu","135,27,39","397","7654,1644 -> 7690,1660","7654","1644","7690","1660","True","9881","Goryeo_Gyoju_Hoengcheon"
"orijinal_dogu","135,27,84","958","5961,2503 -> 6009,2546","5961","2503","6009","2546","True","9168","Hawai"
"orijinal_dogu","135,29,13","2312","7646,1248 -> 7734,1301","7646","1248","7734","1301","True","11852","FIC_Liao_Tongan"
"orijinal_dogu","135,30,154","2890","6201,2124 -> 6280,2188","6201","2124","6280","2188","True","9453","Zoige"
"orijinal_dogu","135,31,20","1522","7025,1479 -> 7069,1528","7025","1479","7069","1528","True","11753","Liao_Jianzhou"
"orijinal_dogu","135,36,34","37391","6177,1325 -> 6486,1558","6177","1325","6486","1558","True","9668","IMPASSABLE CENTRAL GOBI 3"
"orijinal_dogu","135,39,127","204","7471,2985 -> 7497,3015","7471","2985","7497","3015","True","12497","IMPASSABLE Philippines Mindoro Mountains 1"
"orijinal_dogu","135,39,204","467","7620,1727 -> 7646,1752","7620","1727","7646","1752","True","9938","Goryeo_Yanggwan_Yeonsan"
"orijinal_dogu","135,39,99","509","6025,3067 -> 6054,3098","6025","3067","6054","3098","True","9598","Dagon"
"orijinal_dogu","135,42,169","699","7509,1493 -> 7541,1526","7509","1493","7541","1526","True","9883","Goryeo_Bukgye_Yeongwon"
"orijinal_dogu","135,42,64","847","6236,1955 -> 6271,1997","6236","1955","6271","1997","True","9528","Yongdeng"
"orijinal_dogu","135,51,59","1769","6117,2455 -> 6167,2515","6117","2455","6167","2515","True","9318","Gyaitang"
"orijinal_dogu","135,57,194","2451","6208,1863 -> 6283,1925","6208","1863","6283","1925","True","9533","Chaganbulage"
"orijinal_dogu","135,57,44","422","7457,1519 -> 7487,1543","7457","1519","7487","1543","True","9896","Goryeo_Bukgye_Wiju"
"orijinal_dogu","135,57,89","1209","5977,2428 -> 6035,2476","5977","2428","6035","2476","True","9178","Goyu"
"orijinal_dogu","135,6,29","815","5875,2709 -> 5911,2750","5875","2709","5911","2750","True","9658","Thaungdut"
"orijinal_dogu","135,60,159","848","6209,2241 -> 6251,2280","6209","2241","6251","2280","True","9463","Barkam"
"orijinal_dogu","135,60,9","691","6548,2649 -> 6589,2676","6548","2649","6589","2676","True","9839","Lingnan_Taiping_Taiping"
"orijinal_dogu","135,65,140","717","7621,2965 -> 7660,2999","7621","2965","7660","2999","True","11029","PHI_Ibat"
"orijinal_dogu","135,72,69","873","6418,1657 -> 6451,1693","6418","1657","6451","1693","True","9538","Wuyuan"
"orijinal_dogu","135,75,139","1117","6551,2697 -> 6605,2729","6551","2697","6605","2729","True","9845","Lingnan_Siming_Silingzhou"
"orijinal_dogu","135,81,64","934","6201,2416 -> 6243,2474","6201","2416","6243","2474","True","9328","Gyezil"
"orijinal_dogu","135,84,84","440","7625,1669 -> 7659,1698","7625","1669","7659","1698","True","9948","Goryeo_Yanggwan_Jukju"
"orijinal_dogu","135,86,37","736","6774,1590 -> 6831,1622","6774","1590","6831","1622","True","12404","CirLXJ_Wangyun"
"orijinal_dogu","135,87,49","457","7437,1524 -> 7462,1553","7437","1524","7462","1553","True","9894","Goryeo_Bukgye_Taeju"
"orijinal_dogu","135,9,199","556","7677,1665 -> 7705,1691","7677","1665","7705","1691","True","9932","Goryeo_Yanggwan_Jecheon"
"orijinal_dogu","135,9,94","1280","5966,2985 -> 6020,3022","5966","2985","6020","3022","True","9588","Sriksetra"
"orijinal_dogu","135,92,0","1786","6477,2033 -> 6541,2083","6477","2033","6541","2083","True","10151","b_jingzhao_haozhi"
"orijinal_dogu","135,96,194","608","6195,2302 -> 6226,2333","6195","2302","6226","2333","True","9333","Rongzhag"
"orijinal_dogu","136,114,150","2124","6537,1211 -> 6613,1254","6537","1211","6613","1254","True","11561","FIC_Mong_Kanchuku"
"orijinal_dogu","136,126,180","468","8313,1700 -> 8341,1726","8313","1700","8341","1726","True","10688","Suchi"
"orijinal_dogu","136,130,241","884","6495,2137 -> 6537,2183","6495","2137","6537","2183","True","9765","b_yangzhou_xixiang"
"orijinal_dogu","136,153,44","1418","5952,2544 -> 6007,2580","5952","2544","6007","2580","True","10488","Patkai Hills"
"orijinal_dogu","136,163,125","429","6596,2983 -> 6635,3001","6596","2983","6635","3001","True","10836","Ma_Linh"
"orijinal_dogu","136,168,147","2111","6358,1301 -> 6413,1357","6358","1301","6413","1357","True","11542","FIC_Mong_Tarhanalin"
"orijinal_dogu","136,189,129","539","7624,1794 -> 7657,1824","7624","1794","7657","1824","True","9967","Goryeo_Jeolla_Haeyang"
"orijinal_dogu","136,204,4","599","7740,1700 -> 7782,1725","7740","1700","7782","1725","True","9972","Goryeo_Gyeongsang_Yeju"
"orijinal_dogu","136,216,244","18180","7196,3025 -> 7421,3256","7196","3025","7421","3256","True","12628","sea_west_philippine"
"orijinal_dogu","136,235,25","678","6775,2274 -> 6848,2313","6775","2274","6848","2313","True","10460","river_yangtze"
"orijinal_dogu","136,26,131","746","6803,2531 -> 6826,2579","6803","2531","6826","2579","True","10273","b_hezhou_fuchuan"
"orijinal_dogu","136,27,232","37392","6752,2931 -> 6933,3286","6752","2931","6933","3286","True","12755","sea_south_china"
"orijinal_dogu","136,36,139","357","7711,1782 -> 7736,1815","7711","1782","7736","1815","True","9981","Goryeo_Gyeongsang_Jinju"
"orijinal_dogu","136,6,134","571","7737,1745 -> 7772,1768","7737","1745","7772","1768","True","9976","Goryeo_Gyeongsang_Cheongdo"
"orijinal_dogu","136,66,144","401","7688,1683 -> 7720,1704","7688","1683","7720","1704","True","9986","Goryeo_Gyeongsang_Giju"
"orijinal_dogu","136,81,19","773","7705,1723 -> 7742,1755","7705","1723","7742","1755","True","9991","Goryeo_Gyeongsang_Ilseon"
"orijinal_dogu","136,88,106","1007","6362,2683 -> 6433,2724","6362","2683","6433","2724","True","13267",""
"orijinal_dogu","136,92,115","1053","7298,2316 -> 7345,2357","7298","2316","7345","2357","True","10336","b_fuzhou_changxi"
"orijinal_dogu","136,96,149","404","7725,1748 -> 7750,1772","7725","1748","7750","1772","True","9994","Goryeo_Gyeongsang_Yeongsan"
"orijinal_dogu","137,100,66","843","6756,2017 -> 6802,2045","6756","2017","6802","2045","True","9792","b_ruzhou_xiangcheng"
"orijinal_dogu","137,103,239","269","7628,3805 -> 7648,3841","7628","3805","7648","3841","True","11187","SUL_Wowoni"
"orijinal_dogu","137,107,148","915","6993,1610 -> 7026,1650","6993","1610","7026","1650","True","9695","b_pingzhou_shicheng"
"orijinal_dogu","137,107,202","746","8294,1591 -> 8315,1640","8294","1591","8315","1640","True","10664","Azumi"
"orijinal_dogu","137,110,11","2530","6712,1409 -> 6791,1462","6712","1409","6791","1462","True","12572","GOBI_Kur_Chagan"
"orijinal_dogu","137,113,97","2501","7992,599 -> 8077,647","7992","599","8077","647","True","12464","FIC_EMan_Henkon"
"orijinal_dogu","137,124,182","857","6488,2096 -> 6520,2139","6488","2096","6520","2139","True","13066","b_jinzhou_pingli_west"
"orijinal_dogu","137,232,88","983","6787,2099 -> 6843,2123","6787","2099","6843","2123","True","13026","b_tangzhou_biyang_south"
"orijinal_dogu","137,255,180","1346","6252,2498 -> 6318,2531","6252","2498","6318","2531","True","10883","Jianchang_Qu"
"orijinal_dogu","137,27,236","22497","6855,3360 -> 7076,3548","6855","3360","7076","3548","True","12756","sea_south_china"
"orijinal_dogu","137,3,154","964","6796,2013 -> 6849,2045","6796","2013","6849","2045","True","10441","b_xuzhou_changshe"
"orijinal_dogu","137,62,65","1191","6508,2444 -> 6572,2498","6508","2444","6572","2498","True","10289","b_shiniu_shiniu"
"orijinal_dogu","137,75,30","1518","6624,1802 -> 6684,1839","6624","1802","6684","1839","True","10074","b_taiyuanfu_qingyuan"
"orijinal_dogu","138,170,168","423","7527,2966 -> 7551,2989","7527","2966","7551","2989","True","11033","PHI_Malindig"
"orijinal_dogu","138,208,184","511","8010,1833 -> 8043,1866","8010","1833","8043","1866","True","10506","Iyo"
"orijinal_dogu","138,217,93","345","6544,2420 -> 6567,2446","6544","2420","6567","2446","True","10003","b_yizhou_suiyang"
"orijinal_dogu","138,240,246","589","6313,1885 -> 6344,1918","6313","1885","6344","1918","True","12959","b_weizhou_mingsha_southwest"
"orijinal_dogu","139,126,236","18571","7718,2189 -> 7912,2369","7718","2189","7912","2369","True","12631","sea_philippine"
"orijinal_dogu","139,142,99","1276","6612,3992 -> 6663,4053","6612","3992","6663","4053","True","11309","SUM_Batu_Betil"
"orijinal_dogu","139,164,151","3395","7723,916 -> 7793,998","7723","916","7793","998","True","10493","FIC_Amur_Bira"
"orijinal_dogu","139,175,159","1485","7652,1297 -> 7688,1357","7652","1297","7688","1357","True","11831","FIC_Liao_Tumen"
"orijinal_dogu","139,179,39","1032","7163,2103 -> 7209,2142","7163","2103","7209","2142","True","10340","b_xuanzhou_xuancheng"
"orijinal_dogu","139,193,70","823","6555,1921 -> 6593,1957","6555","1921","6593","1957","True","10154","b_danzhou_yichuan"
"orijinal_dogu","139,195,244","1569","6974,1499 -> 7021,1551","6974","1499","7021","1551","True","11721","Liao_Dading"
"orijinal_dogu","139,232,129","878","6940,2108 -> 6976,2145","6940","2108","6976","2145","True","10254","b_guangzhou_yincheng"
"orijinal_dogu","139,26,202","910","6761,1840 -> 6804,1872","6761","1840","6804","1872","True","10180","b_cizhou_fuyang"
"orijinal_dogu","139,37,17","489","7948,1958 -> 7974,1984","7948","1958","7974","1984","True","10540","Koyu"
"orijinal_dogu","139,84,231","809","7021,2347 -> 7050,2389","7021","2347","7050","2389","True","13105","b_jizhou_luling_south"
"orijinal_dogu","14,1,48","1259","6562,1714 -> 6609,1752","6562","1714","6609","1752","True","13045","b_shuozhou_shanyang_west"
"orijinal_dogu","14,111,197","1222","6990,2599 -> 7037,2633","6990","2599","7037","2633","True","8900","b_xinzhou_guishan"
"orijinal_dogu","14,127,244","11040","6606,3687 -> 6750,3796","6606","3687","6750","3796","True","12733","sea_natuna"
"orijinal_dogu","14,182,45","1183","6664,2075 -> 6710,2130","6664","2075","6710","2130","True","10042","b_dengzhou_jutang"
"orijinal_dogu","14,207,49","663","6355,1964 -> 6387,1990","6355","1964","6387","1990","True","10113","b_yuanzhou_pinggao"
"orijinal_dogu","14,231,27","718","6992,2331 -> 7023,2370","6992","2331","7023","2370","True","9459","b_jizhou_xin_gan"
"orijinal_dogu","14,233,187","732","8417,1351 -> 8457,1377","8417","1351","8457","1377","True","10703","Nisattai/Ninohe"
"orijinal_dogu","14,234,43","1347","7572,3822 -> 7627,3859","7572","3822","7627","3859","True","11186","SUL_Kendari"
"orijinal_dogu","14,246,236","20281","7172,1567 -> 7382,1726","7172","1567","7382","1726","True","12606","sea_bohai_strait"
"orijinal_dogu","14,247,158","1005","7467,3882 -> 7504,3961","7467","3882","7504","3961","True","11171","SUL_Bantaeg"
"orijinal_dogu","14,48,99","1781","7632,1111 -> 7696,1152","7632","1111","7696","1152","True","11857","FIC_EMan_Hulilusean"
"orijinal_dogu","14,76,13","1119","6963,4066 -> 7003,4105","6963","4066","7003","4105","True","11350","JAV_Wwatan"
"orijinal_dogu","14,84,145","2725","6828,973 -> 6915,1033","6828","973","6915","1033","True","11620","FIC_Mong_Genhegol"
"orijinal_dogu","140,112,135","3376","6706,1211 -> 6795,1272","6706","1211","6795","1272","True","11578","FIC_Mong_Khargobi"
