"source_title_id","source_tier","canonical_title_id","canonical_tier","canonical_namespace","cluster_key","relation_type","rewrite_allowed","source_root_title","source_kingdom","source_duchy","source_county","source_file","source_title_path","status","notes","auto_candidate_title_id","auto_candidate_tier","auto_match_method","auto_source_province_count","auto_expected_source_province_count","auto_candidate_province_count","auto_overlap_count","auto_source_coverage","auto_candidate_coverage"
"c_hangzhou","c","c_hangzhou_china","c","mod","h_china > k_liangzhe > d_zhexi","contextual","yes","h_china","k_liangzhe","d_zhexi","c_hangzhou","02_china.txt","h_china > e_jingyang > k_liangzhe > d_zhexi > c_hangzhou","mapped","auto: mod_context_name_family_context","c_hangzhou_china","c","mod_context_name_family_context","4","0","5","0","0,000000","0,000000"
"c_anzhou","c","c_anzhou_china","c","mod","h_china > k_shannan > d_eyue","contextual","yes","h_china","k_shannan","d_eyue","c_anzhou","02_china.txt","h_china > e_jingyang > k_shannan > d_eyue > c_anzhou","mapped","auto: mod_context_name_family_context","c_anzhou_china","c","mod_context_name_family_context","4","0","2","0","0,000000","0,000000"
"c_ezhou","c","c_ezhou_china","c","mod","h_china > k_shannan > d_eyue","contextual","yes","h_china","k_shannan","d_eyue","c_ezhou","02_china.txt","h_china > e_jingyang > k_shannan > d_eyue > c_ezhou","mapped","auto: mod_context_name_family_context","c_ezhou_china","c","mod_context_name_family_context","5","0","4","0","0,000000","0,000000"
"c_huangzhou","c","c_huangzhou_china","c","mod","h_china > k_shannan > d_eyue","contextual","yes","h_china","k_shannan","d_eyue","c_huangzhou","02_china.txt","h_china > e_jingyang > k_shannan > d_eyue > c_huangzhou","mapped","auto: mod_context_name_family_context","c_huangzhou_china","c","mod_context_name_family_context","3","0","3","0","0,000000","0,000000"
"c_fuzhou_3","c","c_fuzhou_qin_china","c","mod","h_china > k_shannan > d_jingnan","contextual","yes","h_china","k_shannan","d_jingnan","c_fuzhou_3","02_china.txt","h_china > e_jingyang > k_shannan > d_jingnan > c_fuzhou_3","mapped","auto: mod_context_name_family_context","c_fuzhou_qin_china","c","mod_context_name_family_context","4","0","3","0","0,000000","0,000000"
"c_xiazhou_1","c","c_xiazhou_china","c","mod","h_china > k_shannan > d_jingnan","contextual","yes","h_china","k_shannan","d_jingnan","c_xiazhou_1","02_china.txt","h_china > e_jingyang > k_shannan > d_jingnan > c_xiazhou_1","mapped","auto: mod_context_name_family_context","c_xiazhou_china","c","mod_context_name_family_context","3","0","4","0","0,000000","0,000000"
"c_dengzhou_1","c","c_dengzhou_china","c","mod","h_china > k_shannan > d_xiangdeng","contextual","yes","h_china","k_shannan","d_xiangdeng","c_dengzhou_1","02_china.txt","h_china > e_jingyang > k_shannan > d_xiangdeng > c_dengzhou_1","mapped","auto: mod_context_name_family_context","c_dengzhou_china","c","mod_context_name_family_context","5","0","4","0","0,000000","0,000000"
"c_fangzhou_1","c","c_fangzhou_china","c","mod","h_china > k_shannan > d_xiangdeng","contextual","yes","h_china","k_shannan","d_xiangdeng","c_fangzhou_1","02_china.txt","h_china > e_jingyang > k_shannan > d_xiangdeng > c_fangzhou_1","mapped","auto: mod_context_name_family_context","c_fangzhou_china","c","mod_context_name_family_context","4","0","3","0","0,000000","0,000000"
"c_junzhou","c","c_junzhou_china","c","mod","h_china > k_shannan > d_xiangdeng","contextual","yes","h_china","k_shannan","d_xiangdeng","c_junzhou","02_china.txt","h_china > e_jingyang > k_shannan > d_xiangdeng > c_junzhou","mapped","auto: mod_context_name_family_context","c_junzhou_china","c","mod_context_name_family_context","3","0","4","0","0,000000","0,000000"
"c_suizhou_1","c","c_suizhou_china","c","mod","h_china > k_shannan > d_xiangdeng","contextual","yes","h_china","k_shannan","d_xiangdeng","c_suizhou_1","02_china.txt","h_china > e_jingyang > k_shannan > d_xiangdeng > c_suizhou_1","mapped","auto: mod_context_name_family_context","c_suizhou_china","c","mod_context_name_family_context","4","0","2","0","0,000000","0,000000"
"c_jianchang_1","c","c_jianchang","c","mod","h_china > k_dali > d_huichuan","contextual","yes","h_china","k_dali","d_huichuan","c_jianchang_1","02_china.txt","h_china > e_liangyi > k_dali > d_huichuan > c_jianchang_1","mapped","auto: mod_context_name_family_context","c_jianchang","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_longzhou","c","c_longzhou_china","c","mod","h_china > k_dongchuan > d_dongchuan","contextual","yes","h_china","k_dongchuan","d_dongchuan","c_longzhou","02_china.txt","h_china > e_liangyi > k_dongchuan > d_dongchuan > c_longzhou","mapped","auto: mod_context_name_family_context","c_longzhou_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_mianzhou","c","c_mianzhou_china","c","mod","h_china > k_dongchuan > d_dongchuan","contextual","yes","h_china","k_dongchuan","d_dongchuan","c_mianzhou","02_china.txt","h_china > e_liangyi > k_dongchuan > d_dongchuan > c_mianzhou","mapped","auto: mod_context_name_family_context","c_mianzhou_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_puzhou","c","c_puzhou_china","c","mod","h_china > k_dongchuan > d_dongchuan","contextual","yes","h_china","k_dongchuan","d_dongchuan","c_puzhou","02_china.txt","h_china > e_liangyi > k_dongchuan > d_dongchuan > c_puzhou","mapped","auto: mod_context_name_family_context","c_puzhou_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_changzhou_1","c","c_changzhou_china","c","mod","h_china > k_dongchuan > d_wuxin","contextual","yes","h_china","k_dongchuan","d_wuxin","c_changzhou_1","02_china.txt","h_china > e_liangyi > k_dongchuan > d_wuxin > c_changzhou_1","mapped","auto: mod_context_name_family_context","c_changzhou_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_luzhou_2","c","c_luzhou_jin_china","c","mod","h_china > k_dongchuan > d_wuxin","contextual","yes","h_china","k_dongchuan","d_wuxin","c_luzhou_2","02_china.txt","h_china > e_liangyi > k_dongchuan > d_wuxin > c_luzhou_2","mapped","auto: mod_context_name_family_context","c_luzhou_jin_china","c","mod_context_name_family_context","3","0","5","0","0,000000","0,000000"
"c_fuzhou_4","c","c_fuzhou_qin_china","c","mod","h_china > k_kuizhou > d_kuizhong","contextual","yes","h_china","k_kuizhou","d_kuizhong","c_fuzhou_4","02_china.txt","h_china > e_liangyi > k_kuizhou > d_kuizhong > c_fuzhou_4","mapped","auto: mod_context_name_family_context","c_fuzhou_qin_china","c","mod_context_name_family_context","4","0","3","0","0,000000","0,000000"
"c_kuizhou","c","c_kuizhou_china","c","mod","h_china > k_kuizhou > d_kuizhong","contextual","yes","h_china","k_kuizhou","d_kuizhong","c_kuizhou","02_china.txt","h_china > e_liangyi > k_kuizhou > d_kuizhong > c_kuizhou","mapped","auto: mod_context_name_family_context","c_kuizhou_china","c","mod_context_name_family_context","4","0","3","0","0,000000","0,000000"
"c_wanzhou","c","c_wanzhou_china","c","mod","h_china > k_kuizhou > d_kuizhong","contextual","yes","h_china","k_kuizhou","d_kuizhong","c_wanzhou","02_china.txt","h_china > e_liangyi > k_kuizhou > d_kuizhong > c_wanzhou","mapped","auto: mod_context_name_family_context","c_wanzhou_china","c","mod_context_name_family_context","4","0","2","0","0,000000","0,000000"
"c_shizhou_1","c","c_shizhou_china","c","mod","h_china > k_kuizhou > d_qianzhong","contextual","yes","h_china","k_kuizhou","d_qianzhong","c_shizhou_1","02_china.txt","h_china > e_liangyi > k_kuizhou > d_qianzhong > c_shizhou_1","mapped","auto: mod_context_name_family_context","c_shizhou_china","c","mod_context_name_family_context","4","0","3","0","0,000000","0,000000"
"c_luyang","c","c_luyang_china","c","mod","h_china > k_kuizhou > d_wuxi","contextual","yes","h_china","k_kuizhou","d_wuxi","c_luyang","02_china.txt","h_china > e_liangyi > k_kuizhou > d_wuxi > c_luyang","mapped","auto: mod_context_name_family_context","c_luyang_china","c","mod_context_name_family_context","3","0","3","0","0,000000","0,000000"
"c_yanzhou_3","c","c_yanzhou_china","c","mod","h_china > k_qianzhong > d_luodian","contextual","yes","h_china","k_qianzhong","d_luodian","c_yanzhou_3","02_china.txt","h_china > e_liangyi > k_qianzhong > d_luodian > c_yanzhou_3","mapped","auto: mod_context_name_family_context","c_yanzhou_china","c","mod_context_name_family_context","4","0","2","0","0,000000","0,000000"
"c_yinzhou_1","c","c_yinzhou_china","c","mod","h_china > k_qianzhong > d_shimen","contextual","yes","h_china","k_qianzhong","d_shimen","c_yinzhou_1","02_china.txt","h_china > e_liangyi > k_qianzhong > d_shimen > c_yinzhou_1","mapped","auto: mod_context_name_family_context","c_yinzhou_china","c","mod_context_name_family_context","3","0","4","0","0,000000","0,000000"
"c_huangzhou_1","c","c_huangzhou_china","c","mod","h_china > k_qianzhong > d_zangke","contextual","yes","h_china","k_qianzhong","d_zangke","c_huangzhou_1","02_china.txt","h_china > e_liangyi > k_qianzhong > d_zangke > c_huangzhou_1","mapped","auto: mod_context_name_family_context","c_huangzhou_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_juzhou","c","c_juzhou_china","c","mod","h_china > k_qianzhong > d_zangke","contextual","yes","h_china","k_qianzhong","d_zangke","c_juzhou","02_china.txt","h_china > e_liangyi > k_qianzhong > d_zangke > c_juzhou","mapped","auto: mod_context_name_family_context","c_juzhou_china","c","mod_context_name_family_context","4","0","4","0","0,000000","0,000000"
"c_qiongzhou","c","c_qiongzhou_china","c","mod","h_china > k_xichuan > d_qiongnan","contextual","yes","h_china","k_xichuan","d_qiongnan","c_qiongzhou","02_china.txt","h_china > e_liangyi > k_xichuan > d_qiongnan > c_qiongzhou","mapped","auto: mod_context_name_family_context","c_qiongzhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_pengzhou","c","c_pengzhou_china","c","mod","h_china > k_xichuan > d_xichuan","contextual","yes","h_china","k_xichuan","d_xichuan","c_pengzhou","02_china.txt","h_china > e_liangyi > k_xichuan > d_xichuan > c_pengzhou","mapped","auto: mod_context_name_family_context","c_pengzhou_china","c","mod_context_name_family_context","2","0","2","0","0,000000","0,000000"
"c_kaizhou","c","c_kaizhou_china","c","mod","h_china > k_xingyuan > d_baqu","contextual","yes","h_china","k_xingyuan","d_baqu","c_kaizhou","02_china.txt","h_china > e_liangyi > k_xingyuan > d_baqu > c_kaizhou","mapped","auto: mod_context_name_family_context","c_kaizhou_china","c","mod_context_name_family_context","2","0","2","0","0,000000","0,000000"
"c_pengzhou_2","c","c_pengzhou_china","c","mod","h_china > k_xingyuan > d_lilang","contextual","yes","h_china","k_xingyuan","d_lilang","c_pengzhou_2","02_china.txt","h_china > e_liangyi > k_xingyuan > d_lilang > c_pengzhou_2","mapped","auto: mod_context_name_family_context","c_pengzhou_china","c","mod_context_name_family_context","2","0","2","0","0,000000","0,000000"
"c_jizhou_2","c","c_jizhou_china","c","mod","h_china > k_xingyuan > d_xingyuan","contextual","yes","h_china","k_xingyuan","d_xingyuan","c_jizhou_2","02_china.txt","h_china > e_liangyi > k_xingyuan > d_xingyuan > c_jizhou_2","mapped","auto: mod_context_name_family_context","c_jizhou_china","c","mod_context_name_family_context","2","0","2","0","0,000000","0,000000"
"c_yangzhou_1","c","c_yangzhou_china","c","mod","h_china > k_xingyuan > d_xingyuan","contextual","yes","h_china","k_xingyuan","d_xingyuan","c_yangzhou_1","02_china.txt","h_china > e_liangyi > k_xingyuan > d_xingyuan > c_yangzhou_1","mapped","auto: mod_context_name_family_context","c_yangzhou_china","c","mod_context_name_family_context","3","0","4","0","0,000000","0,000000"
"c_gaozhou","c","c_gaozhou_china","c","mod","h_china > k_lingnan > d_gaoliang","contextual","yes","h_china","k_lingnan","d_gaoliang","c_gaozhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_gaoliang > c_gaozhou","mapped","auto: mod_context_name_family_context","c_gaozhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_leizhou","c","c_leizhou_china","c","mod","h_china > k_lingnan > d_gaoliang","contextual","yes","h_china","k_lingnan","d_gaoliang","c_leizhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_gaoliang > c_leizhou","mapped","auto: mod_context_name_family_context","c_leizhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_chaozhou","c","c_chaozhou_china","c","mod","h_china > k_lingnan > d_huixun","contextual","yes","h_china","k_lingnan","d_huixun","c_chaozhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_huixun > c_chaozhou","mapped","auto: mod_context_name_family_context","c_chaozhou_china","c","mod_context_name_family_context","5","0","2","0","0,000000","0,000000"
"c_huizhou_1","c","c_huizhou_china","c","mod","h_china > k_lingnan > d_huixun","contextual","yes","h_china","k_lingnan","d_huixun","c_huizhou_1","02_china.txt","h_china > e_lingnan > k_lingnan > d_huixun > c_huizhou_1","mapped","auto: mod_context_name_family_context","c_huizhou_china","c","mod_context_name_family_context","6","0","2","0","0,000000","0,000000"
"c_xunzhou","c","c_xunzhou_china","c","mod","h_china > k_lingnan > d_huixun","contextual","yes","h_china","k_lingnan","d_huixun","c_xunzhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_huixun > c_xunzhou","mapped","auto: mod_context_name_family_context","c_xunzhou_china","c","mod_context_name_family_context","5","0","2","0","0,000000","0,000000"
"c_duanzhou","c","c_duanzhou_china","c","mod","h_china > k_lingnan > d_lingnan","contextual","yes","h_china","k_lingnan","d_lingnan","c_duanzhou","02_china.txt","h_china > e_lingnan > k_lingnan > d_lingnan > c_duanzhou","mapped","auto: mod_context_name_family_context","c_duanzhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_liuzhou","c","c_liuzhou_china","c","mod","h_china > k_lingxi > d_guiguan","contextual","yes","h_china","k_lingxi","d_guiguan","c_liuzhou","02_china.txt","h_china > e_lingnan > k_lingxi > d_guiguan > c_liuzhou","mapped","auto: mod_context_name_family_context","c_liuzhou_china","c","mod_context_name_family_context","4","0","2","0","0,000000","0,000000"
"c_rongshui","c","c_rongshui_china","c","mod","h_china > k_lingxi > d_guiguan","contextual","yes","h_china","k_lingxi","d_guiguan","c_rongshui","02_china.txt","h_china > e_lingnan > k_lingxi > d_guiguan > c_rongshui","mapped","auto: mod_context_name_family_context","c_rongshui_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_wuzhou_1","c","c_LIAO_wuzhou","c","mod","h_china > k_lingxi > d_jingjiang","contextual","yes","h_china","k_lingxi","d_jingjiang","c_wuzhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_jingjiang > c_wuzhou_1","mapped","auto: mod_context_name_family_context","c_LIAO_wuzhou","c","mod_context_name_family_context","3","0","5","0","0,000000","0,000000"
"c_zhaozhou_1","c","c_zhaozhou_china","c","mod","h_china > k_lingxi > d_jingjiang","contextual","yes","h_china","k_lingxi","d_jingjiang","c_zhaozhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_jingjiang > c_zhaozhou_1","mapped","auto: mod_context_name_family_context","c_zhaozhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_lianzhou_1","c","c_lianzhou_china","c","mod","h_china > k_lingxi > d_rongguan","contextual","yes","h_china","k_lingxi","d_rongguan","c_lianzhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_rongguan > c_lianzhou_1","mapped","auto: mod_context_name_family_context","c_lianzhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_hengzhou_1","c","c_hengzhou_china","c","mod","h_china > k_lingxi > d_yongguan","contextual","yes","h_china","k_lingxi","d_yongguan","c_hengzhou_1","02_china.txt","h_china > e_lingnan > k_lingxi > d_yongguan > c_hengzhou_1","mapped","auto: mod_context_name_family_context","c_hengzhou_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_shukunzhou","c","c_shukunzhou_china","c","mod","h_china > k_lingxi > d_yongguan","contextual","yes","h_china","k_lingxi","d_yongguan","c_shukunzhou","02_china.txt","h_china > e_lingnan > k_lingxi > d_yongguan > c_shukunzhou","mapped","auto: mod_context_name_family_context","c_shukunzhou_china","c","mod_context_name_family_context","3","0","4","0","0,000000","0,000000"
"c_xunzhou_2","c","c_xunzhou_china","c","mod","h_china > k_lingxi > d_yongguan","contextual","yes","h_china","k_lingxi","d_yongguan","c_xunzhou_2","02_china.txt","h_china > e_lingnan > k_lingxi > d_yongguan > c_xunzhou_2","mapped","auto: mod_context_name_family_context","c_xunzhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_binzhou","c","c_binzhou_qin_china","c","mod","h_china > k_guannei > d_binning","contextual","yes","h_china","k_guannei","d_binning","c_binzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_binning > c_binzhou","mapped","auto: mod_context_name_family_context","c_binzhou_qin_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_huanzhou","c","c_huanzhou_china","c","mod","h_china > k_guannei > d_binning","contextual","yes","h_china","k_guannei","d_binning","c_huanzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_binning > c_huanzhou","mapped","auto: mod_context_name_family_context","c_huanzhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_fengxiang","c","c_fengxiang_china","c","mod","h_china > k_guannei > d_fengxiang","contextual","yes","h_china","k_guannei","d_fengxiang","c_fengxiang","02_china.txt","h_china > e_yongliang > k_guannei > d_fengxiang > c_fengxiang","mapped","auto: mod_context_name_family_context","c_fengxiang_china","c","mod_context_name_family_context","3","0","6","0","0,000000","0,000000"
"c_longzhou_2","c","c_longzhou_china","c","mod","h_china > k_guannei > d_fengxiang","contextual","yes","h_china","k_guannei","d_fengxiang","c_longzhou_2","02_china.txt","h_china > e_yongliang > k_guannei > d_fengxiang > c_longzhou_2","mapped","auto: mod_context_name_family_context","c_longzhou_china","c","mod_context_name_family_context","3","0","3","0","0,000000","0,000000"
"c_danzhou","c","c_danzhou_china","c","mod","h_china > k_guannei > d_fufang","contextual","yes","h_china","k_guannei","d_fufang","c_danzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_fufang > c_danzhou","mapped","auto: mod_context_name_family_context","c_danzhou_china","c","mod_context_name_family_context","2","0","2","0","0,000000","0,000000"
"c_fangzhou","c","c_fangzhou_china","c","mod","h_china > k_guannei > d_fufang","contextual","yes","h_china","k_guannei","d_fufang","c_fangzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_fufang > c_fangzhou","mapped","auto: mod_context_name_family_context","c_fangzhou_china","c","mod_context_name_family_context","3","0","3","0","0,000000","0,000000"
"c_fuzhou_5","c","c_fuzhou_qin_china","c","mod","h_china > k_guannei > d_fufang","contextual","yes","h_china","k_guannei","d_fufang","c_fuzhou_5","02_china.txt","h_china > e_yongliang > k_guannei > d_fufang > c_fuzhou_5","mapped","auto: mod_context_name_family_context","c_fuzhou_qin_china","c","mod_context_name_family_context","3","0","3","0","0,000000","0,000000"
"c_shangzhou","c","c_shangzhou_qin_china","c","mod","h_china > k_guannei > d_jinshang","contextual","yes","h_china","k_guannei","d_jinshang","c_shangzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_jinshang > c_shangzhou","mapped","auto: mod_context_name_family_context","c_shangzhou_qin_china","c","mod_context_name_family_context","4","0","3","0","0,000000","0,000000"
"c_chengzhou","c","c_chengzhou_china","c","mod","h_china > k_guannei > d_qincheng","contextual","yes","h_china","k_guannei","d_qincheng","c_chengzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_qincheng > c_chengzhou","mapped","auto: mod_context_name_family_context","c_chengzhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_minzhou","c","c_minzhou_china","c","mod","h_china > k_guannei > d_qincheng","contextual","yes","h_china","k_guannei","d_qincheng","c_minzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_qincheng > c_minzhou","mapped","auto: mod_context_name_family_context","c_minzhou_china","c","mod_context_name_family_context","3","0","3","0","0,000000","0,000000"
"c_weizhou_2","c","c_weizhou_china","c","mod","h_china > k_guannei > d_qincheng","contextual","yes","h_china","k_guannei","d_qincheng","c_weizhou_2","02_china.txt","h_china > e_yongliang > k_guannei > d_qincheng > c_weizhou_2","mapped","auto: mod_context_name_family_context","c_weizhou_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_fengzhou","c","c_liao_fengzhou","c","mod","h_china > k_guannei > d_xingfeng","contextual","yes","h_china","k_guannei","d_xingfeng","c_fengzhou","02_china.txt","h_china > e_yongliang > k_guannei > d_xingfeng > c_fengzhou","mapped","auto: mod_context_name_family_context","c_liao_fengzhou","c","mod_context_name_family_context","2","0","2","0","0,000000","0,000000"
"c_yaozhou","c","c_yaozhou_china","c","mod","h_china > k_guannei > d_yongxing","contextual","yes","h_china","k_guannei","d_yongxing","c_yaozhou","02_china.txt","h_china > e_yongliang > k_guannei > d_yongxing > c_yaozhou","mapped","auto: mod_context_name_family_context","c_yaozhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_hezhou_2","c","c_hezhou_china","c","mod","h_china > k_hexi > d_longyou","contextual","yes","h_china","k_hexi","d_longyou","c_hezhou_2","02_china.txt","h_china > e_yongliang > k_hexi > d_longyou > c_hezhou_2","mapped","auto: mod_context_name_family_context","c_hezhou_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_fuzhou","c","c_fuzhou_qin_china","c","mod","h_china > k_daibei > d_xinan","contextual","yes","h_china","k_daibei","d_xinan","c_fuzhou","02_china.txt","h_china > e_zhongyuan > k_daibei > d_xinan > c_fuzhou","mapped","auto: mod_context_name_family_context","c_fuzhou_qin_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_shengzhou","c","c_shengzhou_china","c","mod","h_china > k_daibei > d_xinan","contextual","yes","h_china","k_daibei","d_xinan","c_shengzhou","02_china.txt","h_china > e_zhongyuan > k_daibei > d_xinan > c_shengzhou","mapped","auto: mod_context_name_family_context","c_shengzhou_china","c","mod_context_name_family_context","4","0","2","0","0,000000","0,000000"
"c_datong_2","c","c_datong","c","mod","h_china > k_daibei > d_yunshuo","contextual","yes","h_china","k_daibei","d_yunshuo","c_datong_2","02_china.txt","h_china > e_zhongyuan > k_daibei > d_yunshuo > c_datong_2","mapped","auto: mod_context_name_family_context","c_datong","c","mod_context_name_family_context","4","0","2","0","0,000000","0,000000"
"c_hongzhou_2","c","c_hongzhou_china","c","mod","h_china > k_daibei > d_yunshuo","contextual","yes","h_china","k_daibei","d_yunshuo","c_hongzhou_2","02_china.txt","h_china > e_zhongyuan > k_daibei > d_yunshuo > c_hongzhou_2","mapped","auto: mod_context_name_family_context","c_hongzhou_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_shuozhou","c","c_shuozhou_china","c","mod","h_china > k_daibei > d_yunshuo","contextual","yes","h_china","k_daibei","d_yunshuo","c_shuozhou","02_china.txt","h_china > e_zhongyuan > k_daibei > d_yunshuo > c_shuozhou","mapped","auto: mod_context_name_family_context","c_shuozhou_china","c","mod_context_name_family_context","4","0","3","0","0,000000","0,000000"
"c_cangzhou","c","c_cangzhou_china","c","mod","h_china > k_hebei > d_cangjing","contextual","yes","h_china","k_hebei","d_cangjing","c_cangzhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_cangjing > c_cangzhou","mapped","auto: mod_context_name_family_context","c_cangzhou_china","c","mod_context_name_family_context","3","0","4","0","0,000000","0,000000"
"c_dizhou","c","c_dizhou_china","c","mod","h_china > k_hebei > d_cangjing","contextual","yes","h_china","k_hebei","d_cangjing","c_dizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_cangjing > c_dizhou","mapped","auto: mod_context_name_family_context","c_dizhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_jizhou","c","c_jizhou_china","c","mod","h_china > k_hebei > d_chengde","contextual","yes","h_china","k_hebei","d_chengde","c_jizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_chengde > c_jizhou","mapped","auto: mod_context_name_family_context","c_jizhou_china","c","mod_context_name_family_context","2","0","2","0","0,000000","0,000000"
"c_shenzhou_1","c","c_shenzhou_china","c","mod","h_china > k_hebei > d_chengde","contextual","yes","h_china","k_hebei","d_chengde","c_shenzhou_1","02_china.txt","h_china > e_zhongyuan > k_hebei > d_chengde > c_shenzhou_1","mapped","auto: mod_context_name_family_context","c_shenzhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_zhaozhou","c","c_zhaozhou_china","c","mod","h_china > k_hebei > d_chengde","contextual","yes","h_china","k_hebei","d_chengde","c_zhaozhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_chengde > c_zhaozhou","mapped","auto: mod_context_name_family_context","c_zhaozhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_weizhou_1","c","c_weizhou_china","c","mod","h_china > k_hebei > d_heyang","contextual","yes","h_china","k_hebei","d_heyang","c_weizhou_1","02_china.txt","h_china > e_zhongyuan > k_hebei > d_heyang > c_weizhou_1","mapped","auto: mod_context_name_family_context","c_weizhou_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_beizhou","c","c_beizhou_china","c","mod","h_china > k_hebei > d_weibo","contextual","yes","h_china","k_hebei","d_weibo","c_beizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_weibo > c_beizhou","mapped","auto: mod_context_name_family_context","c_beizhou_china","c","mod_context_name_family_context","3","0","3","0","0,000000","0,000000"
"c_bozhou_1","c","c_bozhou_song_china","c","mod","h_china > k_hebei > d_weibo","contextual","yes","h_china","k_hebei","d_weibo","c_bozhou_1","02_china.txt","h_china > e_zhongyuan > k_hebei > d_weibo > c_bozhou_1","mapped","auto: mod_context_name_family_context","c_bozhou_song_china","c","mod_context_name_family_context","2","0","3","0","0,000000","0,000000"
"c_weizhou","c","c_weizhou_china","c","mod","h_china > k_hebei > d_weibo","contextual","yes","h_china","k_hebei","d_weibo","c_weizhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_weibo > c_weizhou","mapped","auto: mod_context_name_family_context","c_weizhou_china","c","mod_context_name_family_context","3","0","3","0","0,000000","0,000000"
"c_mingzhou","c","c_mingzhou_china","c","mod","h_china > k_hebei > d_xingming","contextual","yes","h_china","k_hebei","d_xingming","c_mingzhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_xingming > c_mingzhou","mapped","auto: mod_context_name_family_context","c_mingzhou_china","c","mod_context_name_family_context","3","0","3","0","0,000000","0,000000"
"c_xiangzhou","c","c_xiangzhou_china","c","mod","h_china > k_hebei > d_xingming","contextual","yes","h_china","k_hebei","d_xingming","c_xiangzhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_xingming > c_xiangzhou","mapped","auto: mod_context_name_family_context","c_xiangzhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_xingzhou","c","c_xingzhou_china","c","mod","h_china > k_hebei > d_xingming","contextual","yes","h_china","k_hebei","d_xingming","c_xingzhou","02_china.txt","h_china > e_zhongyuan > k_hebei > d_xingming > c_xingzhou","mapped","auto: mod_context_name_family_context","c_xingzhou_china","c","mod_context_name_family_context","3","0","2","0","0,000000","0,000000"
"c_fenzhou","c","c_fenzhou_china","c","mod","h_china > k_hedong > d_hedong","contextual","yes","h_china","k_hedong","d_hedong","c_fenzhou","02_china.txt","h_china > e_zhongyuan > k_hedong > d_hedong > c_fenzhou","mapped","auto: mod_context_name_family_context","c_fenzhou_china","c","mod_context_name_family_context","3","0","4","0","0,000000","0,000000"
