source_title_id, mod_title_id, is_same_title_id,
b_FIC_Mong_Zuunbuir, b_FIC_Mong_Zuunbuir, yes,
b_FIC_Amur_Beihelin, b_FIC_Amur_Beihelin, yes,
b_FIC_Amur_Humari, b_FIC_Amur_Humari, yes,
b_FIC_Mong_Banouhe, b_FIC_Mong_Banouhe, yes,
b_FIC_Amur_Hurka, b_FIC_Amur_Hurka, yes,
b_FIC_Amur_Jialingxi, b_FIC_Amur_Jialingxi, yes,
b_FIC_Amur_Yuancao, b_FIC_Amur_Yuancao, yes,
b_FIC_Amur_Ganhejiang, b_FIC_Amur_Ganhejiang, yes,
b_FIC_Amur_Ganyijiang, b_FIC_Amur_Ganyijiang, yes,
b_FIC_Amur_Iskenhe, b_FIC_Amur_Iskenhe, yes,
b_FIC_Amur_Jiapowo, b_FIC_Amur_Jiapowo, yes,
b_Amur_Mergen, b_Amur_Mergen, yes,
b_FIC_Amur_Luhean, b_FIC_Amur_Luhean, yes,
b_FIC_Amur_Xiaoqiu, b_FIC_Amur_Xiaoqiu, yes,
b_FIC_Amur_Xijiadamo, b_FIC_Amur_Xijiadamo, yes,
b_FIC_Amur_Heisenlin, b_FIC_Amur_Heisenlin, yes,
b_FIC_Amur_Linyuan, b_FIC_Amur_Linyuan, yes,
b_FIC_Amur_Yuanlin, b_FIC_Amur_Yuanlin, yes,
b_Amur_Puyu, b_Amur_Puyu, yes,
b_FIC_Amur_Fulunshan, b_FIC_Amur_Fulunshan, yes,
b_FIC_Amur_Xipuyu, b_FIC_Amur_Xipuyu, yes,
b_FIC_Amur_Yemaotudi, b_FIC_Amur_Yemaotudi, yes,
b_FIC_Amur_Dongweian, b_FIC_Amur_Dongweian, yes,
b_FIC_Amur_Jiashanbei, b_FIC_Amur_Jiashanbei, yes,
b_FIC_Amur_Jinshuhe, b_FIC_Amur_Jinshuhe, yes,
b_FIC_Amur_Nemorjiang, b_FIC_Amur_Nemorjiang, yes,
b_FIC_Amur_Caoqiu, b_FIC_Amur_Caoqiu, yes,
b_FIC_Amur_Ganheyang, b_FIC_Amur_Ganheyang, yes,
b_FIC_Amur_Jiahuangtou, b_FIC_Amur_Jiahuangtou, yes,
b_FIC_Amur_Jialuotuo, b_FIC_Amur_Jialuotuo, yes,
b_FIC_Amur_Jinshujiang, b_FIC_Amur_Jinshujiang, yes,
b_FIC_Amur_Nendadu, b_FIC_Amur_Nendadu, yes,
b_FIC_Amur_Yalujiang, b_FIC_Amur_Yalujiang, yes,
b_FIC_Amur_Baihetudi, b_FIC_Amur_Baihetudi, yes,
b_FIC_Amur_Bailangtudi, b_FIC_Amur_Bailangtudi, yes,
b_FIC_Amur_Jindiaotudi, b_FIC_Amur_Jindiaotudi, yes,
b_FIC_Amur_Zhongnenjiang, b_FIC_Amur_Zhongnenjiang, yes,
b_FIC_Amur_Xinener, b_FIC_Amur_Xinener, yes,
b_FIC_Amur_Xinganling, b_FIC_Amur_Xinganling, yes,
b_FIC_Amur_Gaocaoer, b_FIC_Amur_Gaocaoer, yes,
b_FIC_Amur_Xianbeishan, b_FIC_Amur_Xianbeishan, yes,
b_FIC_Amur_Fanlinan, b_FIC_Amur_Fanlinan, yes,
b_FIC_Amur_Nenshuide, b_FIC_Amur_Nenshuide, yes,
b_FIC_Amur_Pilutidu, b_FIC_Amur_Pilutidu, yes,
b_FIC_Amur_Jiaruzhe, b_FIC_Amur_Jiaruzhe, yes,
b_FIC_Amur_Nenshidi, b_FIC_Amur_Nenshidi, yes,
b_FIC_Amur_Xuduohubo, b_FIC_Amur_Xuduohubo, yes,
b_Jiqin_Hari, b_Jiqin_Hari, yes,
b_FIC_Amur_Dalukou, b_FIC_Amur_Dalukou, yes,
b_FIC_Amur_Heyucun, b_FIC_Amur_Heyucun, yes,
b_FIC_Amur_Ruzhejiang, b_FIC_Amur_Ruzhejiang, yes,
b_FIC_Amur_Cangcao, b_FIC_Amur_Cangcao, yes,
b_FIC_Amur_Erliuyu, b_FIC_Amur_Erliuyu, yes,
b_FIC_Amur_Fancao, b_FIC_Amur_Fancao, yes,
b_FIC_Amur_Dasenlin, b_FIC_Amur_Dasenlin, yes,
b_FIC_Amur_Gonghejiang, b_FIC_Amur_Gonghejiang, yes,
b_FIC_Amur_Heilonglin, b_FIC_Amur_Heilonglin, yes,
b_FIC_Amur_Longcaoan, b_FIC_Amur_Longcaoan, yes,
b_FIC_Amur_Lupingyuan, b_FIC_Amur_Lupingyuan, yes,
b_FIC_Amur_Yemantudi, b_FIC_Amur_Yemantudi, yes,
b_FIC_Amur_Yerencao, b_FIC_Amur_Yerencao, yes,
b_Amur_Suihua, b_Amur_Suihua, yes,
b_FIC_Amur_Lindu, b_FIC_Amur_Lindu, yes,
b_FIC_Amur_Yingcao, b_FIC_Amur_Yingcao, yes,
b_FIC_Amur_Yingsenlin, b_FIC_Amur_Yingsenlin, yes,
e_brunei, e_brunei, yes,
k_brunei, k_brunei, yes,
e_goryeo, e_goryeo, yes,
k_baekje, k_baekje, yes,
k_goguryeo, k_goguryeo, yes,
k_silla, k_silla, yes,
d_chungju, d_chungju, yes,
d_jeonju, d_jeonju, yes,
d_naju, d_naju, yes,
d_tamna, d_tamna, yes,
d_bukgye, d_bukgye, yes,
d_gaeseong, d_gaeseong, yes,
d_gwangju, d_gwangju, yes,
d_gyoju, d_gyoju, yes,
d_haeju, d_haeju, yes,
d_yukju, d_yukju, yes,
d_donggye, d_donggye, yes,
d_gyeongju, d_gyeongju, yes,
d_jinju, d_jinju, yes,
c_cheongju, c_cheongju, yes,
c_chungju, c_chungju, yes,
c_gongju, c_gongju, yes,
c_hongju, c_hongju, yes,
c_jeonju, c_jeonju, yes,
c_jillye, c_jillye, yes,
c_namwon, c_namwon, yes,
c_boseong, c_boseong, yes,
c_jangheung, c_jangheung, yes,
c_naju, c_naju, yes,
c_tamna, c_danluo, no,
c_seogyeong, c_seogyeong, yes,
c_seongju, c_seongju, yes,
c_yeongwon, c_yeongwon, yes,
c_gaeseong, c_gaeseong, yes,
c_gokju, c_gokju, yes,
c_pyeongju, c_pyeongju, yes,
c_dangseong, c_dangseong, yes,
c_gwangju, c_gwangju, yes,
c_yangju, c_yangju, yes,
c_chunju, c_chunju, yes,
c_dongju, c_dongju, yes,
c_gyoju, c_gyoju, yes,
c_inje, c_inje, yes,
c_haeju, c_haeju, yes,
c_hwangju, c_hwangju, yes,
c_pungju, c_pungju, yes,
c_gwiju, c_gwiju, yes,
c_jangjeong, c_jangjeong, yes,
c_taeju, c_taeju, yes,
c_uiju, c_uiju, yes,
c_deungju, c_deungju, yes,
c_goseong, c_goseong, yes,
c_myeongju, c_myeongju, yes,
c_ulleong, c_ulleong, yes,
c_wonju, c_wonju, yes,
c_andong, c_andong, yes,
c_gyeongju, c_gyeongju, yes,
c_ilseon, c_ilseon, yes,
c_sangju, c_sangju, yes,
c_guemju, c_guemju, yes,
c_hamyang, c_hamyang, yes,
c_jinju, c_jinju, yes,
c_ulju, c_ulju, yes,
b_Goryeo_Yanggwan_Cheongju, b_Goryeo_Yanggwan_Cheongju, yes,
b_Goryeo_Yanggwan_Seorim, b_Goryeo_Yanggwan_Seorim, yes,
b_Goryeo_Yanggwan_Yeonsan, b_Goryeo_Yanggwan_Yeonsan, yes,
b_Goryeo_Gyeongsang_Boryeong, b_Goryeo_Gyeongsang_Boryeong, yes,
b_Goryeo_Yanggwan_Chungju, b_Goryeo_Yanggwan_Chungju, yes,
b_Goryeo_Yanggwan_Goeju, b_Goryeo_Yanggwan_Goeju, yes,
b_Goryeo_Yanggwan_Jangyeon, b_Goryeo_Yanggwan_Jangyeon, yes,
b_Goryeo_Yanggwan_Cheonan, b_Goryeo_Yanggwan_Cheonan, yes,
b_Goryeo_Yanggwan_Gongju, b_Goryeo_Yanggwan_Gongju, yes,
b_Goryeo_Yanggwan_Nampo, b_Goryeo_Yanggwan_Nampo, yes,
b_Goryeo_Yanggwan_Yesan, b_Goryeo_Yanggwan_Yesan, yes,
b_Goryeo_Yanggwan_Buseong, b_Goryeo_Yanggwan_Buseong, yes,
b_Goryeo_Yanggwan_Hongju, b_Goryeo_Yanggwan_Hongju, yes,
b_Goryeo_Jeolla_Gangseong, b_Goryeo_Jeolla_Gangseong, yes,
b_Goryeo_Jeolla_Jeonju, b_Goryeo_Jeolla_Jeonju, yes,
b_Goryeo_Jeolla_Yeonggwang, b_Goryeo_Jeolla_Yeonggwang, yes,
b_Goryeo_Jeolla_Jillye, b_Goryeo_Jeolla_Jillye, yes,
b_Goryeo_Jeolla_Jindong, b_Goryeo_Jeolla_Jindong, yes,
b_Goryeo_Jeolla_Mupung, b_Goryeo_Jeolla_Mupung, yes,
b_Goryeo_Jeolla_Imsil, b_Goryeo_Jeolla_Imsil, yes,
b_Goryeo_Jeolla_Jinan, b_Goryeo_Jeolla_Jinan, yes,
b_Goryeo_Jeolla_Namwon, b_Goryeo_Jeolla_Namwon, yes,
b_Goryeo_Jeolla_Boseong, b_Goryeo_Jeolla_Boseong, yes,
b_Goryeo_Jeolla_Namyang, b_Goryeo_Jeolla_Namyang, yes,
b_Goryeo_Jeolla_Seungpyeong, b_Goryeo_Jeolla_Seungpyeong, yes,
b_Goryeo_Jeolla_Donggang, b_Goryeo_Jeolla_Donggang, yes,
b_Goryeo_Jeolla_Jangheung, b_Goryeo_Jeolla_Jangheung, yes,
b_Goryeo_Jeolla_Jindo, b_Goryeo_Jeolla_Jindo, yes,
b_Goryeo_Jeolla_Haeyang, b_Goryeo_Jeolla_Haeyang, yes,
b_Goryeo_Jeolla_Naju, b_Goryeo_Jeolla_Naju, yes,
b_Goryeo_Jeolla_Neungseong, b_Goryeo_Jeolla_Neungseong, yes,
b_Goryeo_Jeolla_Yeongam, b_Goryeo_Jeolla_Yeongam, yes,
b_Goryeo_Tamna_Tamna,
b_Goryeo_Tamna_WestTamna,
b_Goryeo_Bukgye_Samhwa, b_Goryeo_Bukgye_Samhwa, yes,
b_Goryeo_Bukgye_Seogyeong, b_Goryeo_Bukgye_Seogyeong, yes,
b_Goryeo_Bukgye_Tonghae, b_Goryeo_Bukgye_Tonghae, yes,
b_Goryeo_Bukgye_Yonggang, b_Goryeo_Bukgye_Yonggang, yes,
b_Goryeo_Bukgye_Isan, b_Goryeo_Bukgye_Isan, yes,
b_Goryeo_Bukgye_Jaju, b_Goryeo_Bukgye_Jaju, yes,
b_Goryeo_Bukgye_Seongju, b_Goryeo_Bukgye_Seongju, yes,
b_Goryeo_Bukgye_Yangam, b_Goryeo_Bukgye_Yangam, yes,
b_Goryeo_Bukgye_Deokju, b_Goryeo_Bukgye_Deokju, yes,
b_Goryeo_Bukgye_Maengju, b_Goryeo_Bukgye_Maengju, yes,
b_Goryeo_Bukgye_Muju, b_Goryeo_Bukgye_Muju, yes,
b_Goryeo_Bukgye_Yeongwon, b_Goryeo_Bukgye_Yeongwon, yes,
b_Goryeo_Gaeseong_Chuiljeon, b_Goryeo_Gaeseong_Chuiljeon, yes,
b_Goryeo_Gaeseong_Gaeseong, b_Goryeo_Gaeseong_Gaeseong, yes,
b_Goryeo_Gaeseong_Tosan, b_Goryeo_Gaeseong_Tosan, yes,
b_Goryeo_Yanggwan_Ganghwa, b_Goryeo_Yanggwan_Ganghwa, yes,
b_Goryeo_Seohae_Gokju, b_Goryeo_Seohae_Gokju, yes,
b_Goryeo_Seohae_Sineun, b_Goryeo_Seohae_Sineun, yes,
b_Goryeo_Seohae_Suan, b_Goryeo_Seohae_Suan, yes,
b_Goryeo_Seohae_Tosan, b_Goryeo_Seohae_Tosan, yes,
b_Goryeo_Seohae_Dongju, b_Goryeo_Seohae_Dongju, yes,
b_Goryeo_Seohae_Pyeongju, b_Goryeo_Seohae_Pyeongju, yes,
b_Goryeo_Yanggwan_Anseong, b_Goryeo_Yanggwan_Anseong, yes,
b_Goryeo_Yanggwan_Dangseong, b_Goryeo_Yanggwan_Dangseong, yes,
b_Goryeo_Yanggwan_Jukju, b_Goryeo_Yanggwan_Jukju, yes,
b_Goryeo_Yanggwan_Cheonyeong, b_Goryeo_Yanggwan_Cheonyeong, yes,
b_Goryeo_Yanggwan_Gwangju, b_Goryeo_Yanggwan_Gwangju, yes,
b_Goryeo_Yanggwan_Yanggeun, b_Goryeo_Yanggwan_Yanggeun, yes,
b_Goryeo_Yanggwan_Gyeonju, b_Goryeo_Yanggwan_Gyeonju, yes,
b_Goryeo_Yanggwan_Poju, b_Goryeo_Yanggwan_Poju, yes,
b_Goryeo_Yanggwan_Yangju, b_Goryeo_Yanggwan_Yangju, yes,
b_Goryeo_Gyoju_Chunju, b_Goryeo_Gyoju_Chunju, yes,
b_Goryeo_Gyoju_Hoengcheon, b_Goryeo_Gyoju_Hoengcheon, yes,
b_Goryeo_Gyoju_Hongcheon, b_Goryeo_Gyoju_Hongcheon, yes,
b_Goryeo_Gyoju_Anhyeop, b_Goryeo_Gyoju_Anhyeop, yes,
b_Goryeo_Gyoju_Dongju, b_Goryeo_Gyoju_Dongju, yes,
b_Goryeo_Gyoju_Icheon, b_Goryeo_Gyoju_Icheon, yes,
b_Goryeo_Gyoju_Pyeonggang, b_Goryeo_Gyoju_Pyeonggang, yes,
b_Goryeo_Gyoju_Geumseong, b_Goryeo_Gyoju_Geumseong, yes,
b_Goryeo_Gyoju_Gyoju, b_Goryeo_Gyoju_Gyoju, yes,
b_Goryeo_Gyoju_Nangcheon, b_Goryeo_Gyoju_Nangcheon, yes,
b_Goryeo_Gyoju_Inje, b_Goryeo_Gyoju_Inje, yes,
b_Goryeo_Gyoju_Yanggu, b_Goryeo_Gyoju_Yanggu, yes,
b_Goryeo_Seohae_Haeju, b_Goryeo_Seohae_Haeju, yes,
b_Goryeo_Seohae_Ongjin, b_Goryeo_Seohae_Ongjin, yes,
b_Goryeo_Seohae_Yeomju, b_Goryeo_Seohae_Yeomju, yes,
b_Goryeo_Seohae_Anak, b_Goryeo_Seohae_Anak, yes,
b_Goryeo_Seohae_Bongju, b_Goryeo_Seohae_Bongju, yes,
b_Goryeo_Seohae_Hwangju, b_Goryeo_Seohae_Hwangju, yes,
b_Goryeo_Seohae_Cheongsong, b_Goryeo_Seohae_Cheongsong, yes,
b_Goryeo_Seohae_Jangyeon, b_Goryeo_Seohae_Jangyeon, yes,
b_Goryeo_Seohae_Pungju, b_Goryeo_Seohae_Pungju, yes,
b_Goryeo_Bukgye_Gaju, b_Goryeo_Bukgye_Gaju, yes,
b_Goryeo_Bukgye_Gwiju, b_Goryeo_Bukgye_Gwiju, yes,
b_Goryeo_Bukgye_Seonju, b_Goryeo_Bukgye_Seonju, yes,
b_FIC_EMan_Bao, b_FIC_EMan_Bao, yes,
b_Goryeo_Bukgye_Jangjeong, b_Goryeo_Bukgye_Jangjeong, yes,
b_Goryeo_Bukgye_Sakju, b_Goryeo_Bukgye_Sakju, yes,
b_Goryeo_Bukgye_Sukju, b_Goryeo_Bukgye_Sukju, yes,
b_Goryeo_Bukgye_Taeju, b_Goryeo_Bukgye_Taeju, yes,
b_Goryeo_Bukgye_Wiju, b_Goryeo_Bukgye_Wiju, yes,
b_Goryeo_Bukgye_Cheolju, b_Goryeo_Bukgye_Cheolju, yes,
b_Goryeo_Bukgye_Uiju, b_Goryeo_Bukgye_Uiju, yes,
b_Goryeo_Donggye_Deungju, b_Goryeo_Donggye_Deungju, yes,
b_Goryeo_Donggye_Hwaju, b_Goryeo_Donggye_Hwaju, yes,
b_Goryeo_Donggye_Uiju, b_Goryeo_Donggye_Uiju, yes,
b_Goryeo_Donggye_Yeju, b_Goryeo_Donggye_Yeju, yes,
b_Goryeo_Donggye_Ganseong, b_Goryeo_Donggye_Ganseong, yes,
b_Goryeo_Donggye_Goseong, b_Goryeo_Donggye_Goseong, yes,
b_Goryeo_Donggye_Heupgok, b_Goryeo_Donggye_Heupgok, yes,
b_Goryeo_Donggye_Tongcheon, b_Goryeo_Donggye_Tongcheon, yes,
b_Goryeo_Donggye_Ingnyeong, b_Goryeo_Donggye_Ingnyeong, yes,
b_Goryeo_Donggye_Myeongju, b_Goryeo_Donggye_Myeongju, yes,
b_Goryeo_Donggye_Samcheok, b_Goryeo_Donggye_Samcheok, yes,
b_Goryeo_Gyeongsang_Uljin, b_Goryeo_Gyeongsang_Uljin, yes,
b_Goryeo_Donggye_Ulleung, b_Goryeo_Donggye_Ulleung, yes,
b_Goryeo_Gyoju_Girin, b_Goryeo_Gyoju_Girin, yes,
b_Goryeo_Yanggwan_Jecheon, b_Goryeo_Yanggwan_Jecheon, yes,
b_Goryeo_Yanggwan_Pyeongchang, b_Goryeo_Yanggwan_Pyeongchang, yes,
b_Goryeo_Yanggwan_Wonju, b_Goryeo_Yanggwan_Wonju, yes,
b_Goryeo_Yanggwan_Yeongwol, b_Goryeo_Yanggwan_Yeongwol, yes,
b_Goryeo_Gyeongsang_Andong, b_Goryeo_Gyeongsang_Andong, yes,
b_Goryeo_Gyeongsang_Jaesan, b_Goryeo_Gyeongsang_Jaesan, yes,
b_Goryeo_Gyeongsang_Sunan, b_Goryeo_Gyeongsang_Sunan, yes,
b_Goryeo_Gyeongsang_Gyeongju, b_Goryeo_Gyeongsang_Gyeongju, yes,
b_Goryeo_Gyeongsang_Janggi, b_Goryeo_Gyeongsang_Janggi, yes,
b_Goryeo_Gyeongsang_Yeju, b_Goryeo_Gyeongsang_Yeju, yes,
b_Goryeo_Gyeongsang_Gaeryeong, b_Goryeo_Gyeongsang_Gaeryeong, yes,
b_Goryeo_Gyeongsang_Ilseon, b_Goryeo_Gyeongsang_Ilseon, yes,
b_Goryeo_Gyeongsang_Yeongju, b_Goryeo_Gyeongsang_Yeongju, yes,
b_Goryeo_Gyeongsang_Dain, b_Goryeo_Gyeongsang_Dain, yes,
b_Goryeo_Gyeongsang_Giju, b_Goryeo_Gyeongsang_Giju, yes,
b_Goryeo_Gyeongsang_Sangju, b_Goryeo_Gyeongsang_Sangju, yes,
b_Goryeo_Gyeongsang_Guemju, b_Goryeo_Gyeongsang_Guemju, yes,
b_Goryeo_Gyeongsang_Yeongsan, b_Goryeo_Gyeongsang_Yeongsan, yes,
b_Goryeo_Gyeongsang_Geochang, b_Goryeo_Gyeongsang_Geochang, yes,
b_Goryeo_Gyeongsang_Gyeongsanbu, b_Goryeo_Gyeongsang_Gyeongsanbu, yes,
b_Goryeo_Gyeongsang_Hamyang, b_Goryeo_Gyeongsang_Hamyang, yes,
b_Goryeo_Gyeongsang_Hapcheon, b_Goryeo_Gyeongsang_Hapcheon, yes,
b_Goryeo_Gyeongsang_Geoje, b_Goryeo_Gyeongsang_Geoje, yes,
b_Goryeo_Gyeongsang_Hadong, b_Goryeo_Gyeongsang_Hadong, yes,
b_Goryeo_Gyeongsang_Jinju, b_Goryeo_Gyeongsang_Jinju, yes,
b_Goryeo_Gyeongsang_Gijang, b_Goryeo_Gyeongsang_Gijang, yes,
b_Goryeo_Gyeongsang_Milseong, b_Goryeo_Gyeongsang_Milseong, yes,
b_Goryeo_Gyeongsang_Ulju, b_Goryeo_Gyeongsang_Ulju, yes,
e_japan, e_japan, yes,
k_azuma, k_azuma, yes,
k_tsukushi, k_tsukushi, yes,
k_yamato, k_yamato, yes,
d_east_bando, d_east_bando, yes,
d_hokurikudo, d_hokurikudo, yes,
d_tokaido, d_tokaido, yes,
d_tosando, d_chubu, no,
d_west_bando, d_west_bando, yes,
d_north_saikaido, d_north_saikaido, yes,
d_south_saikaido, d_south_saikaido, yes,
d_east_sanindo, d_east_sanindo, yes,
d_east_sanyodo, d_east_sanyodo, yes,
d_kinai, d_kinai, yes,
d_nankaido, d_nankaido, yes,
d_west_sanindo, d_chugoku (second), no,
d_west_sanyodo, d_chugoku, no,
c_hitachi, c_hitachi, yes,
c_kazusa, c_kazusa, yes,
c_shimosa, c_shimosa, yes,
c_shimotsuke, c_shimotsuke, yes,
c_echigo, c_echigo, yes,
c_echizen, c_echizen, yes,
c_etchu, c_etchu, yes,
c_kaga, c_kaga, yes,
c_noto, c_noto, yes,
c_ise, c_ise, yes,
c_mikawa, c_mikawa, yes,
c_owari, c_owari, yes,
c_suruga, c_suruga, yes,
c_totomi, c_totomi, yes,
c_hida, c_hida, yes,
c_kai, c_kai, yes,
c_mino, c_mino, yes,
c_omi, c_omi, yes,
c_shinano, c_shinano, yes,
c_izu, c_izu, yes,
c_kozuke, c_kozuke, yes,
c_musashi, c_musashi, yes,
c_sagami, c_sagami, yes,
c_bungo, c_bungo, yes,
c_buzen, c_buzen, yes,
c_chikugo, c_chikugo, yes,
c_chikuzen, c_chikuzen, yes,
c_hizen, c_hizen, yes,
c_tsushima, c_tsushima, yes,
c_higo, c_higo, yes,
c_hyuga, c_hyuga, yes,
c_osumi, c_osumi, yes,
c_satsuma, c_satsuma, yes,
c_inaba, c_inaba, yes,
c_tajima, c_tajima, yes,
c_tanba, c_tanba, yes,
c_tango, c_tango, yes,
c_bitchu, c_bitchu, yes,
c_bizen, c_bizen, yes,
c_harima, c_harima, yes,
c_mimasaka, c_mimasaka, yes,
c_kawachi, c_kawachi, yes,
c_settsu, c_settsu, yes,
c_yamashiro, c_yamashiro, yes,
c_yamato, c_yamato, yes,
c_awa, c_awa, yes,
c_awaji, c_awaji, yes,
c_iyo, c_iyo, yes,
c_kii, c_kii, yes,
c_sanuki, c_sanuki, yes,
c_tosa, c_tosa, yes,
c_hoki, c_hoki, yes,
c_iwami, c_iwami, yes,
c_izumo, c_izumo, yes,
c_oki, c_oki, yes,
c_aki, c_aki, yes,
c_bingo, c_bingo, yes,
c_nagato, c_nagato, yes,
c_suo, c_suo, yes,
b_ibaraki, b_ibaraki, yes,
b_kashima_hitachi,
b_naka_hitachi,
b_taga_hitachi,
b_tsukuba,
b_awa, b_awa, yes,
b_ichihara, b_ichihara, yes,
b_ichinomiya,
b_chiba, b_chiba, yes,
b_inba,
b_katori, b_katori, yes,
b_katsushika,
b_ashikaga,
b_futara,
b_nasu,
b_shioya, b_shioya, yes,
b_utsunomiya,
b_iwafune, b_iwafune, yes,
b_kambara,
b_kubiki, b_kubiki, yes,
b_sado, b_sado, yes,
b_uonuma,
b_yahiko,
b_nyu, b_nyu, yes,
b_ono_echizen,
b_sakai, b_sakai, yes,
b_tsuruga,
b_wakasa, b_wakasa, yes,
b_imizu, b_imizu, yes,
b_tateyama,
b_enuma, b_enuma, yes,
b_haku,
b_fugeshi, b_fugeshi, yes,
b_kashima, b_kashima, yes,
b_ano,
b_iga, b_iga, yes,
b_ise_jingu,
b_mie,
b_shima, b_shima, yes,
b_atsumi, b_atsumi, yes,
b_kamo_mikawa,
b_nukata,
b_shitara, b_shitara, yes,
b_atsuta,
b_kasugai,
b_nakashima, b_nakashima, yes,
b_abe,
b_fuji,
b_shida,
b_fuchi,
b_suchi,
b_toyoda,
b_mashita, b_mashita, yes,
b_ono_hida,
b_yoshiki_hida,
b_koma,
b_tsuru,
b_yatsushiro, b_yatsushiro, yes,
b_fuwa,
b_gujo,
b_kani,
b_motosu,
b_mugi,
b_azai, b_azai, yes,
b_enryaku_ji,
b_inukami, b_inukami, yes,
b_koka,
b_azumi, b_azumi, yes,
b_saku, b_saku, yes,
b_tsukama,
b_zenko_ji,
b_kamo_izu,
b_tagata,
b_agatsuma, b_agatsuma, yes,
b_gunma, b_gunma, yes,
b_nitta,
b_tone,
b_adachi_musashi,
b_chichibu, b_chichibu, yes,
b_iruma, b_iruma, yes,
b_tama_musashi,
b_toshima, b_toshima, yes,
b_hakone,
b_kamakura, b_kamakura, yes,
b_osumi, b_osumi, yes,
b_amabe, b_amabe, yes,
b_hita,
b_kunisaki,
b_oita, b_oita, yes,
b_ono,
b_hiko,
b_kiku,
b_usa, b_usa, yes,
b_mii, b_mii, yes,
b_mizuma,
b_dazaifu,
b_hakata, b_hakata, yes,
b_kurate,
b_munakata,
b_chikanoshima,
b_matsura,
b_saga,
b_sonogi,
b_yora,
b_amakusa, b_amakusa, yes,
b_aso_higo,
b_kikuchi,
b_kuma, b_kuma, yes,
b_mashiki, b_mashiki, yes,
b_yatsushiro_higo,
b_koyu, b_koyu, yes,
b_miyazaki, b_miyazaki, yes,
b_morokata, b_morokata, yes,
b_naka,
b_usuki, b_usuki, yes,
b_kimotsuki,
b_kuwabara,
b_soo, b_soo, yes,
b_tane,
b_isa,
b_izumi_satsuma,
b_kagoshima, b_kagoshima, yes,
b_kawanabe,
b_homi,
b_takakusa,
b_yakami,
b_asago,
b_keta_tajima,
b_kinosaki,
b_funai, b_funai, yes,
b_hikami,
b_kuwada, b_kuwada, yes,
b_kasa_tango,
b_kumano_tango,
b_kibitsu,
b_kuboya,
b_tetta,
b_joto,
b_oku, b_oku, yes,
b_akashi, b_akashi, yes,
b_ibo, b_ibo, yes,
b_shikama, b_shikama, yes,
b_shiso,
b_taka,
b_aida,
b_mashima,
b_tomata, b_tomata, yes,
b_izumi, b_izumi, yes,
b_kawachi, b_kawachi, yes,
b_otori,
b_fukuhara,
b_nose,
b_watanabe,
b_kyo, b_kyo, yes,
b_uji,
b_kofuku_ji,
b_omine,
b_totsukawa,
b_yoshino, b_yoshino, yes,
b_kaifu,
b_naka_awa,
b_nakata,
b_tsurugi,
b_awaji, b_awaji, yes,
b_ishizuchi,
b_iyo, b_iyo, yes,
b_kita_iyo,
b_uma,
b_uwa, b_uwa, yes,
b_hidaka,
b_kongobu_ji,
b_kumano,
b_muro, b_muro, yes,
b_nagusa, b_nagusa, yes,
b_kotohira,
b_sangawa,
b_yashima,
b_aki, b_aki, yes,
b_hata, b_hata, yes,
b_kami,
b_nagaoka,
b_takaoka,
b_daisen,
b_hino, b_hino, yes,
b_kume,
b_kanoashi,
b_mino, b_mino, yes,
b_naka_iwami,
b_ochi,
b_kizuki_taisha,
b_nita,
b_ou,
b_shimane,
b_oki, b_oki, yes,
b_itsukushima,
b_kamo,
b_takada,
b_yamagata,
b_konu,
b_mikami,
b_mitsugi,
b_yasuna, b_yasuna, yes,
b_abu, b_abu, yes,
b_asa, b_asa, yes,
b_otsu, b_otsu, yes,
b_toyora,
b_kuga,
b_kumage,
b_tsuno, b_tsuno, yes,
b_yoshiki,
e_kambuja, e_kambuja, yes,
k_champa, k_champa, yes,
k_chenla, k_isana, no,
k_funan, k_chenla, no,
d_indrapura, d_indrapura, yes,
d_vijaya, d_vijaya, yes,
d_mukdahan, d_canasapura, no,
d_phonsavan, d_sekong, no,
d_angkor, d_aninditapura, no,
d_angkor_borey, d_dviradapura, no,
d_baigaur, d_baigaur, yes,
d_ratanakiri, d_sambhupura, no,
d_vyadhapura, d_vyadhapura, yes,
c_indrapura, c_indrapura, yes,
c_ma_linh, c_melhi, no,
c_simhapura, c_simhapura, yes,
c_kauthara, c_kauthara, yes,
c_panduranga, c_panduranga, yes,
c_vijaya, c_vijaya, yes,
c_canasha, c_canasapura, no,
c_ku_kaeo, c_nong_kong_kaeo, no,
c_muang_fa_daet, c_fa_daet, no,
c_mukdahan, c_mukdahan, yes,
c_ubon_ratchathani, c_shrestapura, no,
c_salo_tai, c_mahasay, no,
c_sanasomboon, c_sekong, no,
c_vien_chan, c_xiangkhouang, no,
c_angkor, c_aninditapura, no,
c_dong_si_mahosot, c_prachinburi, no,
c_koh_ker, c_sambor_prei_kuk, no,
c_prea_vihear, c_lingapura, no,
c_sambhupura, c_sambhupura, yes,
c_angkor_borey, c_angkor_borei, no,
c_botum_sakor, c_koh_kong, no,
c_mueang_phra_rot, c_phra_rot, no,
c_pursat, c_pursat, yes,
c_baigaur, c_baigaur, yes,
c_binh_dai, c_sap, no,
c_ca_mau, c_prey_rusey, no,
c_pleiku, c_dagar, no,
c_ratanakiri, c_mondul_kiri, no,
c_stung_treng, c_phnom_preah_theat, no,
c_binh_long, c_prey_rodum, no,
c_kracheh_nokor, c_tbong_khmum, no,
